%%% Bode Mag Phase 
frequency speed  m1 m2 m3 m4 p1 p2 p3 p4
5.09423821e-01 0.00000000e+00 -5.42030833e+00 4.96732579e-01 -1.54224412e+02 -4.41359500e+00 -2.99612334e+01 1.69169970e+02 1.11965580e+02 -1.62181993e+01 
5.13099274e-01 0.00000000e+00 -5.34906890e+00 5.47176704e-01 -1.54116691e+02 -4.36558994e+00 -3.08415978e+01 1.69040073e+02 1.10772012e+02 -1.63854682e+01 
5.16801246e-01 0.00000000e+00 -5.27894545e+00 5.98428359e-01 -1.54009443e+02 -4.31681406e+00 -3.17482237e+01 1.68906911e+02 1.09547979e+02 -1.65562438e+01 
5.20529927e-01 0.00000000e+00 -5.21011322e+00 6.50504459e-01 -1.53902828e+02 -4.26725097e+00 -3.26815304e+01 1.68770370e+02 1.08292947e+02 -1.67306415e+01 
5.24285510e-01 0.00000000e+00 -5.14275774e+00 7.03422338e-01 -1.53797015e+02 -4.21688384e+00 -3.36418871e+01 1.68630331e+02 1.07006430e+02 -1.69087814e+01 
5.28068190e-01 0.00000000e+00 -5.07707473e+00 7.57199761e-01 -1.53692186e+02 -4.16569543e+00 -3.46296051e+01 1.68486670e+02 1.05687995e+02 -1.70907887e+01 
5.31878161e-01 0.00000000e+00 -5.01326995e+00 8.11854929e-01 -1.53588529e+02 -4.11366807e+00 -3.56449296e+01 1.68339257e+02 1.04337270e+02 -1.72767940e+01 
5.35715621e-01 0.00000000e+00 -4.95155885e+00 8.67406487e-01 -1.53486244e+02 -4.06078365e+00 -3.66880306e+01 1.68187958e+02 1.02953950e+02 -1.74669333e+01 
5.39580768e-01 0.00000000e+00 -4.89216608e+00 9.23873539e-01 -1.53385538e+02 -4.00702361e+00 -3.77589950e+01 1.68032632e+02 1.01537812e+02 -1.76613486e+01 
5.43473802e-01 0.00000000e+00 -4.83532480e+00 9.81275649e-01 -1.53286627e+02 -3.95236893e+00 -3.88578164e+01 1.67873131e+02 1.00088716e+02 -1.78601881e+01 
5.47394923e-01 0.00000000e+00 -4.78127592e+00 1.03963285e+00 -1.53189734e+02 -3.89680013e+00 -3.99843870e+01 1.67709302e+02 9.86066206e+01 -1.80636064e+01 
5.51344335e-01 0.00000000e+00 -4.73026695e+00 1.09896566e+00 -1.53095088e+02 -3.84029726e+00 -4.11384877e+01 1.67540985e+02 9.70915863e+01 -1.82717652e+01 
5.55322242e-01 0.00000000e+00 -4.68255084e+00 1.15929508e+00 -1.53002923e+02 -3.78283988e+00 -4.23197803e+01 1.67368012e+02 9.55437872e+01 -1.84848331e+01 
5.59328849e-01 0.00000000e+00 -4.63838442e+00 1.22064261e+00 -1.52913477e+02 -3.72440709e+00 -4.35277986e+01 1.67190208e+02 9.39635174e+01 -1.87029866e+01 
5.63364364e-01 0.00000000e+00 -4.59802677e+00 1.28303022e+00 -1.52826989e+02 -3.66497746e+00 -4.47619415e+01 1.67007388e+02 9.23511984e+01 -1.89264103e+01 
5.67428994e-01 0.00000000e+00 -4.56173733e+00 1.34648042e+00 -1.52743699e+02 -3.60452911e+00 -4.60214662e+01 1.66819362e+02 9.07073848e+01 -1.91552972e+01 
5.71522951e-01 0.00000000e+00 -4.52977372e+00 1.41101620e+00 -1.52663843e+02 -3.54303964e+00 -4.73054837e+01 1.66625928e+02 8.90327689e+01 -1.93898492e+01 
5.75646445e-01 0.00000000e+00 -4.50238954e+00 1.47666106e+00 -1.52587654e+02 -3.48048613e+00 -4.86129542e+01 1.66426876e+02 8.73281844e+01 -1.96302779e+01 
5.79799689e-01 0.00000000e+00 -4.47983189e+00 1.54343904e+00 -1.52515357e+02 -3.41684519e+00 -4.99426863e+01 1.66221986e+02 8.55946068e+01 -1.98768048e+01 
5.83982899e-01 0.00000000e+00 -4.46233878e+00 1.61137463e+00 -1.52447169e+02 -3.35209291e+00 -5.12933364e+01 1.66011026e+02 8.38331536e+01 -2.01296621e+01 
5.88196291e-01 0.00000000e+00 -4.45013655e+00 1.68049288e+00 -1.52383292e+02 -3.28620490e+00 -5.26634113e+01 1.65793753e+02 8.20450809e+01 -2.03890931e+01 
5.92440082e-01 0.00000000e+00 -4.44343715e+00 1.75081931e+00 -1.52323916e+02 -3.21915626e+00 -5.40512729e+01 1.65569915e+02 8.02317778e+01 -2.06553532e+01 
5.96714491e-01 0.00000000e+00 -4.44243551e+00 1.82237994e+00 -1.52269213e+02 -3.15092162e+00 -5.54551456e+01 1.65339243e+02 7.83947591e+01 -2.09287102e+01 
6.01019740e-01 0.00000000e+00 -4.44730702e+00 1.89520126e+00 -1.52219333e+02 -3.08147514e+00 -5.68731256e+01 1.65101458e+02 7.65356547e+01 -2.12094453e+01 
6.05356052e-01 0.00000000e+00 -4.45820505e+00 1.96931025e+00 -1.52174406e+02 -3.01079050e+00 -5.83031930e+01 1.64856265e+02 7.46561963e+01 -2.14978537e+01 
6.09723649e-01 0.00000000e+00 -4.47525884e+00 2.04473430e+00 -1.52134536e+02 -2.93884096e+00 -5.97432267e+01 1.64603355e+02 7.27582029e+01 -2.17942458e+01 
6.14122758e-01 0.00000000e+00 -4.49857155e+00 2.12150125e+00 -1.52099801e+02 -2.86559938e+00 -6.11910204e+01 1.64342403e+02 7.08435625e+01 -2.20989476e+01 
6.18553606e-01 0.00000000e+00 -4.52821868e+00 2.19963933e+00 -1.52070250e+02 -2.79103820e+00 -6.26443015e+01 1.64073067e+02 6.89142136e+01 -2.24123022e+01 
6.23016423e-01 0.00000000e+00 -4.56424684e+00 2.27917711e+00 -1.52045906e+02 -2.71512954e+00 -6.41007507e+01 1.63794988e+02 6.69721235e+01 -2.27346702e+01 
6.27511438e-01 0.00000000e+00 -4.60667303e+00 2.36014350e+00 -1.52026758e+02 -2.63784520e+00 -6.55580230e+01 1.63507785e+02 6.50192667e+01 -2.30664315e+01 
6.32038885e-01 0.00000000e+00 -4.65548419e+00 2.44256766e+00 -1.52012767e+02 -2.55915672e+00 -6.70137694e+01 1.63211061e+02 6.30576021e+01 -2.34079859e+01 
6.36598997e-01 0.00000000e+00 -4.71063737e+00 2.52647895e+00 -1.52003863e+02 -2.47903546e+00 -6.84656589e+01 1.62904395e+02 6.10890497e+01 -2.37597546e+01 
6.41192009e-01 0.00000000e+00 -4.77206026e+00 2.61190689e+00 -1.51999948e+02 -2.39745262e+00 -6.99113993e+01 1.62587344e+02 5.91154684e+01 -2.41221815e+01 
6.45818160e-01 0.00000000e+00 -4.83965213e+00 2.69888103e+00 -1.52000894e+02 -2.31437940e+00 -7.13487583e+01 1.62259441e+02 5.71386337e+01 -2.44957345e+01 
6.50477688e-01 0.00000000e+00 -4.91328523e+00 2.78743088e+00 -1.52006546e+02 -2.22978701e+00 -7.27755826e+01 1.61920194e+02 5.51602167e+01 -2.48809072e+01 
6.55170835e-01 0.00000000e+00 -4.99280653e+00 2.87758582e+00 -1.52016726e+02 -2.14364684e+00 -7.41898159e+01 1.61569082e+02 5.31817654e+01 -2.52782203e+01 
6.59897842e-01 0.00000000e+00 -5.07803970e+00 2.96937492e+00 -1.52031231e+02 -2.05593057e+00 -7.55895140e+01 1.61205556e+02 5.12046867e+01 -2.56882235e+01 
6.64658954e-01 0.00000000e+00 -5.16878749e+00 3.06282684e+00 -1.52049837e+02 -1.96661032e+00 -7.69728591e+01 1.60829038e+02 4.92302315e+01 -2.61114971e+01 
6.69454417e-01 0.00000000e+00 -5.26483409e+00 3.15796964e+00 -1.52072304e+02 -1.87565881e+00 -7.83381703e+01 1.60438914e+02 4.72594816e+01 -2.65486541e+01 
6.74284479e-01 0.00000000e+00 -5.36594783e+00 3.25483058e+00 -1.52098377e+02 -1.78304956e+00 -7.96839126e+01 1.60034539e+02 4.52933388e+01 -2.70003419e+01 
6.79149389e-01 0.00000000e+00 -5.47188374e+00 3.35343589e+00 -1.52127786e+02 -1.68875714e+00 -8.10087029e+01 1.59615228e+02 4.33325168e+01 -2.74672451e+01 
6.84049400e-01 0.00000000e+00 -5.58238629e+00 3.45381055e+00 -1.52160255e+02 -1.59275739e+00 -8.23113143e+01 1.59180259e+02 4.13775351e+01 -2.79500871e+01 
6.88984764e-01 0.00000000e+00 -5.69719194e+00 3.55597793e+00 -1.52195501e+02 -1.49502774e+00 -8.35906770e+01 1.58728868e+02 3.94287152e+01 -2.84496327e+01 
6.93955736e-01 0.00000000e+00 -5.81603167e+00 3.65995951e+00 -1.52233234e+02 -1.39554754e+00 -8.48458779e+01 1.58260247e+02 3.74861785e+01 -2.89666908e+01 
6.98962573e-01 0.00000000e+00 -5.93863334e+00 3.76577449e+00 -1.52273168e+02 -1.29429843e+00 -8.60761586e+01 1.57773539e+02 3.55498462e+01 -2.95021169e+01 
7.04005534e-01 0.00000000e+00 -6.06472392e+00 3.87343932e+00 -1.52315017e+02 -1.19126481e+00 -8.72809109e+01 1.57267843e+02 3.36194407e+01 -3.00568159e+01 
7.09084879e-01 0.00000000e+00 -6.19403149e+00 3.98296721e+00 -1.52358498e+02 -1.08643432e+00 -8.84596713e+01 1.56742201e+02 3.16944885e+01 -3.06317448e+01 
7.14200872e-01 0.00000000e+00 -6.32628700e+00 4.09436760e+00 -1.52403336e+02 -9.79798394e-01 -8.96121148e+01 1.56195601e+02 2.97743232e+01 -3.12279156e+01 
7.19353776e-01 0.00000000e+00 -6.46122596e+00 4.20764546e+00 -1.52449266e+02 -8.71352922e-01 -9.07380472e+01 1.55626974e+02 2.78580908e+01 -3.18463987e+01 
7.24543858e-01 0.00000000e+00 -6.59858971e+00 4.32280062e+00 -1.52496032e+02 -7.61098975e-01 -9.18373971e+01 1.55035190e+02 2.59447542e+01 -3.24883255e+01 
7.29771386e-01 0.00000000e+00 -6.73812667e+00 4.43982691e+00 -1.52543391e+02 -6.49043625e-01 -9.29102077e+01 1.54419052e+02 2.40330987e+01 -3.31548918e+01 
7.35036631e-01 0.00000000e+00 -6.87959324e+00 4.55871121e+00 -1.52591119e+02 -5.35200882e-01 -9.39566279e+01 1.53777299e+02 2.21217377e+01 -3.38473607e+01 
7.40339863e-01 0.00000000e+00 -7.02275462e+00 4.67943245e+00 -1.52639002e+02 -4.19592743e-01 -9.49769037e+01 1.53108597e+02 2.02091187e+01 -3.45670653e+01 
7.45681358e-01 0.00000000e+00 -7.16738536e+00 4.80196040e+00 -1.52686852e+02 -3.02250377e-01 -9.59713701e+01 1.52411541e+02 1.82935284e+01 -3.53154121e+01 
7.51061392e-01 0.00000000e+00 -7.31326983e+00 4.92625430e+00 -1.52734494e+02 -1.83215456e-01 -9.69404423e+01 1.51684649e+02 1.63730992e+01 -3.60938829e+01 
7.56480242e-01 0.00000000e+00 -7.46020249e+00 5.05226146e+00 -1.52781782e+02 -6.25416507e-02 -9.78846085e+01 1.50926363e+02 1.44458144e+01 -3.69040373e+01 
7.61938188e-01 0.00000000e+00 -7.60798804e+00 5.17991549e+00 -1.52828588e+02 5.97037101e-02 -9.88044221e+01 1.50135043e+02 1.25095144e+01 -3.77475142e+01 
7.67435514e-01 0.00000000e+00 -7.75644151e+00 5.30913452e+00 -1.52874814e+02 1.83437775e-01 -9.97004950e+01 1.49308971e+02 1.05619022e+01 -3.86260331e+01 
7.72972502e-01 0.00000000e+00 -7.90538820e+00 5.43981910e+00 -1.52920388e+02 3.08560112e-01 -1.00573492e+02 1.48446347e+02 8.60055028e+00 -3.95413938e+01 
7.78549439e-01 0.00000000e+00 -8.05466355e+00 5.57184993e+00 -1.52965268e+02 4.34950429e-01 -1.01424122e+02 1.47545291e+02 6.62290672e+00 -4.04954756e+01 
7.84166613e-01 0.00000000e+00 -8.20411304e+00 5.70508536e+00 -1.53009445e+02 5.62466072e-01 -1.02253140e+02 1.46603849e+02 4.62630334e+00 -4.14902351e+01 
7.89824314e-01 0.00000000e+00 -8.35359190e+00 5.83935865e+00 -1.53052944e+02 6.90939286e-01 -1.03061332e+02 1.45619990e+02 2.60796425e+00 -4.25277017e+01 
7.95522836e-01 0.00000000e+00 -8.50296489e+00 5.97447502e+00 -1.53095828e+02 8.20174254e-01 -1.03849523e+02 1.44591619e+02 5.65016233e-01 -4.36099715e+01 
8.01262472e-01 0.00000000e+00 -8.65210608e+00 6.11020843e+00 -1.53138201e+02 9.49943901e-01 -1.04618564e+02 1.43516583e+02 -1.50549896e+00 -4.47391982e+01 
8.07043519e-01 0.00000000e+00 -8.80089849e+00 6.24629822e+00 -1.53180209e+02 1.07998651e+00 -1.05369334e+02 1.42392680e+02 -3.60660967e+00 -4.59175816e+01 
8.12866276e-01 0.00000000e+00 -8.94923391e+00 6.38244552e+00 -1.53222047e+02 1.21000216e+00 -1.06102738e+02 1.41217683e+02 -5.74139635e+00 -4.71473514e+01 
8.18731043e-01 0.00000000e+00 -9.09701260e+00 6.51830961e+00 -1.53263959e+02 1.33964906e+00 -1.06819702e+02 1.39989351e+02 -7.91296973e+00 -4.84307474e+01 
8.24638124e-01 0.00000000e+00 -9.24414305e+00 6.65350420e+00 -1.53306242e+02 1.46853982e+00 -1.07521176e+02 1.38705460e+02 -1.01244445e+01 -4.97699947e+01 
8.30587825e-01 0.00000000e+00 -9.39054180e+00 6.78759377e+00 -1.53349251e+02 1.59623782e+00 -1.08208132e+02 1.37363829e+02 -1.23789081e+01 -5.11672731e+01 
8.36580452e-01 0.00000000e+00 -9.53613328e+00 6.92009014e+00 -1.53393402e+02 1.72225378e+00 -1.08881561e+02 1.35962360e+02 -1.46793831e+01 -5.26246802e+01 
8.42616315e-01 0.00000000e+00 -9.68084966e+00 7.05044943e+00 -1.53439173e+02 1.84604269e+00 -1.09542478e+02 1.34499083e+02 -1.70287837e+01 -5.41441878e+01 
8.48695727e-01 0.00000000e+00 -9.82463082e+00 7.17806959e+00 -1.53487109e+02 1.96700136e+00 -1.10191918e+02 1.32972201e+02 -1.94298655e+01 -5.57275911e+01 
8.54819001e-01 0.00000000e+00 -9.96742436e+00 7.30228878e+00 -1.53537820e+02 2.08446682e+00 -1.10830940e+02 1.31380155e+02 -2.18851671e+01 -5.73764505e+01 
8.60986455e-01 0.00000000e+00 -1.01091857e+01 7.42238501e+00 -1.53591985e+02 2.19771590e+00 -1.11460628e+02 1.29721684e+02 -2.43969466e+01 -5.90920257e+01 
8.67198405e-01 0.00000000e+00 -1.02498780e+01 7.53757714e+00 -1.53650350e+02 2.30596630e+00 -1.12082091e+02 1.27995900e+02 -2.69671094e+01 -6.08752037e+01 
8.73455175e-01 0.00000000e+00 -1.03894730e+01 7.64702786e+00 -1.53713724e+02 2.40837952e+00 -1.12696466e+02 1.26202368e+02 -2.95971330e+01 -6.27264211e+01 
8.79757087e-01 0.00000000e+00 -1.05279507e+01 7.74984886e+00 -1.53782977e+02 2.50406605e+00 -1.13304921e+02 1.24341183e+02 -3.22879865e+01 -6.46455822e+01 
8.86104466e-01 0.00000000e+00 -1.06653002e+01 7.84510856e+00 -1.53859027e+02 2.59209310e+00 -1.13908654e+02 1.22413053e+02 -3.50400508e+01 -6.66319773e+01 
8.92497642e-01 0.00000000e+00 -1.08015204e+01 7.93184268e+00 -1.53942837e+02 2.67149518e+00 -1.14508899e+02 1.20419383e+02 -3.78530404e+01 -6.86842028e+01 
8.98936943e-01 0.00000000e+00 -1.09366204e+01 8.00906790e+00 -1.54035397e+02 2.74128771e+00 -1.15106926e+02 1.18362342e+02 -4.07259329e+01 -7.08000883e+01 
9.05422704e-01 0.00000000e+00 -1.10706208e+01 8.07579835e+00 -1.54137710e+02 2.80048360e+00 -1.15704045e+02 1.16244927e+02 -4.36569101e+01 -7.29766362e+01 
9.11955259e-01 0.00000000e+00 -1.12035548e+01 8.13106510e+00 -1.54250775e+02 2.84811263e+00 -1.16301606e+02 1.14071006e+02 -4.66433169e+01 -7.52099789e+01 
9.18534946e-01 0.00000000e+00 -1.13354690e+01 8.17393786e+00 -1.54375561e+02 2.88324325e+00 -1.16901003e+02 1.11845335e+02 -4.96816428e+01 -7.74953585e+01 
9.25162105e-01 0.00000000e+00 -1.14664256e+01 8.20354836e+00 -1.54512993e+02 2.90500589e+00 -1.17503673e+02 1.09573553e+02 -5.27675310e+01 -7.98271358e+01 
9.31837078e-01 0.00000000e+00 -1.15965039e+01 8.21911430e+00 -1.54663922e+02 2.91261696e+00 -1.18111097e+02 1.07262141e+02 -5.58958188e+01 -8.21988301e+01 
9.38560211e-01 0.00000000e+00 -1.17258024e+01 8.21996284e+00 -1.54829111e+02 2.90540229e+00 -1.18724800e+02 1.04918343e+02 -5.90606122e+01 -8.46031950e+01 
9.45331850e-01 0.00000000e+00 -1.18544409e+01 8.20555206e+00 -1.55009206e+02 2.88281865e+00 -1.19346348e+02 1.02550064e+02 -6.22553923e+01 -8.70323266e+01 
9.52152347e-01 0.00000000e+00 -1.19825635e+01 8.17548925e+00 -1.55204729e+02 2.84447197e+00 -1.19977347e+02 1.00165722e+02 -6.54731519e+01 -8.94778052e+01 
9.59022052e-01 0.00000000e+00 -1.21103417e+01 8.12954464e+00 -1.55416062e+02 2.79013112e+00 -1.20619429e+02 9.77740846e+01 -6.87065569e+01 -9.19308614e+01 
9.65941323e-01 0.00000000e+00 -1.22379772e+01 8.06765968e+00 -1.55643444e+02 2.71973620e+00 -1.21274251e+02 9.53840855e+01 -7.19481219e+01 -9.43825620e+01 
9.72910515e-01 0.00000000e+00 -1.23657057e+01 7.98994921e+00 -1.55886969e+02 2.63340065e+00 -1.21943478e+02 9.30046263e+01 -7.51903918e+01 -9.68240036e+01 
9.79929989e-01 0.00000000e+00 -1.24938010e+01 7.89669736e+00 -1.56146597e+02 2.53140722e+00 -1.22628765e+02 9.06443870e+01 -7.84261178e+01 -9.92465057e+01 
9.87000108e-01 0.00000000e+00 -1.26225790e+01 7.78834755e+00 -1.56422165e+02 2.41419789e+00 -1.23331733e+02 8.83116439e+01 -8.16484156e+01 -1.01641790e+02 
9.94121238e-01 0.00000000e+00 -1.27524016e+01 7.66548715e+00 -1.56713407e+02 2.28235863e+00 -1.24053941e+02 8.60141109e+01 -8.48508971e+01 -1.04002143e+02 
1.00129375e+00 0.00000000e+00 -1.28836816e+01 7.52882817e+00 -1.57019977e+02 2.13659999e+00 -1.24796846e+02 8.37588077e+01 -8.80277658e+01 -1.06320542e+02 
1.00851800e+00 0.00000000e+00 -1.30168859e+01 7.37918494e+00 -1.57341474e+02 1.97773487e+00 -1.25561756e+02 8.15519608e+01 -9.11738725e+01 -1.08590761e+02 
1.01579438e+00 0.00000000e+00 -1.31525398e+01 7.21745043e+00 -1.57677470e+02 1.80665475e+00 -1.26349773e+02 7.93989395e+01 -9.42847256e+01 -1.10807428e+02 
1.02312326e+00 0.00000000e+00 -1.32912289e+01 7.04457227e+00 -1.58027533e+02 1.62430579e+00 -1.27161722e+02 7.73042258e+01 -9.73564582e+01 -1.12966060e+02 
1.03050502e+00 0.00000000e+00 -1.34336014e+01 6.86152985e+00 -1.58391253e+02 1.43166589e+00 -1.27998071e+02 7.52714148e+01 -1.00385753e+02 -1.15063060e+02 
1.03794003e+00 0.00000000e+00 -1.35803667e+01 6.66931320e+00 -1.58768263e+02 1.22972355e+00 -1.28858840e+02 7.33032425e+01 -1.03369729e+02 -1.17095691e+02 
1.04542869e+00 0.00000000e+00 -1.37322929e+01 6.46890445e+00 -1.59158248e+02 1.01945939e+00 -1.29743488e+02 7.14016345e+01 -1.06305800e+02 -1.19062026e+02 
1.05297138e+00 0.00000000e+00 -1.38902006e+01 6.26126211e+00 -1.59560963e+02 8.01830372e-01 -1.30650805e+02 6.95677713e+01 -1.09191503e+02 -1.20960883e+02 
1.06056848e+00 0.00000000e+00 -1.40549522e+01 6.04730844e+00 -1.59976226e+02 5.77757203e-01 -1.31578789e+02 6.78021633e+01 -1.12024320e+02 -1.22791749e+02 
1.06822040e+00 0.00000000e+00 -1.42274373e+01 5.82791974e+00 -1.60403920e+02 3.48114631e-01 -1.32524519e+02 6.61047320e+01 -1.14801487e+02 -1.24554701e+02 
1.07592753e+00 0.00000000e+00 -1.44085514e+01 5.60391949e+00 -1.60843973e+02 1.13724528e-01 -1.33484045e+02 6.44748921e+01 -1.17519821e+02 -1.26250323e+02 
1.08369026e+00 0.00000000e+00 -1.45991699e+01 5.37607383e+00 -1.61296342e+02 -1.24648553e-01 -1.34452281e+02 6.29116323e+01 -1.20175553e+02 -1.27879625e+02 
1.09150901e+00 0.00000000e+00 -1.48001149e+01 5.14508927e+00 -1.61760984e+02 -3.66299707e-01 -1.35422940e+02 6.14135911e+01 -1.22764208e+02 -1.29443964e+02 
1.09938416e+00 0.00000000e+00 -1.50121177e+01 4.91161213e+00 -1.62237816e+02 -6.10584249e-01 -1.36388495e+02 5.99791277e+01 -1.25280528e+02 -1.30944981e+02 
1.10731613e+00 0.00000000e+00 -1.52357763e+01 4.67622933e+00 -1.62726683e+02 -8.56916890e-01 -1.37340212e+02 5.86063850e+01 -1.27718455e+02 -1.32384530e+02 
1.11530533e+00 0.00000000e+00 -1.54715103e+01 4.43947032e+00 -1.63227309e+02 -1.10476985e+00 -1.38268235e+02 5.72933457e+01 -1.30071190e+02 -1.33764626e+02 
1.12335217e+00 0.00000000e+00 -1.57195166e+01 4.20180971e+00 -1.63739259e+02 -1.35367018e+00 -1.39161757e+02 5.60378808e+01 -1.32331332e+02 -1.35087396e+02 
1.13145707e+00 0.00000000e+00 -1.59797288e+01 3.96367048e+00 -1.64261905e+02 -1.60319660e+00 -1.40009275e+02 5.48377911e+01 -1.34491101e+02 -1.36355037e+02 
1.13962045e+00 0.00000000e+00 -1.62517838e+01 3.72542749e+00 -1.64794393e+02 -1.85297593e+00 -1.40798912e+02 5.36908424e+01 -1.36542631e+02 -1.37569780e+02 
1.14784272e+00 0.00000000e+00 -1.65349990e+01 3.48741119e+00 -1.65335628e+02 -2.10267945e+00 -1.41518818e+02 5.25947935e+01 -1.38478332e+02 -1.38733865e+02 
1.15612432e+00 0.00000000e+00 -1.68283656e+01 3.24991128e+00 -1.65884274e+02 -2.35201918e+00 -1.42157613e+02 5.15474202e+01 -1.40291280e+02 -1.39849513e+02 
1.16446567e+00 0.00000000e+00 -1.71305566e+01 3.01318038e+00 -1.66438768e+02 -2.60074424e+00 -1.42704853e+02 5.05465335e+01 -1.41975624e+02 -1.40918910e+02 
1.17286720e+00 0.00000000e+00 -1.74399537e+01 2.77743755e+00 -1.66997351e+02 -2.84863735e+00 -1.43151481e+02 4.95899942e+01 -1.43526956e+02 -1.41944192e+02 
1.18132934e+00 0.00000000e+00 -1.77546916e+01 2.54287162e+00 -1.67558119e+02 -3.09551144e+00 -1.43490243e+02 4.86757238e+01 -1.44942630e+02 -1.42927436e+02 
1.18985254e+00 0.00000000e+00 -1.80727161e+01 2.30964428e+00 -1.68119078e+02 -3.34120662e+00 -1.43716018e+02 4.78017127e+01 -1.46221989e+02 -1.43870647e+02 
1.19843724e+00 0.00000000e+00 -1.83918548e+01 2.07789300e+00 -1.68678213e+02 -3.58558720e+00 -1.43826055e+02 4.69660257e+01 -1.47366478e+02 -1.44775759e+02 
1.20708387e+00 0.00000000e+00 -1.87098941e+01 1.84773372e+00 -1.69233560e+02 -3.82853909e+00 -1.43820086e+02 4.61668054e+01 -1.48379645e+02 -1.45644625e+02 
1.21579289e+00 0.00000000e+00 -1.90246578e+01 1.61926322e+00 -1.69783270e+02 -4.06996732e+00 -1.43700317e+02 4.54022745e+01 -1.49267015e+02 -1.46479020e+02 
1.22456474e+00 0.00000000e+00 -1.93340822e+01 1.39256139e+00 -1.70325668e+02 -4.30979385e+00 -1.43471291e+02 4.46707359e+01 -1.50035867e+02 -1.47280637e+02 
1.23339988e+00 0.00000000e+00 -1.96362830e+01 1.16769320e+00 -1.70859301e+02 -4.54795560e+00 -1.43139650e+02 4.39705729e+01 -1.50694922e+02 -1.48051090e+02 
1.24229876e+00 0.00000000e+00 -1.99296098e+01 9.44710484e-01 -1.71382971e+02 -4.78440259e+00 -1.42713795e+02 4.33002475e+01 -1.51253981e+02 -1.48791913e+02 
1.25126185e+00 0.00000000e+00 -2.02126858e+01 7.23653584e-01 -1.71895749e+02 -5.01909637e+00 -1.42203496e+02 4.26582988e+01 -1.51723539e+02 -1.49504563e+02 
1.26028961e+00 0.00000000e+00 -2.04844312e+01 5.04552765e-01 -1.72396981e+02 -5.25200859e+00 -1.41619463e+02 4.20433407e+01 -1.52114399e+02 -1.50190424e+02 
1.26938250e+00 0.00000000e+00 -2.07440711e+01 2.87429512e-01 -1.72886275e+02 -5.48311969e+00 -1.40972919e+02 4.14540591e+01 -1.52437323e+02 -1.50850805e+02 
1.27854100e+00 0.00000000e+00 -2.09911278e+01 7.22976641e-02 -1.73363480e+02 -5.71241777e+00 -1.40275192e+02 4.08892093e+01 -1.52702726e+02 -1.51486948e+02 
1.28776558e+00 0.00000000e+00 -2.12254010e+01 -1.40835565e-01 -1.73828658e+02 -5.93989756e+00 -1.39537355e+02 4.03476128e+01 -1.52920434e+02 -1.52100027e+02 
1.29705670e+00 0.00000000e+00 -2.14469393e+01 -3.51968693e-01 -1.74282049e+02 -6.16555955e+00 -1.38769929e+02 3.98281544e+01 -1.53099506e+02 -1.52691153e+02 
1.30641487e+00 0.00000000e+00 -2.16560036e+01 -5.61105175e-01 -1.74724036e+02 -6.38940918e+00 -1.37982651e+02 3.93297791e+01 -1.53248113e+02 -1.53261377e+02 
1.31584055e+00 0.00000000e+00 -2.18530294e+01 -7.68252701e-01 -1.75155113e+02 -6.61145612e+00 -1.37184312e+02 3.88514890e+01 -1.53373481e+02 -1.53811693e+02 
1.32533424e+00 0.00000000e+00 -2.20385872e+01 -9.73422577e-01 -1.75575850e+02 -6.83171371e+00 -1.36382663e+02 3.83923403e+01 -1.53481881e+02 -1.54343040e+02 
1.33489642e+00 0.00000000e+00 -2.22133449e+01 -1.17662918e+00 -1.75986867e+02 -7.05019834e+00 -1.35584384e+02 3.79514405e+01 -1.53578654e+02 -1.54856307e+02 
1.34452760e+00 0.00000000e+00 -2.23780344e+01 -1.37788949e+00 -1.76388809e+02 -7.26692902e+00 -1.34795087e+02 3.75279456e+01 -1.53668264e+02 -1.55352333e+02 
1.35422826e+00 0.00000000e+00 -2.25334216e+01 -1.57722265e+00 -1.76782326e+02 -7.48192696e+00 -1.34019373e+02 3.71210570e+01 -1.53754373e+02 -1.55831911e+02 
1.36399891e+00 0.00000000e+00 -2.26802823e+01 -1.77464961e+00 -1.77168057e+02 -7.69521518e+00 -1.33260907e+02 3.67300195e+01 -1.53839926e+02 -1.56295794e+02 
1.37384006e+00 0.00000000e+00 -2.28193816e+01 -1.97019280e+00 -1.77546622e+02 -7.90681818e+00 -1.32522503e+02 3.63541184e+01 -1.53927234e+02 -1.56744689e+02 
1.38375221e+00 0.00000000e+00 -2.29514598e+01 -2.16387585e+00 -1.77918606e+02 -8.11676170e+00 -1.31806232e+02 3.59926773e+01 -1.54018065e+02 -1.57179270e+02 
1.39373588e+00 0.00000000e+00 -2.30772208e+01 -2.35572333e+00 -1.78284563e+02 -8.32507242e+00 -1.31113522e+02 3.56450558e+01 -1.54113723e+02 -1.57600171e+02 
1.40379157e+00 0.00000000e+00 -2.31973252e+01 -2.54576057e+00 -1.78645007e+02 -8.53177779e+00 -1.30445250e+02 3.53106475e+01 -1.54215129e+02 -1.58007995e+02 
1.41391982e+00 0.00000000e+00 -2.33123856e+01 -2.73401341e+00 -1.79000411e+02 -8.73690580e+00 -1.29801843e+02 3.49888778e+01 -1.54322882e+02 -1.58403309e+02 
1.42412114e+00 0.00000000e+00 -2.34229648e+01 -2.92050812e+00 -1.79351209e+02 -8.94048485e+00 -1.29183356e+02 3.46792023e+01 -1.54437326e+02 -1.58786653e+02 
