%%% Bode Mag Phase 
frequency speed  m1 m2 m3 p1 p2 p3
3.573019257328e+00 3.000000000000e+01 -8.955698006904e+01 -5.126170906987e+01 -9.266964199138e+01 -1.006219237734e+02 -1.520784692360e+02 7.623775419263e+01 
3.589522592457e+00 3.000000000000e+01 -8.960783878972e+01 -5.123761910773e+01 -9.271573660501e+01 -1.009314167694e+02 -1.521652911524e+02 7.591059786706e+01 
3.606102154455e+00 3.000000000000e+01 -8.965897434366e+01 -5.121363121408e+01 -9.276206087776e+01 -1.012405577257e+02 -1.522528096288e+02 7.558366362724e+01 
3.622758295404e+00 3.000000000000e+01 -8.971038642186e+01 -5.118974572529e+01 -9.280861400409e+01 -1.015493356826e+02 -1.523410139621e+02 7.525696104832e+01 
3.639491369013e+00 3.000000000000e+01 -8.976207470086e+01 -5.116596294746e+01 -9.285539515821e+01 -1.018577397426e+02 -1.524298934653e+02 7.493049962344e+01 
3.656301730625e+00 3.000000000000e+01 -8.981403884305e+01 -5.114228315665e+01 -9.290240349430e+01 -1.021657590715e+02 -1.525194374703e+02 7.460428876174e+01 
3.673189737223e+00 3.000000000000e+01 -8.986627849697e+01 -5.111870659901e+01 -9.294963814676e+01 -1.024733829000e+02 -1.526096353318e+02 7.427833778639e+01 
3.690155747440e+00 3.000000000000e+01 -8.991879329766e+01 -5.109523349100e+01 -9.299709823046e+01 -1.027806005257e+02 -1.527004764302e+02 7.395265593271e+01 
3.707200121565e+00 3.000000000000e+01 -8.997158286699e+01 -5.107186401962e+01 -9.304478284097e+01 -1.030874013140e+02 -1.527919501752e+02 7.362725234628e+01 
3.724323221551e+00 3.000000000000e+01 -9.002464681394e+01 -5.104859834257e+01 -9.309269105483e+01 -1.033937746998e+02 -1.528840460088e+02 7.330213608115e+01 
3.741525411024e+00 3.000000000000e+01 -9.007798473501e+01 -5.102543658853e+01 -9.314082192977e+01 -1.036997101890e+02 -1.529767534083e+02 7.297731609803e+01 
3.758807055287e+00 3.000000000000e+01 -9.013159621452e+01 -5.100237885735e+01 -9.318917450500e+01 -1.040051973595e+02 -1.530700618896e+02 7.265280126256e+01 
3.776168521333e+00 3.000000000000e+01 -9.018548082499e+01 -5.097942522030e+01 -9.323774780147e+01 -1.043102258628e+02 -1.531639610104e+02 7.232860034366e+01 
3.793610177849e+00 3.000000000000e+01 -9.023963812745e+01 -5.095657572031e+01 -9.328654082214e+01 -1.046147854249e+02 -1.532584403725e+02 7.200472201183e+01 
3.811132395225e+00 3.000000000000e+01 -9.029406767187e+01 -5.093383037224e+01 -9.333555255221e+01 -1.049188658478e+02 -1.533534896254e+02 7.168117483757e+01 
3.828735545560e+00 3.000000000000e+01 -9.034876899745e+01 -5.091118916310e+01 -9.338478195947e+01 -1.052224570104e+02 -1.534490984688e+02 7.135796728985e+01 
3.846420002676e+00 3.000000000000e+01 -9.040374163304e+01 -5.088865205236e+01 -9.343422799451e+01 -1.055255488694e+02 -1.535452566554e+02 7.103510773456e+01 
3.864186142117e+00 3.000000000000e+01 -9.045898509752e+01 -5.086621897216e+01 -9.348388959102e+01 -1.058281314608e+02 -1.536419539937e+02 7.071260443311e+01 
3.882034341164e+00 3.000000000000e+01 -9.051449890014e+01 -5.084388982764e+01 -9.353376566608e+01 -1.061301949002e+02 -1.537391803507e+02 7.039046554094e+01 
3.899964978840e+00 3.000000000000e+01 -9.057028254092e+01 -5.082166449720e+01 -9.358385512047e+01 -1.064317293842e+02 -1.538369256543e+02 7.006869910621e+01 
3.917978435920e+00 3.000000000000e+01 -9.062633551107e+01 -5.079954283277e+01 -9.363415683889e+01 -1.067327251909e+02 -1.539351798961e+02 6.974731306845e+01 
3.936075094935e+00 3.000000000000e+01 -9.068265729332e+01 -5.077752466012e+01 -9.368466969031e+01 -1.070331726809e+02 -1.540339331338e+02 6.942631525732e+01 
3.954255340186e+00 3.000000000000e+01 -9.073924736236e+01 -5.075560977914e+01 -9.373539252826e+01 -1.073330622977e+02 -1.541331754933e+02 6.910571339134e+01 
3.972519557747e+00 3.000000000000e+01 -9.079610518524e+01 -5.073379796415e+01 -9.378632419107e+01 -1.076323845688e+02 -1.542328971718e+02 6.878551507674e+01 
3.990868135475e+00 3.000000000000e+01 -9.085323022173e+01 -5.071208896419e+01 -9.383746350224e+01 -1.079311301058e+02 -1.543330884391e+02 6.846572780632e+01 
4.009301463020e+00 3.000000000000e+01 -9.091062192478e+01 -5.069048250333e+01 -9.388880927066e+01 -1.082292896053e+02 -1.544337396408e+02 6.814635895837e+01 
4.027819931831e+00 3.000000000000e+01 -9.096827974087e+01 -5.066897828097e+01 -9.394036029098e+01 -1.085268538490e+02 -1.545348411998e+02 6.782741579563e+01 
4.046423935164e+00 3.000000000000e+01 -9.102620311047e+01 -5.064757597219e+01 -9.399211534385e+01 -1.088238137046e+02 -1.546363836188e+02 6.750890546429e+01 
4.065113868094e+00 3.000000000000e+01 -9.108439146842e+01 -5.062627522801e+01 -9.404407319626e+01 -1.091201601258e+02 -1.547383574819e+02 6.719083499308e+01 
4.083890127518e+00 3.000000000000e+01 -9.114284424435e+01 -5.060507567574e+01 -9.409623260181e+01 -1.094158841525e+02 -1.548407534572e+02 6.687321129232e+01 
4.102753112168e+00 3.000000000000e+01 -9.120156086313e+01 -5.058397691928e+01 -9.414859230103e+01 -1.097109769115e+02 -1.549435622983e+02 6.655604115312e+01 
4.121703222616e+00 3.000000000000e+01 -9.126054074522e+01 -5.056297853946e+01 -9.420115102167e+01 -1.100054296160e+02 -1.550467748462e+02 6.623933124656e+01 
4.140740861287e+00 3.000000000000e+01 -9.131978330718e+01 -5.054208009436e+01 -9.425390747900e+01 -1.102992335664e+02 -1.551503820311e+02 6.592308812290e+01 
4.159866432462e+00 3.000000000000e+01 -9.137928796201e+01 -5.052128111961e+01 -9.430686037613e+01 -1.105923801499e+02 -1.552543748744e+02 6.560731821093e+01 
4.179080342291e+00 3.000000000000e+01 -9.143905411963e+01 -5.050058112876e+01 -9.436000840426e+01 -1.108848608406e+02 -1.553587444901e+02 6.529202781723e+01 
4.198382998798e+00 3.000000000000e+01 -9.149908118729e+01 -5.047997961354e+01 -9.441335024304e+01 -1.111766671994e+02 -1.554634820866e+02 6.497722312561e+01 
4.217774811895e+00 3.000000000000e+01 -9.155936856999e+01 -5.045947604427e+01 -9.446688456082e+01 -1.114677908741e+02 -1.555685789679e+02 6.466291019650e+01 
4.237256193384e+00 3.000000000000e+01 -9.161991567090e+01 -5.043906987009e+01 -9.452061001498e+01 -1.117582235988e+02 -1.556740265357e+02 6.434909496640e+01 
4.256827556970e+00 3.000000000000e+01 -9.168072189184e+01 -5.041876051940e+01 -9.457452525219e+01 -1.120479571940e+02 -1.557798162905e+02 6.403578324742e+01 
4.276489318270e+00 3.000000000000e+01 -9.174178663365e+01 -5.039854740006e+01 -9.462862890874e+01 -1.123369835660e+02 -1.558859398329e+02 6.372298072682e+01 
4.296241894820e+00 3.000000000000e+01 -9.180310929665e+01 -5.037842989985e+01 -9.468291961081e+01 -1.126252947070e+02 -1.559923888651e+02 6.341069296660e+01 
4.316085706084e+00 3.000000000000e+01 -9.186468928106e+01 -5.035840738667e+01 -9.473739597479e+01 -1.129128826941e+02 -1.560991551922e+02 6.309892540311e+01 
4.336021173464e+00 3.000000000000e+01 -9.192652598748e+01 -5.033847920896e+01 -9.479205660750e+01 -1.131997396890e+02 -1.562062307233e+02 6.278768334678e+01 
4.356048720308e+00 3.000000000000e+01 -9.198861881725e+01 -5.031864469598e+01 -9.484690010658e+01 -1.134858579377e+02 -1.563136074728e+02 6.247697198177e+01 
4.376168771921e+00 3.000000000000e+01 -9.205096717294e+01 -5.029890315814e+01 -9.490192506069e+01 -1.137712297697e+02 -1.564212775614e+02 6.216679636580e+01 
4.396381755569e+00 3.000000000000e+01 -9.211357045877e+01 -5.027925388734e+01 -9.495713004982e+01 -1.140558475971e+02 -1.565292332173e+02 6.185716142986e+01 
4.416688100495e+00 3.000000000000e+01 -9.217642808102e+01 -5.025969615727e+01 -9.501251364558e+01 -1.143397039143e+02 -1.566374667771e+02 6.154807197811e+01 
4.437088237923e+00 3.000000000000e+01 -9.223953944850e+01 -5.024022922371e+01 -9.506807441148e+01 -1.146227912970e+02 -1.567459706866e+02 6.123953268770e+01 
4.457582601069e+00 3.000000000000e+01 -9.230290397298e+01 -5.022085232491e+01 -9.512381090318e+01 -1.149051024013e+02 -1.568547375022e+02 6.093154810872e+01 
4.478171625150e+00 3.000000000000e+01 -9.236652106960e+01 -5.020156468185e+01 -9.517972166880e+01 -1.151866299629e+02 -1.569637598912e+02 6.062412266411e+01 
4.498855747393e+00 3.000000000000e+01 -9.243039015733e+01 -5.018236549856e+01 -9.523580524915e+01 -1.154673667961e+02 -1.570730306332e+02 6.031726064966e+01 
4.519635407044e+00 3.000000000000e+01 -9.249451065940e+01 -5.016325396247e+01 -9.529206017801e+01 -1.157473057928e+02 -1.571825426201e+02 6.001096623398e+01 
4.540511045380e+00 3.000000000000e+01 -9.255888200373e+01 -5.014422924467e+01 -9.534848498243e+01 -1.160264399213e+02 -1.572922888576e+02 5.970524345860e+01 
4.561483105714e+00 3.000000000000e+01 -9.262350362336e+01 -5.012529050022e+01 -9.540507818292e+01 -1.163047622255e+02 -1.574022624653e+02 5.940009623801e+01 
4.582552033407e+00 3.000000000000e+01 -9.268837495689e+01 -5.010643686848e+01 -9.546183829376e+01 -1.165822658230e+02 -1.575124566778e+02 5.909552835978e+01 
4.603718275877e+00 3.000000000000e+01 -9.275349544892e+01 -5.008766747341e+01 -9.551876382325e+01 -1.168589439049e+02 -1.576228648448e+02 5.879154348470e+01 
4.624982282611e+00 3.000000000000e+01 -9.281886455047e+01 -5.006898142383e+01 -9.557585327391e+01 -1.171347897335e+02 -1.577334804319e+02 5.848814514697e+01 
4.646344505168e+00 3.000000000000e+01 -9.288448171944e+01 -5.005037781374e+01 -9.563310514279e+01 -1.174097966413e+02 -1.578442970213e+02 5.818533675434e+01 
4.667805397195e+00 3.000000000000e+01 -9.295034642100e+01 -5.003185572259e+01 -9.569051792169e+01 -1.176839580300e+02 -1.579553083118e+02 5.788312158842e+01 
4.689365414435e+00 3.000000000000e+01 -9.301645812807e+01 -5.001341421560e+01 -9.574809009736e+01 -1.179572673682e+02 -1.580665081196e+02 5.758150280486e+01 
4.711025014734e+00 3.000000000000e+01 -9.308281632170e+01 -4.999505234401e+01 -9.580582015179e+01 -1.182297181905e+02 -1.581778903784e+02 5.728048343370e+01 
4.732784658055e+00 3.000000000000e+01 -9.314942049155e+01 -4.997676914535e+01 -9.586370656239e+01 -1.185013040956e+02 -1.582894491399e+02 5.698006637961e+01 
4.754644806484e+00 3.000000000000e+01 -9.321627013629e+01 -4.995856364377e+01 -9.592174780228e+01 -1.187720187448e+02 -1.584011785743e+02 5.668025442226e+01 
4.776605924242e+00 3.000000000000e+01 -9.328336476406e+01 -4.994043485023e+01 -9.597994234042e+01 -1.190418558602e+02 -1.585130729701e+02 5.638105021670e+01 
4.798668477693e+00 3.000000000000e+01 -9.335070389286e+01 -4.992238176284e+01 -9.603828864191e+01 -1.193108092230e+02 -1.586251267348e+02 5.608245629368e+01 
4.820832935356e+00 3.000000000000e+01 -9.341828705101e+01 -4.990440336707e+01 -9.609678516817e+01 -1.195788726715e+02 -1.587373343947e+02 5.578447506009e+01 
4.843099767915e+00 3.000000000000e+01 -9.348611377757e+01 -4.988649863603e+01 -9.615543037714e+01 -1.198460400993e+02 -1.588496905955e+02 5.548710879936e+01 
4.865469448227e+00 3.000000000000e+01 -9.355418362276e+01 -4.986866653071e+01 -9.621422272349e+01 -1.201123054537e+02 -1.589621901020e+02 5.519035967194e+01 
4.887942451331e+00 3.000000000000e+01 -9.362249614841e+01 -4.985090600027e+01 -9.627316065882e+01 -1.203776627330e+02 -1.590748277986e+02 5.489422971571e+01 
4.910519254465e+00 3.000000000000e+01 -9.369105092838e+01 -4.983321598221e+01 -9.633224263186e+01 -1.206421059852e+02 -1.591875986893e+02 5.459872084649e+01 
4.933200337067e+00 3.000000000000e+01 -9.375984754897e+01 -4.981559540267e+01 -9.639146708867e+01 -1.209056293053e+02 -1.593004978973e+02 5.430383485852e+01 
4.955986180791e+00 3.000000000000e+01 -9.382888560935e+01 -4.979804317665e+01 -9.645083247279e+01 -1.211682268333e+02 -1.594135206658e+02 5.400957342500e+01 
4.978877269516e+00 3.000000000000e+01 -9.389816472203e+01 -4.978055820821e+01 -9.651033722544e+01 -1.214298927522e+02 -1.595266623575e+02 5.371593809858e+01 
5.001874089356e+00 3.000000000000e+01 -9.396768451324e+01 -4.976313939075e+01 -9.656997978571e+01 -1.216906212855e+02 -1.596399184546e+02 5.342293031192e+01 
5.024977128669e+00 3.000000000000e+01 -9.403744462336e+01 -4.974578560716e+01 -9.662975859072e+01 -1.219504066947e+02 -1.597532845589e+02 5.313055137826e+01 
5.048186878070e+00 3.000000000000e+01 -9.410744470738e+01 -4.972849573011e+01 -9.668967207577e+01 -1.222092432771e+02 -1.598667563917e+02 5.283880249196e+01 
5.071503830441e+00 3.000000000000e+01 -9.417768443530e+01 -4.971126862219e+01 -9.674971867453e+01 -1.224671253636e+02 -1.599803297938e+02 5.254768472909e+01 
5.094928480938e+00 3.000000000000e+01 -9.424816349257e+01 -4.969410313617e+01 -9.680989681916e+01 -1.227240473153e+02 -1.600940007251e+02 5.225719904803e+01 
5.118461327005e+00 3.000000000000e+01 -9.431888158050e+01 -4.967699811515e+01 -9.687020494052e+01 -1.229800035220e+02 -1.602077652649e+02 5.196734629006e+01 
5.142102868385e+00 3.000000000000e+01 -9.438983841672e+01 -4.965995239282e+01 -9.693064146824e+01 -1.232349883985e+02 -1.603216196113e+02 5.167812717997e+01 
5.165853607128e+00 3.000000000000e+01 -9.446103373556e+01 -4.964296479356e+01 -9.699120483094e+01 -1.234889963828e+02 -1.604355600816e+02 5.138954232667e+01 
5.189714047603e+00 3.000000000000e+01 -9.453246728853e+01 -4.962603413271e+01 -9.705189345629e+01 -1.237420219325e+02 -1.605495831115e+02 5.110159222383e+01 
5.213684696509e+00 3.000000000000e+01 -9.460413884473e+01 -4.960915921670e+01 -9.711270577121e+01 -1.239940595227e+02 -1.606636852554e+02 5.081427725049e+01 
5.237766062885e+00 3.000000000000e+01 -9.467604819127e+01 -4.959233884322e+01 -9.717364020195e+01 -1.242451036424e+02 -1.607778631859e+02 5.052759767171e+01 
5.261958658120e+00 3.000000000000e+01 -9.474819513371e+01 -4.957557180143e+01 -9.723469517424e+01 -1.244951487920e+02 -1.608921136940e+02 5.024155363921e+01 
5.286262995969e+00 3.000000000000e+01 -9.482057949649e+01 -4.955885687208e+01 -9.729586911340e+01 -1.247441894801e+02 -1.610064336882e+02 4.995614519199e+01 
5.310679592555e+00 3.000000000000e+01 -9.489320112336e+01 -4.954219282768e+01 -9.735716044443e+01 -1.249922202202e+02 -1.611208201949e+02 4.967137225701e+01 
5.335208966389e+00 3.000000000000e+01 -9.496605987783e+01 -4.952557843266e+01 -9.741856759215e+01 -1.252392355277e+02 -1.612352703580e+02 4.938723464980e+01 
5.359851638374e+00 3.000000000000e+01 -9.503915564359e+01 -4.950901244351e+01 -9.748008898128e+01 -1.254852299168e+02 -1.613497814382e+02 4.910373207513e+01 
5.384608131821e+00 3.000000000000e+01 -9.511248832494e+01 -4.949249360892e+01 -9.754172303656e+01 -1.257301978967e+02 -1.614643508136e+02 4.882086412766e+01 
5.409478972457e+00 3.000000000000e+01 -9.518605784725e+01 -4.947602066993e+01 -9.760346818281e+01 -1.259741339685e+02 -1.615789759786e+02 4.853863029258e+01 
5.434464688437e+00 3.000000000000e+01 -9.525986415739e+01 -4.945959236004e+01 -9.766532284503e+01 -1.262170326218e+02 -1.616936545441e+02 4.825702994624e+01 
5.459565810357e+00 3.000000000000e+01 -9.533390722418e+01 -4.944320740534e+01 -9.772728544852e+01 -1.264588883308e+02 -1.618083842370e+02 4.797606235683e+01 
5.484782871262e+00 3.000000000000e+01 -9.540818703881e+01 -4.942686452465e+01 -9.778935441888e+01 -1.266996955509e+02 -1.619231629003e+02 4.769572668499e+01 
5.510116406660e+00 3.000000000000e+01 -9.548270361532e+01 -4.941056242960e+01 -9.785152818216e+01 -1.269394487151e+02 -1.620379884924e+02 4.741602198443e+01 
5.535566954532e+00 3.000000000000e+01 -9.555745699102e+01 -4.939429982477e+01 -9.791380516488e+01 -1.271781422296e+02 -1.621528590868e+02 4.713694720261e+01 
5.561135055346e+00 3.000000000000e+01 -9.563244722696e+01 -4.937807540779e+01 -9.797618379412e+01 -1.274157704707e+02 -1.622677728723e+02 4.685850118132e+01 
5.586821252062e+00 3.000000000000e+01 -9.570767440839e+01 -4.936188786941e+01 -9.803866249756e+01 -1.276523277802e+02 -1.623827281524e+02 4.658068265733e+01 
5.612626090152e+00 3.000000000000e+01 -9.578313864519e+01 -4.934573589362e+01 -9.810123970353e+01 -1.278878084615e+02 -1.624977233448e+02 4.630349026296e+01 
5.638550117606e+00 3.000000000000e+01 -9.585884007234e+01 -4.932961815775e+01 -9.816391384109e+01 -1.281222067755e+02 -1.626127569817e+02 4.602692252673e+01 
5.664593884944e+00 3.000000000000e+01 -9.593477885041e+01 -4.931353333250e+01 -9.822668334004e+01 -1.283555169365e+02 -1.627278277089e+02 4.575097787393e+01 
5.690757945230e+00 3.000000000000e+01 -9.601095516599e+01 -4.929748008209e+01 -9.828954663097e+01 -1.285877331072e+02 -1.628429342862e+02 4.547565462719e+01 
5.717042854082e+00 3.000000000000e+01 -9.608736923218e+01 -4.928145706426e+01 -9.835250214531e+01 -1.288188493951e+02 -1.629580755864e+02 4.520095100706e+01 
5.743449169686e+00 3.000000000000e+01 -9.616402128906e+01 -4.926546293038e+01 -9.841554831533e+01 -1.290488598473e+02 -1.630732505958e+02 4.492686513262e+01 
5.769977452804e+00 3.000000000000e+01 -9.624091160417e+01 -4.924949632552e+01 -9.847868357418e+01 -1.292777584458e+02 -1.631884584133e+02 4.465339502194e+01 
5.796628266788e+00 3.000000000000e+01 -9.631804047298e+01 -4.923355588847e+01 -9.854190635595e+01 -1.295055391033e+02 -1.633036982507e+02 4.438053859272e+01 
5.823402177594e+00 3.000000000000e+01 -9.639540821940e+01 -4.921764025180e+01 -9.860521509559e+01 -1.297321956577e+02 -1.634189694320e+02 4.410829366272e+01 
5.850299753791e+00 3.000000000000e+01 -9.647301519625e+01 -4.920174804194e+01 -9.866860822904e+01 -1.299577218672e+02 -1.635342713935e+02 4.383665795033e+01 
5.877321566574e+00 3.000000000000e+01 -9.655086178576e+01 -4.918587787918e+01 -9.873208419314e+01 -1.301821114055e+02 -1.636496036837e+02 4.356562907505e+01 
5.904468189777e+00 3.000000000000e+01 -9.662894840006e+01 -4.917002837772e+01 -9.879564142567e+01 -1.304053578562e+02 -1.637649659625e+02 4.329520455797e+01 
5.931740199882e+00 3.000000000000e+01 -9.670727548173e+01 -4.915419814572e+01 -9.885927836537e+01 -1.306274547072e+02 -1.638803580019e+02 4.302538182222e+01 
5.959138176038e+00 3.000000000000e+01 -9.678584350425e+01 -4.913838578529e+01 -9.892299345191e+01 -1.308483953458e+02 -1.639957796849e+02 4.275615819345e+01 
5.986662700065e+00 3.000000000000e+01 -9.686465297256e+01 -4.912258989253e+01 -9.898678512586e+01 -1.310681730525e+02 -1.641112310061e+02 4.248753090023e+01 
6.014314356473e+00 3.000000000000e+01 -9.694370442357e+01 -4.910680905756e+01 -9.905065182871e+01 -1.312867809953e+02 -1.642267120711e+02 4.221949707445e+01 
6.042093732471e+00 3.000000000000e+01 -9.702299842665e+01 -4.909104186450e+01 -9.911459200286e+01 -1.315042122239e+02 -1.643422230968e+02 4.195205375177e+01 
6.070001417979e+00 3.000000000000e+01 -9.710253558426e+01 -4.907528689150e+01 -9.917860409153e+01 -1.317204596633e+02 -1.644577644106e+02 4.168519787191e+01 
6.098038005643e+00 3.000000000000e+01 -9.718231653237e+01 -4.905954271074e+01 -9.924268653880e+01 -1.319355161078e+02 -1.645733364511e+02 4.141892627907e+01 
6.126204090846e+00 3.000000000000e+01 -9.726234194110e+01 -4.904380788839e+01 -9.930683778958e+01 -1.321493742143e+02 -1.646889397676e+02 4.115323572223e+01 
6.154500271723e+00 3.000000000000e+01 -9.734261251523e+01 -4.902808098467e+01 -9.937105628950e+01 -1.323620264959e+02 -1.648045750199e+02 4.088812285548e+01 
6.182927149167e+00 3.000000000000e+01 -9.742312899476e+01 -4.901236055376e+01 -9.943534048495e+01 -1.325734653148e+02 -1.649202429788e+02 4.062358423825e+01 
6.211485326852e+00 3.000000000000e+01 -9.750389215550e+01 -4.899664514383e+01 -9.949968882301e+01 -1.327836828758e+02 -1.650359445255e+02 4.035961633566e+01 
6.240175411235e+00 3.000000000000e+01 -9.758490280964e+01 -4.898093329702e+01 -9.956409975136e+01 -1.329926712185e+02 -1.651516806521e+02 4.009621551867e+01 
6.268998011579e+00 3.000000000000e+01 -9.766616180628e+01 -4.896522354937e+01 -9.962857171831e+01 -1.332004222106e+02 -1.652674524611e+02 3.983337806436e+01 
6.297953739958e+00 3.000000000000e+01 -9.774767003212e+01 -4.894951443084e+01 -9.969310317265e+01 -1.334069275398e+02 -1.653832611663e+02 3.957110015609e+01 
6.327043211274e+00 3.000000000000e+01 -9.782942841195e+01 -4.893380446522e+01 -9.975769256369e+01 -1.336121787060e+02 -1.654991080918e+02 3.930937788368e+01 
6.356267043269e+00 3.000000000000e+01 -9.791143790933e+01 -4.891809217014e+01 -9.982233834109e+01 -1.338161670137e+02 -1.656149946730e+02 3.904820724352e+01 
6.385625856538e+00 3.000000000000e+01 -9.799369952719e+01 -4.890237605698e+01 -9.988703895487e+01 -1.340188835634e+02 -1.657309224563e+02 3.878758413869e+01 
6.415120274544e+00 3.000000000000e+01 -9.807621430841e+01 -4.888665463085e+01 -9.995179285532e+01 -1.342203192433e+02 -1.658468930992e+02 3.852750437907e+01 
6.444750923627e+00 3.000000000000e+01 -9.815898333650e+01 -4.887092639053e+01 -1.000165984929e+02 -1.344204647203e+02 -1.659629083710e+02 3.826796368134e+01 
6.474518433023e+00 3.000000000000e+01 -9.824200773621e+01 -4.885518982836e+01 -1.000814543182e+02 -1.346193104314e+02 -1.660789701523e+02 3.800895766904e+01 
6.504423434873e+00 3.000000000000e+01 -9.832528867419e+01 -4.883944343028e+01 -1.001463587818e+02 -1.348168465739e+02 -1.661950804357e+02 3.775048187257e+01 
6.534466564236e+00 3.000000000000e+01 -9.840882735965e+01 -4.882368567564e+01 -1.002113103342e+02 -1.350130630964e+02 -1.663112413260e+02 3.749253172912e+01 
6.564648459108e+00 3.000000000000e+01 -9.849262504500e+01 -4.880791503721e+01 -1.002763074259e+02 -1.352079496885e+02 -1.664274550406e+02 3.723510258261e+01 
6.594969760428e+00 3.000000000000e+01 -9.857668302656e+01 -4.879212998110e+01 -1.003413485069e+02 -1.354014957710e+02 -1.665437239094e+02 3.697818968359e+01 
6.625431112098e+00 3.000000000000e+01 -9.866100264522e+01 -4.877632896661e+01 -1.004064320270e+02 -1.355936904853e+02 -1.666600503757e+02 3.672178818913e+01 
6.656033160993e+00 3.000000000000e+01 -9.874558528711e+01 -4.876051044622e+01 -1.004715564356e+02 -1.357845226825e+02 -1.667764369964e+02 3.646589316260e+01 
6.686776556977e+00 3.000000000000e+01 -9.883043238437e+01 -4.874467286544e+01 -1.005367201814e+02 -1.359739809124e+02 -1.668928864422e+02 3.621049957349e+01 
6.717661952913e+00 3.000000000000e+01 -9.891554541578e+01 -4.872881466279e+01 -1.006019217125e+02 -1.361620534120e+02 -1.670094014987e+02 3.595560229720e+01 
6.748690004683e+00 3.000000000000e+01 -9.900092590754e+01 -4.871293426959e+01 -1.006671594763e+02 -1.363487280936e+02 -1.671259850661e+02 3.570119611472e+01 
6.779861371196e+00 3.000000000000e+01 -9.908657543396e+01 -4.869703010997e+01 -1.007324319192e+02 -1.365339925325e+02 -1.672426401602e+02 3.544727571231e+01 
6.811176714406e+00 3.000000000000e+01 -9.917249561823e+01 -4.868110060068e+01 -1.007977374867e+02 -1.367178339547e+02 -1.673593699133e+02 3.519383568119e+01 
6.842636699322e+00 3.000000000000e+01 -9.925868813314e+01 -4.866514415102e+01 -1.008630746230e+02 -1.369002392232e+02 -1.674761775741e+02 3.494087051713e+01 
6.874241994026e+00 3.000000000000e+01 -9.934515470183e+01 -4.864915916272e+01 -1.009284417711e+02 -1.370811948252e+02 -1.675930665088e+02 3.468837462002e+01 
6.905993269688e+00 3.000000000000e+01 -9.943189709859e+01 -4.863314402980e+01 -1.009938373727e+02 -1.372606868577e+02 -1.677100402018e+02 3.443634229338e+01 
6.937891200575e+00 3.000000000000e+01 -9.951891714959e+01 -4.861709713845e+01 -1.010592598680e+02 -1.374387010130e+02 -1.678271022564e+02 3.418476774388e+01 
6.969936464069e+00 3.000000000000e+01 -9.960621673370e+01 -4.860101686694e+01 -1.011247076952e+02 -1.376152225644e+02 -1.679442563954e+02 3.393364508076e+01 
7.002129740682e+00 3.000000000000e+01 -9.969379778323e+01 -4.858490158542e+01 -1.011901792912e+02 -1.377902363500e+02 -1.680615064625e+02 3.368296831525e+01 
7.034471714068e+00 3.000000000000e+01 -9.978166228477e+01 -4.856874965583e+01 -1.012556730905e+02 -1.379637267573e+02 -1.681788564223e+02 3.343273135992e+01 
7.066963071038e+00 3.000000000000e+01 -9.986981227997e+01 -4.855255943176e+01 -1.013211875259e+02 -1.381356777064e+02 -1.682963103621e+02 3.318292802797e+01 
7.099604501578e+00 3.000000000000e+01 -9.995824986635e+01 -4.853632925828e+01 -1.013867210275e+02 -1.383060726330e+02 -1.684138724923e+02 3.293355203253e+01 
7.132396698858e+00 3.000000000000e+01 -1.000469771981e+02 -4.852005747180e+01 -1.014522720235e+02 -1.384748944705e+02 -1.685315471478e+02 3.268459698588e+01 
7.165340359252e+00 3.000000000000e+01 -1.001359964870e+02 -4.850374239995e+01 -1.015178389391e+02 -1.386421256322e+02 -1.686493387887e+02 3.243605639858e+01 
7.198436182348e+00 3.000000000000e+01 -1.002253100030e+02 -4.848738236135e+01 -1.015834201971e+02 -1.388077479916e+02 -1.687672520019e+02 3.218792367861e+01 
7.231684870968e+00 3.000000000000e+01 -1.003149200754e+02 -4.847097566553e+01 -1.016490142174e+02 -1.389717428633e+02 -1.688852915017e+02 3.194019213046e+01 
7.265087131179e+00 3.000000000000e+01 -1.004048290933e+02 -4.845452061270e+01 -1.017146194166e+02 -1.391340909821e+02 -1.690034621316e+02 3.169285495413e+01 
7.298643672309e+00 3.000000000000e+01 -1.004950395068e+02 -4.843801549364e+01 -1.017802342083e+02 -1.392947724824e+02 -1.691217688653e+02 3.144590524408e+01 
7.332355206963e+00 3.000000000000e+01 -1.005855538276e+02 -4.842145858947e+01 -1.018458570028e+02 -1.394537668759e+02 -1.692402168079e+02 3.119933598816e+01 
7.366222451036e+00 3.000000000000e+01 -1.006763746297e+02 -4.840484817151e+01 -1.019114862065e+02 -1.396110530286e+02 -1.693588111977e+02 3.095314006647e+01 
7.400246123730e+00 3.000000000000e+01 -1.007675045507e+02 -4.838818250109e+01 -1.019771202225e+02 -1.397666091382e+02 -1.694775574073e+02 3.070731025013e+01 
7.434426947572e+00 3.000000000000e+01 -1.008589462923e+02 -4.837145982937e+01 -1.020427574496e+02 -1.399204127083e+02 -1.695964609455e+02 3.046183920006e+01 
7.468765648421e+00 3.000000000000e+01 -1.009507026209e+02 -4.835467839715e+01 -1.021083962826e+02 -1.400724405243e+02 -1.697155274585e+02 3.021671946560e+01 
7.503262955493e+00 3.000000000000e+01 -1.010427763691e+02 -4.833783643466e+01 -1.021740351122e+02 -1.402226686258e+02 -1.698347627316e+02 2.997194348321e+01 
