%%% Bode Mag Phase 
frequency speed  m1 m2 m3 m4 p1 p2 p3 p4
7.72353482e-01 0.00000000e+00 -7.19836349e+00 -2.19526094e+01 -4.81186898e+01 -3.18697126e+01 -2.00741901e+00 6.02265360e+01 -1.63451262e+02 -2.22179170e+01 
7.77169318e-01 0.00000000e+00 -7.25924046e+00 -1.05150587e+01 -5.43871334e+01 -5.37328993e+01 -2.07640923e+00 -1.12215401e+01 1.64426786e+02 1.70160964e+02 
7.82015182e-01 0.00000000e+00 -9.67892520e+00 -8.17458058e+00 -4.59433030e+01 -3.10117903e+01 1.43173930e-01 -9.62465914e+01 -3.01123109e+01 3.08087667e+01 
7.86891262e-01 0.00000000e+00 -6.94286605e+00 -1.07647470e+01 -5.45880510e+01 -5.30691735e+01 -1.57312769e+00 -1.10349772e+01 1.69771099e+02 1.75555560e+02 
7.91797745e-01 0.00000000e+00 -7.47990788e+00 -1.03050883e+01 -5.47343082e+01 -5.39831914e+01 -4.87612096e+00 -1.10349644e+01 1.58351811e+02 1.76967934e+02 
7.96734822e-01 0.00000000e+00 -7.00819099e+00 -1.06089593e+01 -5.49432597e+01 -5.29117435e+01 -1.35487931e+00 -9.38592824e+00 1.67824017e+02 -1.77789618e+02 
8.01702683e-01 0.00000000e+00 -7.12952952e+00 -1.01210861e+01 -5.45908431e+01 -5.25574325e+01 -2.77044872e+00 -9.35213613e+00 1.66476150e+02 1.78220530e+02 
8.06701519e-01 0.00000000e+00 -4.69796499e+00 -2.38915542e+01 -5.02826169e+01 -3.66909003e+01 2.05764212e-01 -1.01460091e+02 1.71268227e+01 -1.77710719e+02 
8.11731525e-01 0.00000000e+00 -6.91224452e+00 -9.91053362e+00 -5.49249241e+01 -5.27566171e+01 -9.98808006e-01 -1.01898837e+01 1.67017755e+02 1.78501930e+02 
8.16792894e-01 0.00000000e+00 -5.02034837e+00 -1.63086680e+01 -4.93012125e+01 -3.62142793e+01 -5.60275653e+00 5.24480040e+01 5.49375303e+01 -1.64932755e+02 
8.21885823e-01 0.00000000e+00 -5.02786379e+00 -1.06743720e+01 -4.50242003e+01 -3.60461418e+01 -1.16452861e+01 3.38448070e+01 2.44272843e+01 1.74403987e+02 
8.27010507e-01 0.00000000e+00 -6.67516498e+00 -9.89497609e+00 -5.47763063e+01 -5.23840394e+01 -3.88516319e-01 -1.24292956e+01 1.71591919e+02 1.75695411e+02 
8.32167145e-01 0.00000000e+00 -7.16034963e+00 -9.16203694e+00 -5.41495100e+01 -5.33672248e+01 -2.98478252e+00 -8.01992140e+00 1.59607594e+02 1.75550873e+02 
8.37355936e-01 0.00000000e+00 -7.18750626e+00 -4.50448554e+00 -4.33156398e+01 -3.85235296e+01 -2.66482380e+01 -1.18367904e+01 2.52023697e+01 1.27385438e+02 
8.42577080e-01 0.00000000e+00 -6.86001378e+00 -9.31588646e+00 -5.35969415e+01 -5.09564243e+01 -2.05921553e+00 -8.73078779e+00 1.72795506e+02 1.70283265e+02 
8.47830780e-01 0.00000000e+00 -5.44639134e+00 -1.20392383e+01 -5.27660880e+01 -3.62349663e+01 -3.67449612e+00 2.50746005e+01 4.15501638e+01 1.63274423e+02 
8.53117238e-01 0.00000000e+00 -6.67350241e+00 -9.00883201e+00 -5.45440672e+01 -5.11765077e+01 -4.44338196e-01 -9.86253754e+00 1.71383508e+02 1.78747848e+02 
8.58436658e-01 0.00000000e+00 -6.58680058e+00 -6.21002990e+00 -4.29772975e+01 -4.32084642e+01 -2.75642537e+01 -2.18118082e+01 3.35075741e+01 1.01686594e+02 
8.63789247e-01 0.00000000e+00 -7.71615137e+00 -1.68382440e+01 -5.19321352e+01 -2.91566725e+01 -9.96106660e-01 -1.27258705e+02 -8.69028569e+01 -5.43577871e+00 
8.69175211e-01 0.00000000e+00 -6.84310730e+00 -8.67202688e+00 -5.36051236e+01 -5.13397370e+01 -4.32272791e+00 -1.03935652e+01 1.65859270e+02 1.67192239e+02 
8.74594757e-01 0.00000000e+00 -8.07610567e+00 -9.32387957e+00 -5.76047012e+01 -3.52038439e+01 -1.00826282e+01 -8.41311050e+01 -1.67962845e+00 4.61761581e+00 
8.80048096e-01 0.00000000e+00 -6.44691240e+00 -8.56757627e+00 -5.37905940e+01 -5.09045505e+01 -2.47483257e+00 -9.69581945e+00 1.70551830e+02 1.73987977e+02 
8.85535438e-01 0.00000000e+00 -7.05356738e+00 -5.46145268e+00 -4.10381632e+01 -3.32228475e+01 -1.10062073e+01 -1.16485607e+01 -1.33715340e+01 9.47609370e+01 
8.91056995e-01 0.00000000e+00 -6.60613983e+00 -8.08199621e+00 -5.39354270e+01 -5.17023654e+01 -2.86241323e+00 -7.31187911e+00 1.63079938e+02 1.78770924e+02 
8.96612980e-01 0.00000000e+00 -9.67293590e+00 -4.33713895e+00 -4.62222681e+01 -3.62570609e+01 -1.16016832e+01 -4.66700210e+01 5.15362332e+00 8.26155277e+01 
9.02203608e-01 0.00000000e+00 -6.25690675e+00 -8.39872603e+00 -5.36933438e+01 -5.24226489e+01 -1.70546563e+00 -8.41037092e+00 1.65162725e+02 1.75514672e+02 
9.07829096e-01 0.00000000e+00 -6.25634968e+00 -8.19065082e+00 -5.38282057e+01 -5.19420649e+01 -2.32562762e+00 -8.06176374e+00 1.65217963e+02 -1.77854820e+02 
9.13489660e-01 0.00000000e+00 -6.11390955e+00 -8.31802742e+00 -5.39669464e+01 -5.13157705e+01 -1.92093138e+00 -9.70861574e+00 1.69028720e+02 -1.77531022e+02 
9.19185519e-01 0.00000000e+00 -6.11506973e+00 -8.16265430e+00 -5.34927557e+01 -5.10327677e+01 -3.08591822e+00 -8.10600422e+00 1.68140715e+02 -1.77944941e+02 
9.24916894e-01 0.00000000e+00 -9.22607366e+00 -5.41575231e+00 -4.76772993e+01 -3.47063205e+01 -8.26572071e+00 -5.90036012e+01 -6.72444436e+00 6.10402759e+01 
9.30684005e-01 0.00000000e+00 -4.61833199e+00 -2.02973197e+01 -5.62709460e+01 -3.85041499e+01 1.23703770e+00 5.50377146e+00 1.12076519e+02 1.74055301e+02 
9.36487076e-01 0.00000000e+00 -6.07880945e+00 -7.37558943e+00 -5.35021885e+01 -5.08871281e+01 -1.89814000e+00 -6.90373965e+00 1.65941148e+02 1.77861105e+02 
9.42326330e-01 0.00000000e+00 -5.91760682e+00 -7.86950337e+00 -5.37603016e+01 -5.12106943e+01 -1.23289300e+00 -9.47633322e+00 1.69350945e+02 -1.76688871e+02 
9.48201994e-01 0.00000000e+00 -5.88109790e+00 -3.84918158e+00 -4.57720693e+01 -3.71741663e+01 -1.18151656e+01 -4.41043003e+00 2.55326429e+01 1.32851409e+02 
9.54114294e-01 0.00000000e+00 -7.52784733e+00 -1.01047609e+01 -5.11326851e+01 -3.73424462e+01 6.39620881e+00 -8.12123224e+01 -1.16962355e+02 1.72632066e+01 
9.60063459e-01 0.00000000e+00 -6.13168015e+00 -4.28732122e+00 -4.61321424e+01 -3.69721150e+01 -7.59119499e+00 -8.24365805e+00 1.67673698e+01 1.22056340e+02 
9.66049719e-01 0.00000000e+00 -6.06870936e+00 -7.01078912e+00 -5.37671018e+01 -5.13638100e+01 -1.36640855e+00 -5.88362371e+00 1.62744845e+02 -1.73861152e+02 
9.72073304e-01 0.00000000e+00 -5.84489600e+00 -7.02532353e+00 -5.34556637e+01 -5.01604842e+01 -2.08093705e+00 -9.81951732e+00 1.68817393e+02 1.79996539e+02 
9.78134448e-01 0.00000000e+00 -7.03513565e+00 -1.47878437e+01 -5.23745797e+01 -3.48620205e+01 1.75104169e-01 -7.45482926e+01 -1.23239659e+02 9.81937763e+00 
9.84233386e-01 0.00000000e+00 -5.88681355e+00 -6.77078776e+00 -5.36651469e+01 -5.04220767e+01 -3.20938407e+00 -8.39231846e+00 1.64605166e+02 -1.76518849e+02 
9.90370351e-01 0.00000000e+00 -3.87302548e+00 -6.77302529e+00 -5.35300710e+01 -3.87752115e+01 -4.44253856e+00 2.11319234e+01 5.29075071e+01 1.52404242e+02 
9.96545583e-01 0.00000000e+00 -5.55021884e+00 -1.20283530e+01 -4.59360961e+01 -3.19199490e+01 -1.03750450e+01 2.98398448e+01 1.28764319e+02 -6.92503044e+01 
1.00275932e+00 0.00000000e+00 -5.81891076e+00 -6.44046001e+00 -5.33175732e+01 -5.11607668e+01 -3.40182965e+00 -6.64032823e+00 1.61595251e+02 -1.74355837e+02 
1.00901180e+00 0.00000000e+00 -5.15870173e+00 -9.57492614e+00 -4.54545418e+01 -3.84426170e+01 -2.79301161e+00 3.46615842e+01 -1.63009279e+02 -4.29692401e+01 
1.01530326e+00 0.00000000e+00 -6.03243271e+00 -5.97553241e+00 -5.30900307e+01 -5.10324711e+01 -6.78044302e+00 -1.02094937e+01 1.57573180e+02 1.75550287e+02 
1.02163396e+00 0.00000000e+00 -5.50858376e+00 -6.09473436e+00 -5.25800113e+01 -4.93397356e+01 -4.39260272e+00 -7.70643753e+00 1.66081598e+02 1.78997694e+02 
1.02800413e+00 0.00000000e+00 -5.41736616e+00 -6.10036869e+00 -5.24864862e+01 -4.99606186e+01 -1.51657949e+00 -4.66723331e+00 1.66902804e+02 1.78944219e+02 
1.03441402e+00 0.00000000e+00 -5.51286554e+00 -5.92841027e+00 -5.20472987e+01 -4.97896123e+01 -2.62678781e+00 -4.31796652e+00 1.65193998e+02 1.72548825e+02 
1.04086387e+00 0.00000000e+00 -5.63602558e+00 -5.85211908e+00 -5.23857083e+01 -4.99676729e+01 -4.37875815e+00 -6.76489968e+00 1.62650978e+02 1.72679041e+02 
1.04735395e+00 0.00000000e+00 -5.82437373e+00 -5.72383828e+00 -5.31096549e+01 -5.10139707e+01 -8.18205637e+00 -8.55820290e+00 1.56190247e+02 -1.74329972e+02 
1.05388448e+00 0.00000000e+00 -5.34299729e+00 -5.84816520e+00 -5.16737452e+01 -4.91275077e+01 -5.33094764e+00 -6.06981635e+00 1.64047838e+02 1.69103808e+02 
1.06045574e+00 0.00000000e+00 -5.35248151e+00 -8.41995635e+00 -4.54334725e+01 -3.59129976e+01 5.23926583e+00 -8.74319491e+00 -3.96847299e+01 8.13750196e+01 
1.06706798e+00 0.00000000e+00 -5.93459198e+00 -5.55375179e+00 -5.26553175e+01 -5.17141524e+01 -6.14872112e+00 -9.33946371e+00 1.55197486e+02 1.62518861e+02 
1.07372144e+00 0.00000000e+00 -3.43307744e+00 -1.40841840e+01 -6.19563224e+01 -3.82994701e+01 4.93131955e+00 -7.27370920e+00 5.97653128e+01 1.53125338e+02 
1.08041639e+00 0.00000000e+00 -4.40501190e+00 -1.75997551e+01 -4.60381960e+01 -4.58912048e+01 1.48838859e+00 -4.30689705e+01 -1.66248386e+02 1.69882490e+01 
1.08715308e+00 0.00000000e+00 -5.03996859e+00 -5.57924647e+00 -5.18651956e+01 -4.93417256e+01 -2.70693460e+00 -5.13969519e+00 1.66965268e+02 1.77446408e+02 
1.09393178e+00 0.00000000e+00 -5.26879510e+00 -6.54742777e+00 -5.05818201e+01 -3.62381784e+01 8.92579371e-01 -1.65972972e+01 -4.47767808e+00 1.15987421e+02 
1.10075275e+00 0.00000000e+00 -4.53623262e+00 -1.61468251e+01 -4.46976113e+01 -3.77138880e+01 1.66555345e+00 3.12317407e+01 -1.48737693e+02 -1.02655997e+01 
1.10761624e+00 0.00000000e+00 -4.90509710e+00 -5.21556596e+00 -5.14573463e+01 -4.76123749e+01 -5.37674179e+00 -8.01401490e+00 1.69231527e+02 1.79235544e+02 
1.11452253e+00 0.00000000e+00 -4.92231251e+00 -5.48157090e+00 -5.17651611e+01 -5.06019188e+01 -3.24249275e+00 -4.37748730e+00 1.62745504e+02 1.70456850e+02 
1.12147189e+00 0.00000000e+00 -5.24273068e+00 -5.49407276e+00 -5.19469278e+01 -5.04797301e+01 -4.62011346e+00 -8.03552994e+00 1.60146424e+02 1.60937807e+02 
1.12846457e+00 0.00000000e+00 -4.91817274e+00 -1.86113070e+01 -4.39805795e+01 -3.49551062e+01 8.06740306e+00 -2.96670340e+00 -1.12435681e+02 8.79837501e+00 
1.13550086e+00 0.00000000e+00 -2.83126080e+00 -1.07273982e+01 -5.13169201e+01 -3.78588398e+01 3.63646183e-01 2.68575942e+00 9.48781898e+01 1.77747746e+02 
1.14258102e+00 0.00000000e+00 -4.75711858e+00 -4.81018204e+00 -5.12541755e+01 -4.89231138e+01 -5.84252988e+00 -5.20145705e+00 1.63763413e+02 1.78990908e+02 
1.14970533e+00 0.00000000e+00 -4.87349124e+00 -4.79174687e+00 -5.14047561e+01 -4.91740198e+01 -6.52363173e+00 -7.60332060e+00 1.60279722e+02 1.66653311e+02 
1.15687406e+00 0.00000000e+00 -4.66976650e+00 -4.60250761e+00 -5.17529449e+01 -4.82791915e+01 -4.62928170e+00 -7.81676623e+00 1.66210940e+02 -1.78397385e+02 
1.16408748e+00 0.00000000e+00 -1.17668745e+00 -1.35973128e+01 -4.75669209e+01 -3.82104453e+01 -3.27419304e+00 -1.50709265e+01 6.68450009e+01 -1.64890266e+02 
1.17134589e+00 0.00000000e+00 -4.63672547e+00 -4.38740819e+00 -5.18991180e+01 -4.88842388e+01 -5.86667447e+00 -8.32298784e+00 1.62722270e+02 1.79562825e+02 
1.17864955e+00 0.00000000e+00 -4.67776288e+00 -4.50741825e+00 -5.18575483e+01 -4.96153518e+01 -6.65880141e+00 -6.57621442e+00 1.60889362e+02 -1.78001446e+02 
1.18599876e+00 0.00000000e+00 -3.50822633e+00 -1.09631733e+01 -4.55029301e+01 -3.61045276e+01 -1.24383684e+01 -3.11161754e+01 1.16086110e+02 -7.30636832e+01 
1.19339379e+00 0.00000000e+00 -4.23512987e+00 -1.22115809e+01 -4.40574730e+01 -3.72750550e+01 4.25351432e+00 1.78680806e+01 -1.26920089e+02 -5.70629901e+00 
1.20083492e+00 0.00000000e+00 -3.40756923e+00 -1.11815697e+01 -4.36347204e+01 -4.31603116e+01 2.84709051e-01 2.69032568e+01 -1.59663787e+02 -2.88876351e+01 
1.20832246e+00 0.00000000e+00 -4.17191965e+00 -4.13942179e+00 -5.07220332e+01 -4.70438112e+01 -6.03371139e+00 -7.37274411e+00 1.67365764e+02 -1.79572953e+02 
1.21585668e+00 0.00000000e+00 -4.45920228e+00 -1.37545242e+01 -4.52199011e+01 -3.91045488e+01 6.37500980e+00 -3.86072519e+01 -1.37913667e+02 9.17898615e+00 
1.22343788e+00 0.00000000e+00 -4.08078834e+00 -4.00653761e+00 -5.02439513e+01 -4.58643911e+01 -6.48025792e+00 -7.14835974e+00 1.68421917e+02 1.78875502e+02 
1.23106635e+00 0.00000000e+00 -4.00198605e+00 -3.96115702e+00 -5.00106548e+01 -4.62155655e+01 -6.96734874e+00 -6.95720328e+00 1.67381528e+02 1.79070571e+02 
1.23874239e+00 0.00000000e+00 -7.87684981e-01 -1.21741757e+01 -5.10577448e+01 -3.75226791e+01 4.85786246e+00 -3.12194738e+01 3.67366381e+01 1.71682918e+02 
1.24646629e+00 0.00000000e+00 -3.88148500e+00 -4.18590360e+00 -4.99168633e+01 -4.74912193e+01 -5.33667948e+00 -3.24611167e+00 1.62926420e+02 1.66406241e+02 
1.25423835e+00 0.00000000e+00 -1.87203167e+00 -5.72851232e+00 -4.93805919e+01 -3.80417140e+01 -1.24655149e+00 1.14284409e+01 4.35170266e+01 1.49719113e+02 
1.26205887e+00 0.00000000e+00 -3.82668768e+00 -3.76542035e+00 -5.03105347e+01 -4.79437796e+01 -6.60938279e+00 -5.54173804e+00 1.62768131e+02 1.74325079e+02 
1.26992816e+00 0.00000000e+00 -4.32066438e+00 -4.04669815e+00 -5.15618020e+01 -5.14293919e+01 -8.72818395e+00 -8.24530485e+00 1.56505568e+02 1.74450762e+02 
1.27784651e+00 0.00000000e+00 -3.96245055e+00 -3.55709771e+00 -5.05560267e+01 -4.86723675e+01 -1.01729689e+01 -6.71945996e+00 1.57993590e+02 1.75459751e+02 
1.28581423e+00 0.00000000e+00 -3.55862178e+00 -4.15335649e+00 -5.03538358e+01 -4.74082924e+01 -3.14705271e+00 -6.31519662e+00 1.72858321e+02 -1.71767019e+02 
1.29383164e+00 0.00000000e+00 -1.21133018e+00 -8.82516843e+00 -5.30569722e+01 -3.75405448e+01 3.14687415e+00 -3.43798692e+01 7.53239219e+01 -1.79095444e+02 
1.30189903e+00 0.00000000e+00 -4.38377851e+00 -3.66249190e+00 -5.19742160e+01 -5.17280525e+01 -8.09629253e+00 -7.15049964e+00 1.55427869e+02 -1.73504284e+02 
1.31001673e+00 0.00000000e+00 -3.41815961e+00 -3.58529645e+00 -4.90828354e+01 -4.53546824e+01 -8.40085425e+00 -8.52667483e+00 1.69811203e+02 -1.77991201e+02 
1.31818505e+00 0.00000000e+00 -3.88548971e+00 -3.74810322e+00 -5.11414953e+01 -5.04627877e+01 -1.04205352e+01 -8.13260241e+00 1.57712300e+02 1.79472913e+02 
1.32640429e+00 0.00000000e+00 -3.42303984e+00 -3.20895732e+00 -4.94897537e+01 -4.60602496e+01 -8.57682032e+00 -7.70094078e+00 1.65487509e+02 1.79610357e+02 
1.33467479e+00 0.00000000e+00 -3.09137197e+00 -3.19303650e+00 -4.87590344e+01 -4.60246831e+01 -6.43071086e+00 -3.96946142e+00 1.64824000e+02 1.72914572e+02 
1.34299685e+00 0.00000000e+00 -3.80932708e+00 -4.11942322e+00 -5.16547420e+01 -5.01388907e+01 -8.13519692e+00 -5.40736498e+00 1.63355925e+02 -1.60038028e+02 
1.35137081e+00 0.00000000e+00 -3.86453012e+00 -3.77235115e+00 -5.13462336e+01 -5.26393932e+01 -9.23296346e+00 -4.16991585e+00 1.55286631e+02 -1.78610952e+02 
1.35979698e+00 0.00000000e+00 -3.35108759e+00 -3.59322881e+00 -5.03746150e+01 -5.00309215e+01 -9.02894997e+00 -5.96450332e+00 1.56641043e+02 1.68626198e+02 
1.36827568e+00 0.00000000e+00 -3.94316368e-01 -8.07645666e+00 -5.23458265e+01 -3.82753716e+01 1.67946222e+00 1.29055037e+00 7.17940242e+01 1.66931345e+02 
1.37680726e+00 0.00000000e+00 -3.20659315e+00 -3.10222281e+00 -5.04080390e+01 -4.83239329e+01 -6.96944419e+00 -6.60934645e+00 1.64988568e+02 -1.72520156e+02 
1.38539203e+00 0.00000000e+00 -2.63296713e+00 -3.22271608e+00 -4.91241832e+01 -4.70357094e+01 -7.72249477e+00 -7.35988515e+00 1.69034089e+02 -1.76113257e+02 
1.39403033e+00 0.00000000e+00 -2.78181837e+00 -2.98956916e+00 -4.74647877e+01 -4.39429577e+01 -7.98756636e+00 -2.63267714e+00 1.64145624e+02 1.71080308e+02 
1.40272249e+00 0.00000000e+00 -2.53347093e+00 -2.77748587e+00 -4.83749945e+01 -4.55078873e+01 -5.56600924e+00 -5.24512050e+00 1.67703110e+02 1.76871966e+02 
1.41146885e+00 0.00000000e+00 -2.91831475e+00 -3.05841625e+00 -4.88927910e+01 -4.78515929e+01 -1.02262471e+01 -1.57925402e+00 1.54537698e+02 1.64955296e+02 
1.42026975e+00 0.00000000e+00 -2.83170150e+00 -2.66099479e+00 -4.95283606e+01 -4.76185881e+01 -8.18992978e+00 -6.52171313e+00 1.62515889e+02 1.79922304e+02 
1.42912552e+00 0.00000000e+00 -2.90368950e+00 -3.33993033e+00 -4.95708409e+01 -4.92725527e+01 -9.48526446e+00 -4.55924050e+00 1.54108140e+02 1.60797261e+02 
1.43803651e+00 0.00000000e+00 -2.82698914e+00 -3.27202262e+00 -5.00976359e+01 -5.08766087e+01 -8.30720776e+00 -9.26462538e-01 1.58447113e+02 1.79687719e+02 
1.44700307e+00 0.00000000e+00 -1.07234610e+00 -9.47391922e+00 -4.15085419e+01 -5.02195908e+01 -1.96858207e+00 -3.10617754e+01 1.79235339e+02 8.61981989e+00 
1.45602553e+00 0.00000000e+00 -1.22255782e+00 -4.67389576e-01 -4.41946720e+01 -4.03089220e+01 -2.07725308e+00 2.22546608e+00 -1.23979035e+02 -1.18255501e+02 
1.46510425e+00 0.00000000e+00 -3.02606336e+00 -3.74372670e+00 -5.11913967e+01 -5.25309183e+01 -8.57387607e+00 -2.29129664e+00 1.59905358e+02 -1.65682917e+02 
1.47423958e+00 0.00000000e+00 -2.16626418e+00 -2.26911410e+00 -4.83941118e+01 -4.65130417e+01 -7.93393297e+00 -4.31781102e+00 1.58927670e+02 1.70167621e+02 
1.48343186e+00 0.00000000e+00 -2.04276843e+00 -2.41328894e+00 -4.71950872e+01 -4.40740763e+01 -5.96883048e+00 -5.82798684e+00 1.69567397e+02 1.76926413e+02 
1.49268147e+00 0.00000000e+00 -2.58803199e+00 -2.59026232e+00 -4.99623709e+01 -4.92551567e+01 -9.39581210e+00 -6.62222766e+00 1.62050501e+02 -1.73545708e+02 
1.50198875e+00 0.00000000e+00 -2.74078730e+00 -2.71321565e+00 -5.08508595e+01 -5.11446951e+01 -9.76929249e+00 -1.16696903e+01 1.55820277e+02 1.70631071e+02 
1.51135406e+00 0.00000000e+00 -1.86501808e+00 -2.43958993e+00 -4.81045726e+01 -4.76409478e+01 -8.31746952e+00 -1.66036759e+00 1.58713502e+02 1.70866869e+02 
1.52077777e+00 0.00000000e+00 -2.49958531e+00 -3.02110604e+00 -5.01716027e+01 -5.03756461e+01 -9.12311202e+00 -5.35424228e+00 1.63169832e+02 -1.69522236e+02 
1.53026024e+00 0.00000000e+00 -1.84060376e+00 -2.50658248e+00 -4.80649194e+01 -4.63273748e+01 -6.89274871e+00 -6.93737784e+00 1.70151413e+02 -1.75647553e+02 
1.53980183e+00 0.00000000e+00 -1.57889317e+00 -2.28833796e+00 -4.74881354e+01 -4.51508452e+01 -6.54707966e+00 -7.84322491e+00 1.72832168e+02 -1.76140275e+02 
1.54940292e+00 0.00000000e+00 -1.76501020e+00 -2.27150708e+00 -4.83187138e+01 -4.78019844e+01 -7.89361024e+00 -3.09160347e+00 1.58979589e+02 1.71680162e+02 
1.55906387e+00 0.00000000e+00 -1.17645522e+00 -2.93019847e+00 -4.40171916e+01 -4.43001462e+01 -8.54261198e+00 -3.31111300e+01 1.62544917e+02 1.07499425e+02 
1.56878506e+00 0.00000000e+00 -2.05765726e+00 -2.58400862e+00 -4.91494754e+01 -4.91930467e+01 -1.02767780e+01 -7.57464569e+00 1.52215530e+02 1.59495340e+02 
1.57856687e+00 0.00000000e+00 -3.62783793e+00 -4.31068643e+00 -5.23633593e+01 -6.17370363e+01 -1.32097008e+01 -6.03296041e+00 1.49473080e+02 1.75863410e+02 
1.58840967e+00 0.00000000e+00 -1.77632368e+00 -2.54707735e+00 -4.94629146e+01 -4.98998510e+01 -8.14740834e+00 -3.93374389e+00 1.61587575e+02 -1.76791554e+02 
1.59831384e+00 0.00000000e+00 2.20183033e+00 -3.40391291e+00 -4.20998298e+01 -3.93634606e+01 -6.69288976e+00 1.56380801e+01 1.19812051e+02 -1.72667497e+02 
1.60827977e+00 0.00000000e+00 -1.15818181e+00 -1.86302625e+00 -4.68570340e+01 -4.52303812e+01 -7.35634530e+00 -5.72564892e+00 1.68165778e+02 -1.78747694e+02 
1.61830783e+00 0.00000000e+00 -2.40799117e+00 -2.81471935e+00 -5.09819620e+01 -5.18952652e+01 -1.15529809e+01 -5.89078296e+00 1.61755053e+02 -1.52864498e+02 
1.62839843e+00 0.00000000e+00 -1.06759745e+00 -1.84980570e+00 -4.74969894e+01 -4.68616209e+01 -1.11351805e+01 -7.04006414e+00 1.58518662e+02 1.72114279e+02 
1.63855194e+00 0.00000000e+00 -1.03536583e+00 -1.06835349e+00 -4.61826607e+01 -4.03108117e+01 -9.91717148e+00 4.07781290e+00 -1.68694778e+02 -1.18665501e+02 
1.64876876e+00 0.00000000e+00 -1.05710449e+00 -2.22445417e+00 -4.83594504e+01 -4.87738770e+01 -8.69210811e+00 -3.67463531e+00 1.61680173e+02 1.78889544e+02 
1.65904929e+00 0.00000000e+00 1.85649268e+00 -2.55174497e+00 -6.38321157e+01 -3.78695355e+01 5.26814271e-01 -3.29009985e+01 2.09685444e+01 -1.71852069e+02 
1.66939392e+00 0.00000000e+00 -4.03221215e-01 -2.05928103e+00 -4.62172452e+01 -4.60670172e+01 -1.12332731e+01 -4.75771378e+00 1.60544602e+02 1.72918937e+02 
1.67980305e+00 0.00000000e+00 1.80978572e-01 -9.84537359e-01 -4.69600132e+01 -3.95147010e+01 -6.66691797e+00 -2.05238304e+01 1.75344783e+02 -1.69706918e+02 
1.69027708e+00 0.00000000e+00 -5.28553467e-01 -1.94093200e+00 -4.72342079e+01 -4.64561182e+01 -8.22813385e+00 -7.58437857e+00 1.71008695e+02 -1.73803986e+02 
1.70081642e+00 0.00000000e+00 -4.36186012e-01 -1.78540639e+00 -4.47382896e+01 -4.34654582e+01 -1.01420890e+01 5.22141176e-01 1.57107179e+02 1.68653014e+02 
1.71142148e+00 0.00000000e+00 -1.99979767e-01 -1.55478798e+00 -4.63816934e+01 -4.59449451e+01 -8.28261881e+00 -3.92928530e+00 1.63824256e+02 1.77556471e+02 
1.72209266e+00 0.00000000e+00 -1.25738507e+00 -2.69654981e+00 -4.83225115e+01 -4.95909526e+01 -1.09749378e+01 -1.57049285e+00 1.45650123e+02 1.49200647e+02 
1.73283039e+00 0.00000000e+00 3.53574567e+00 -4.24359186e+00 -5.23890747e+01 -3.95901358e+01 -2.00690469e+00 -3.31436156e+01 1.07303544e+02 -1.68542323e+02 
1.74363506e+00 0.00000000e+00 3.05245491e+00 -5.73435381e+00 -4.40462424e+01 -4.09521422e+01 -2.90582339e-01 6.28849414e+00 1.46204379e+02 -1.78033746e+02 
1.75450710e+00 0.00000000e+00 3.90579249e+00 -7.22933400e+00 -3.67213476e+01 -4.34768282e+01 -1.02085106e+01 -2.25786009e+00 1.40099758e+02 -1.24921776e+02 
1.76544694e+00 0.00000000e+00 -1.19783929e-01 -2.06050243e+00 -4.64679574e+01 -4.74590325e+01 -1.01057350e+01 5.01246116e-01 1.53632097e+02 1.65491853e+02 
1.77645499e+00 0.00000000e+00 6.79838119e-02 -6.75116540e-01 -4.57743289e+01 -4.15774367e+01 -7.84205858e+00 3.10314029e+00 -1.53466314e+02 -1.26443249e+02 
1.78753167e+00 0.00000000e+00 -3.53503162e-01 -2.20513013e+00 -4.76244682e+01 -4.86802056e+01 -9.10011098e+00 -3.02221255e+00 1.66326560e+02 -1.72126450e+02 
1.79867742e+00 0.00000000e+00 -1.04095896e+00 -2.48224405e+00 -5.02887691e+01 -5.46652327e+01 -1.50342839e+01 -1.05687052e+01 1.50369527e+02 1.66515832e+02 
1.80989267e+00 0.00000000e+00 -2.29030630e+00 -3.59913069e+00 -5.22458579e+01 -5.54337293e+01 -1.42609979e+01 -8.42190318e+00 1.62228878e+02 -1.32959765e+02 
1.82117785e+00 0.00000000e+00 4.74058006e-01 -1.73863370e+00 -4.49405572e+01 -4.51809907e+01 -8.73720259e+00 -5.54761732e-01 1.56043127e+02 1.66158029e+02 
1.83253339e+00 0.00000000e+00 1.80559162e-01 -1.99025560e+00 -4.78767412e+01 -4.97073728e+01 -1.02260704e+01 -1.08568870e+01 1.60375732e+02 1.70763645e+02 
1.84395974e+00 0.00000000e+00 3.04694532e+00 -2.75872118e+00 -5.64451207e+01 -3.84875047e+01 1.50744733e+00 -2.80643214e+01 1.70735390e+02 -1.75967779e+02 
1.85545734e+00 0.00000000e+00 4.33304292e-01 -1.48599049e+00 -4.35785859e+01 -4.31810420e+01 -1.19072802e+01 -2.56964595e+00 1.58548007e+02 1.73222743e+02 
1.86702663e+00 0.00000000e+00 2.19430158e+00 -3.33597289e+00 -3.86086329e+01 -5.07147739e+01 -8.04107311e-01 1.35182570e+01 -1.58686629e+02 -1.08751176e+02 
