%%% Bode Mag Phase 
frequency speed  m1 m2 m3 p1 p2 p3
5.761121105097e-01 3.000000000000e+01 -8.883261637666e+01 -5.589929097343e+01 -9.261223223693e+01 -1.711220942679e+01 -1.755930041385e+02 1.620911082298e+02 
5.787731012704e-01 3.000000000000e+01 -8.883355569340e+01 -5.589907513251e+01 -9.261299463462e+01 -1.719203312565e+01 -1.755707719273e+02 1.620075831506e+02 
5.814463828191e-01 3.000000000000e+01 -8.883450447187e+01 -5.589885537593e+01 -9.261376485275e+01 -1.727223552736e+01 -1.755484136550e+02 1.619236619707e+02 
5.841320119255e-01 3.000000000000e+01 -8.883546281345e+01 -5.589863163320e+01 -9.261454297742e+01 -1.735281849926e+01 -1.755259284789e+02 1.618393427382e+02 
5.868300456214e-01 3.000000000000e+01 -8.883643082066e+01 -5.589840383260e+01 -9.261532909578e+01 -1.743378391847e+01 -1.755033155505e+02 1.617546234910e+02 
5.895405412021e-01 3.000000000000e+01 -8.883740859726e+01 -5.589817190110e+01 -9.261612329603e+01 -1.751513367193e+01 -1.754805740149e+02 1.616695022566e+02 
5.922635562274e-01 3.000000000000e+01 -8.883839624818e+01 -5.589793576443e+01 -9.261692566741e+01 -1.759686965649e+01 -1.754577030115e+02 1.615839770522e+02 
5.949991485232e-01 3.000000000000e+01 -8.883939387960e+01 -5.589769534698e+01 -9.261773630027e+01 -1.767899377889e+01 -1.754347016735e+02 1.614980458848e+02 
5.977473761823e-01 3.000000000000e+01 -8.884040159893e+01 -5.589745057182e+01 -9.261855528604e+01 -1.776150795590e+01 -1.754115691280e+02 1.614117067506e+02 
6.005082975659e-01 3.000000000000e+01 -8.884141951485e+01 -5.589720136067e+01 -9.261938271728e+01 -1.784441411430e+01 -1.753883044962e+02 1.613249576357e+02 
6.032819713047e-01 3.000000000000e+01 -8.884244773732e+01 -5.589694763385e+01 -9.262021868764e+01 -1.792771419094e+01 -1.753649068929e+02 1.612377965153e+02 
6.060684563004e-01 3.000000000000e+01 -8.884348637756e+01 -5.589668931030e+01 -9.262106329193e+01 -1.801141013284e+01 -1.753413754270e+02 1.611502213541e+02 
6.088678117264e-01 3.000000000000e+01 -8.884453554813e+01 -5.589642630754e+01 -9.262191662612e+01 -1.809550389718e+01 -1.753177092013e+02 1.610622301063e+02 
6.116800970298e-01 3.000000000000e+01 -8.884559536289e+01 -5.589615854163e+01 -9.262277878732e+01 -1.817999745137e+01 -1.752939073123e+02 1.609738207152e+02 
6.145053719321e-01 3.000000000000e+01 -8.884666593706e+01 -5.589588592714e+01 -9.262364987386e+01 -1.826489277312e+01 -1.752699688505e+02 1.608849911135e+02 
6.173436964305e-01 3.000000000000e+01 -8.884774738722e+01 -5.589560837719e+01 -9.262452998525e+01 -1.835019185047e+01 -1.752458929001e+02 1.607957392229e+02 
6.201951307996e-01 3.000000000000e+01 -8.884883983130e+01 -5.589532580333e+01 -9.262541922222e+01 -1.843589668185e+01 -1.752216785391e+02 1.607060629543e+02 
6.230597355923e-01 3.000000000000e+01 -8.884994338864e+01 -5.589503811560e+01 -9.262631768674e+01 -1.852200927610e+01 -1.751973248395e+02 1.606159602077e+02 
6.259375716411e-01 3.000000000000e+01 -8.885105818000e+01 -5.589474522243e+01 -9.262722548201e+01 -1.860853165259e+01 -1.751728308669e+02 1.605254288721e+02 
6.288287000596e-01 3.000000000000e+01 -8.885218432756e+01 -5.589444703067e+01 -9.262814271252e+01 -1.869546584119e+01 -1.751481956809e+02 1.604344668256e+02 
6.317331822435e-01 3.000000000000e+01 -8.885332195494e+01 -5.589414344556e+01 -9.262906948402e+01 -1.878281388237e+01 -1.751234183347e+02 1.603430719350e+02 
6.346510798723e-01 3.000000000000e+01 -8.885447118725e+01 -5.589383437065e+01 -9.263000590358e+01 -1.887057782723e+01 -1.750984978753e+02 1.602512420560e+02 
6.375824549103e-01 3.000000000000e+01 -8.885563215106e+01 -5.589351970784e+01 -9.263095207958e+01 -1.895875973755e+01 -1.750734333438e+02 1.601589750332e+02 
6.405273696079e-01 3.000000000000e+01 -8.885680497447e+01 -5.589319935731e+01 -9.263190812173e+01 -1.904736168587e+01 -1.750482237746e+02 1.600662687000e+02 
6.434858865031e-01 3.000000000000e+01 -8.885798978707e+01 -5.589287321749e+01 -9.263287414109e+01 -1.913638575547e+01 -1.750228681963e+02 1.599731208784e+02 
6.464580684229e-01 3.000000000000e+01 -8.885918672003e+01 -5.589254118508e+01 -9.263385025010e+01 -1.922583404051e+01 -1.749973656312e+02 1.598795293790e+02 
6.494439784843e-01 3.000000000000e+01 -8.886039590606e+01 -5.589220315494e+01 -9.263483656259e+01 -1.931570864600e+01 -1.749717150951e+02 1.597854920011e+02 
6.524436800958e-01 3.000000000000e+01 -8.886161747947e+01 -5.589185902014e+01 -9.263583319379e+01 -1.940601168790e+01 -1.749459155981e+02 1.596910065325e+02 
6.554572369591e-01 3.000000000000e+01 -8.886285157618e+01 -5.589150867188e+01 -9.263684026036e+01 -1.949674529313e+01 -1.749199661438e+02 1.595960707495e+02 
6.584847130696e-01 3.000000000000e+01 -8.886409833370e+01 -5.589115199949e+01 -9.263785788040e+01 -1.958791159965e+01 -1.748938657296e+02 1.595006824169e+02 
6.615261727189e-01 3.000000000000e+01 -8.886535789122e+01 -5.589078889036e+01 -9.263888617350e+01 -1.967951275652e+01 -1.748676133469e+02 1.594048392879e+02 
6.645816804950e-01 3.000000000000e+01 -8.886663038960e+01 -5.589041922997e+01 -9.263992526070e+01 -1.977155092387e+01 -1.748412079809e+02 1.593085391038e+02 
6.676513012845e-01 3.000000000000e+01 -8.886791597137e+01 -5.589004290179e+01 -9.264097526456e+01 -1.986402827306e+01 -1.748146486106e+02 1.592117795944e+02 
6.707351002738e-01 3.000000000000e+01 -8.886921478078e+01 -5.588965978729e+01 -9.264203630918e+01 -1.995694698663e+01 -1.747879342089e+02 1.591145584778e+02 
6.738331429501e-01 3.000000000000e+01 -8.887052696383e+01 -5.588926976591e+01 -9.264310852017e+01 -2.005030925840e+01 -1.747610637428e+02 1.590168734601e+02 
6.769454951033e-01 3.000000000000e+01 -8.887185266824e+01 -5.588887271500e+01 -9.264419202475e+01 -2.014411729351e+01 -1.747340361729e+02 1.589187222357e+02 
6.800722228272e-01 3.000000000000e+01 -8.887319204355e+01 -5.588846850980e+01 -9.264528695170e+01 -2.023837330846e+01 -1.747068504541e+02 1.588201024868e+02 
6.832133925206e-01 3.000000000000e+01 -8.887454524108e+01 -5.588805702341e+01 -9.264639343141e+01 -2.033307953114e+01 -1.746795055351e+02 1.587210118840e+02 
6.863690708893e-01 3.000000000000e+01 -8.887591241398e+01 -5.588763812677e+01 -9.264751159590e+01 -2.042823820091e+01 -1.746520003586e+02 1.586214480856e+02 
6.895393249470e-01 3.000000000000e+01 -8.887729371725e+01 -5.588721168859e+01 -9.264864157886e+01 -2.052385156863e+01 -1.746243338613e+02 1.585214087380e+02 
6.927242220172e-01 3.000000000000e+01 -8.887868930778e+01 -5.588677757533e+01 -9.264978351563e+01 -2.061992189668e+01 -1.745965049742e+02 1.584208914755e+02 
6.959238297339e-01 3.000000000000e+01 -8.888009934432e+01 -5.588633565117e+01 -9.265093754327e+01 -2.071645145905e+01 -1.745685126224e+02 1.583198939199e+02 
6.991382160440e-01 3.000000000000e+01 -8.888152398759e+01 -5.588588577799e+01 -9.265210380054e+01 -2.081344254136e+01 -1.745403557248e+02 1.582184136813e+02 
7.023674492078e-01 3.000000000000e+01 -8.888296340022e+01 -5.588542781528e+01 -9.265328242795e+01 -2.091089744089e+01 -1.745120331950e+02 1.581164483572e+02 
7.056115978012e-01 3.000000000000e+01 -8.888441774685e+01 -5.588496162017e+01 -9.265447356780e+01 -2.100881846665e+01 -1.744835439406e+02 1.580139955329e+02 
7.088707307167e-01 3.000000000000e+01 -8.888588719409e+01 -5.588448704733e+01 -9.265567736414e+01 -2.110720793940e+01 -1.744548868636e+02 1.579110527813e+02 
7.121449171651e-01 3.000000000000e+01 -8.888737191059e+01 -5.588400394899e+01 -9.265689396287e+01 -2.120606819171e+01 -1.744260608601e+02 1.578076176629e+02 
7.154342266767e-01 3.000000000000e+01 -8.888887206704e+01 -5.588351217484e+01 -9.265812351170e+01 -2.130540156800e+01 -1.743970648211e+02 1.577036877258e+02 
7.187387291032e-01 3.000000000000e+01 -8.889038783623e+01 -5.588301157204e+01 -9.265936616023e+01 -2.140521042456e+01 -1.743678976317e+02 1.575992605057e+02 
7.220584946186e-01 3.000000000000e+01 -8.889191939305e+01 -5.588250198518e+01 -9.266062205993e+01 -2.150549712962e+01 -1.743385581717e+02 1.574943335254e+02 
7.253935937214e-01 3.000000000000e+01 -8.889346691451e+01 -5.588198325619e+01 -9.266189136420e+01 -2.160626406337e+01 -1.743090453155e+02 1.573889042956e+02 
7.287440972355e-01 3.000000000000e+01 -8.889503057980e+01 -5.588145522436e+01 -9.266317422837e+01 -2.170751361798e+01 -1.742793579320e+02 1.572829703141e+02 
7.321100763119e-01 3.000000000000e+01 -8.889661057028e+01 -5.588091772624e+01 -9.266447080975e+01 -2.180924819769e+01 -1.742494948853e+02 1.571765290660e+02 
7.354916024304e-01 3.000000000000e+01 -8.889820706955e+01 -5.588037059567e+01 -9.266578126762e+01 -2.191147021882e+01 -1.742194550339e+02 1.570695780239e+02 
7.388887474009e-01 3.000000000000e+01 -8.889982026345e+01 -5.587981366366e+01 -9.266710576330e+01 -2.201418210978e+01 -1.741892372314e+02 1.569621146474e+02 
7.423015833649e-01 3.000000000000e+01 -8.890145034010e+01 -5.587924675840e+01 -9.266844446015e+01 -2.211738631114e+01 -1.741588403264e+02 1.568541363835e+02 
7.457301827971e-01 3.000000000000e+01 -8.890309748992e+01 -5.587866970521e+01 -9.266979752361e+01 -2.222108527567e+01 -1.741282631627e+02 1.567456406664e+02 
7.491746185071e-01 3.000000000000e+01 -8.890476190568e+01 -5.587808232647e+01 -9.267116512123e+01 -2.232528146835e+01 -1.740975045791e+02 1.566366249172e+02 
7.526349636406e-01 3.000000000000e+01 -8.890644378249e+01 -5.587748444161e+01 -9.267254742266e+01 -2.242997736640e+01 -1.740665634099e+02 1.565270865443e+02 
7.561112916815e-01 3.000000000000e+01 -8.890814331790e+01 -5.587687586703e+01 -9.267394459975e+01 -2.253517545934e+01 -1.740354384846e+02 1.564170229432e+02 
7.596036764526e-01 3.000000000000e+01 -8.890986071187e+01 -5.587625641609e+01 -9.267535682652e+01 -2.264087824900e+01 -1.740041286284e+02 1.563064314962e+02 
7.631121921182e-01 3.000000000000e+01 -8.891159616681e+01 -5.587562589904e+01 -9.267678427921e+01 -2.274708824955e+01 -1.739726326620e+02 1.561953095727e+02 
7.666369131847e-01 3.000000000000e+01 -8.891334988764e+01 -5.587498412298e+01 -9.267822713630e+01 -2.285380798755e+01 -1.739409494020e+02 1.560836545292e+02 
7.701779145030e-01 3.000000000000e+01 -8.891512208181e+01 -5.587433089182e+01 -9.267968557857e+01 -2.296104000195e+01 -1.739090776606e+02 1.559714637088e+02 
7.737352712695e-01 3.000000000000e+01 -8.891691295932e+01 -5.587366600622e+01 -9.268115978910e+01 -2.306878684413e+01 -1.738770162463e+02 1.558587344418e+02 
7.773090590281e-01 3.000000000000e+01 -8.891872273277e+01 -5.587298926356e+01 -9.268264995331e+01 -2.317705107792e+01 -1.738447639637e+02 1.557454640453e+02 
7.808993536713e-01 3.000000000000e+01 -8.892055161739e+01 -5.587230045786e+01 -9.268415625899e+01 -2.328583527965e+01 -1.738123196134e+02 1.556316498230e+02 
7.845062314426e-01 3.000000000000e+01 -8.892239983106e+01 -5.587159937978e+01 -9.268567889634e+01 -2.339514203814e+01 -1.737796819927e+02 1.555172890657e+02 
7.881297689373e-01 3.000000000000e+01 -8.892426759438e+01 -5.587088581652e+01 -9.268721805799e+01 -2.350497395471e+01 -1.737468498955e+02 1.554023790507e+02 
7.917700431046e-01 3.000000000000e+01 -8.892615513066e+01 -5.587015955180e+01 -9.268877393906e+01 -2.361533364327e+01 -1.737138221122e+02 1.552869170423e+02 
7.954271312492e-01 3.000000000000e+01 -8.892806266599e+01 -5.586942036581e+01 -9.269034673714e+01 -2.372622373026e+01 -1.736805974303e+02 1.551709002914e+02 
7.991011110328e-01 3.000000000000e+01 -8.892999042925e+01 -5.586866803514e+01 -9.269193665238e+01 -2.383764685472e+01 -1.736471746343e+02 1.550543260355e+02 
8.027920604756e-01 3.000000000000e+01 -8.893193865219e+01 -5.586790233276e+01 -9.269354388750e+01 -2.394960566827e+01 -1.736135525059e+02 1.549371914990e+02 
8.065000579586e-01 3.000000000000e+01 -8.893390756940e+01 -5.586712302793e+01 -9.269516864782e+01 -2.406210283516e+01 -1.735797298244e+02 1.548194938928e+02 
8.102251822245e-01 3.000000000000e+01 -8.893589741842e+01 -5.586632988616e+01 -9.269681114131e+01 -2.417514103225e+01 -1.735457053666e+02 1.547012304145e+02 
8.139675123798e-01 3.000000000000e+01 -8.893790843971e+01 -5.586552266920e+01 -9.269847157858e+01 -2.428872294904e+01 -1.735114779071e+02 1.545823982483e+02 
8.177271278964e-01 3.000000000000e+01 -8.893994087676e+01 -5.586470113491e+01 -9.270015017301e+01 -2.440285128769e+01 -1.734770462186e+02 1.544629945650e+02 
8.215041086132e-01 3.000000000000e+01 -8.894199497606e+01 -5.586386503727e+01 -9.270184714067e+01 -2.451752876300e+01 -1.734424090719e+02 1.543430165220e+02 
8.252985347379e-01 3.000000000000e+01 -8.894407098719e+01 -5.586301412630e+01 -9.270356270045e+01 -2.463275810243e+01 -1.734075652365e+02 1.542224612634e+02 
8.291104868488e-01 3.000000000000e+01 -8.894616916282e+01 -5.586214814801e+01 -9.270529707406e+01 -2.474854204611e+01 -1.733725134803e+02 1.541013259196e+02 
8.329400458962e-01 3.000000000000e+01 -8.894828975880e+01 -5.586126684434e+01 -9.270705048606e+01 -2.486488334683e+01 -1.733372525703e+02 1.539796076078e+02 
8.367872932043e-01 3.000000000000e+01 -8.895043303414e+01 -5.586036995311e+01 -9.270882316390e+01 -2.498178477005e+01 -1.733017812727e+02 1.538573034317e+02 
8.406523104731e-01 3.000000000000e+01 -8.895259925112e+01 -5.585945720796e+01 -9.271061533799e+01 -2.509924909390e+01 -1.732660983529e+02 1.537344104815e+02 
8.445351797799e-01 3.000000000000e+01 -8.895478867525e+01 -5.585852833830e+01 -9.271242724170e+01 -2.521727910918e+01 -1.732302025760e+02 1.536109258339e+02 
8.484359835809e-01 3.000000000000e+01 -8.895700157539e+01 -5.585758306925e+01 -9.271425911141e+01 -2.533587761931e+01 -1.731940927073e+02 1.534868465524e+02 
8.523548047134e-01 3.000000000000e+01 -8.895923822377e+01 -5.585662112157e+01 -9.271611118657e+01 -2.545504744039e+01 -1.731577675121e+02 1.533621696869e+02 
8.562917263972e-01 3.000000000000e+01 -8.896149889599e+01 -5.585564221165e+01 -9.271798370971e+01 -2.557479140116e+01 -1.731212257561e+02 1.532368922736e+02 
8.602468322366e-01 3.000000000000e+01 -8.896378387112e+01 -5.585464605138e+01 -9.271987692652e+01 -2.569511234297e+01 -1.730844662059e+02 1.531110113357e+02 
8.642202062218e-01 3.000000000000e+01 -8.896609343172e+01 -5.585363234815e+01 -9.272179108585e+01 -2.581601311977e+01 -1.730474876293e+02 1.529845238828e+02 
8.682119327313e-01 3.000000000000e+01 -8.896842786390e+01 -5.585260080478e+01 -9.272372643978e+01 -2.593749659812e+01 -1.730102887953e+02 1.528574269109e+02 
8.722220965331e-01 3.000000000000e+01 -8.897078745733e+01 -5.585155111942e+01 -9.272568324364e+01 -2.605956565715e+01 -1.729728684748e+02 1.527297174028e+02 
8.762507827867e-01 3.000000000000e+01 -8.897317250533e+01 -5.585048298555e+01 -9.272766175609e+01 -2.618222318852e+01 -1.729352254405e+02 1.526013923280e+02 
8.802980770451e-01 3.000000000000e+01 -8.897558330489e+01 -5.584939609190e+01 -9.272966223912e+01 -2.630547209644e+01 -1.728973584678e+02 1.524724486423e+02 
8.843640652564e-01 3.000000000000e+01 -8.897802015672e+01 -5.584829012237e+01 -9.273168495812e+01 -2.642931529760e+01 -1.728592663346e+02 1.523428832884e+02 
8.884488337655e-01 3.000000000000e+01 -8.898048336531e+01 -5.584716475599e+01 -9.273373018192e+01 -2.655375572115e+01 -1.728209478221e+02 1.522126931957e+02 
8.925524693164e-01 3.000000000000e+01 -8.898297323897e+01 -5.584601966686e+01 -9.273579818285e+01 -2.667879630868e+01 -1.727824017148e+02 1.520818752801e+02 
8.966750590537e-01 3.000000000000e+01 -8.898549008988e+01 -5.584485452407e+01 -9.273788923675e+01 -2.680444001415e+01 -1.727436268012e+02 1.519504264444e+02 
9.008166905243e-01 3.000000000000e+01 -8.898803423413e+01 -5.584366899169e+01 -9.274000362303e+01 -2.693068980390e+01 -1.727046218740e+02 1.518183435782e+02 
9.049774516797e-01 3.000000000000e+01 -8.899060599178e+01 -5.584246272864e+01 -9.274214162476e+01 -2.705754865655e+01 -1.726653857305e+02 1.516856235578e+02 
9.091574308776e-01 3.000000000000e+01 -8.899320568694e+01 -5.584123538867e+01 -9.274430352864e+01 -2.718501956301e+01 -1.726259171733e+02 1.515522632462e+02 
9.133567168836e-01 3.000000000000e+01 -8.899583364775e+01 -5.583998662031e+01 -9.274648962512e+01 -2.731310552638e+01 -1.725862150102e+02 1.514182594937e+02 
9.175753988737e-01 3.000000000000e+01 -8.899849020650e+01 -5.583871606678e+01 -9.274870020840e+01 -2.744180956192e+01 -1.725462780552e+02 1.512836091371e+02 
9.218135664353e-01 3.000000000000e+01 -8.900117569964e+01 -5.583742336595e+01 -9.275093557650e+01 -2.757113469701e+01 -1.725061051285e+02 1.511483090005e+02 
9.260713095701e-01 3.000000000000e+01 -8.900389046786e+01 -5.583610815026e+01 -9.275319603130e+01 -2.770108397104e+01 -1.724656950575e+02 1.510123558948e+02 
9.303487186951e-01 3.000000000000e+01 -8.900663485614e+01 -5.583477004667e+01 -9.275548187862e+01 -2.783166043539e+01 -1.724250466766e+02 1.508757466181e+02 
9.346458846451e-01 3.000000000000e+01 -8.900940921377e+01 -5.583340867661e+01 -9.275779342822e+01 -2.796286715334e+01 -1.723841588281e+02 1.507384779557e+02 
9.389628986745e-01 3.000000000000e+01 -8.901221389446e+01 -5.583202365590e+01 -9.276013099389e+01 -2.809470720003e+01 -1.723430303628e+02 1.506005466799e+02 
9.432998524591e-01 3.000000000000e+01 -8.901504925634e+01 -5.583061459471e+01 -9.276249489349e+01 -2.822718366232e+01 -1.723016601403e+02 1.504619495507e+02 
9.476568380981e-01 3.000000000000e+01 -8.901791566208e+01 -5.582918109747e+01 -9.276488544900e+01 -2.836029963878e+01 -1.722600470296e+02 1.503226833149e+02 
9.520339481163e-01 3.000000000000e+01 -8.902081347886e+01 -5.582772276283e+01 -9.276730298658e+01 -2.849405823955e+01 -1.722181899094e+02 1.501827447073e+02 
9.564312754656e-01 3.000000000000e+01 -8.902374307853e+01 -5.582623918360e+01 -9.276974783661e+01 -2.862846258628e+01 -1.721760876692e+02 1.500421304498e+02 
9.608489135274e-01 3.000000000000e+01 -8.902670483757e+01 -5.582472994670e+01 -9.277222033376e+01 -2.876351581205e+01 -1.721337392096e+02 1.499008372520e+02 
9.652869561144e-01 3.000000000000e+01 -8.902969913723e+01 -5.582319463306e+01 -9.277472081704e+01 -2.889922106122e+01 -1.720911434425e+02 1.497588618113e+02 
9.697454974726e-01 3.000000000000e+01 -8.903272636351e+01 -5.582163281761e+01 -9.277724962984e+01 -2.903558148938e+01 -1.720482992923e+02 1.496162008128e+02 
9.742246322832e-01 3.000000000000e+01 -8.903578690731e+01 -5.582004406918e+01 -9.277980712002e+01 -2.917260026323e+01 -1.720052056964e+02 1.494728509294e+02 
9.787244556649e-01 3.000000000000e+01 -8.903888116440e+01 -5.581842795048e+01 -9.278239363992e+01 -2.931028056044e+01 -1.719618616054e+02 1.493288088223e+02 
9.832450631756e-01 3.000000000000e+01 -8.904200953555e+01 -5.581678401801e+01 -9.278500954645e+01 -2.944862556956e+01 -1.719182659842e+02 1.491840711403e+02 
9.877865508147e-01 3.000000000000e+01 -8.904517242655e+01 -5.581511182201e+01 -9.278765520116e+01 -2.958763848990e+01 -1.718744178126e+02 1.490386345209e+02 
9.923490150249e-01 3.000000000000e+01 -8.904837024830e+01 -5.581341090641e+01 -9.279033097025e+01 -2.972732253138e+01 -1.718303160857e+02 1.488924955895e+02 
9.969325526944e-01 3.000000000000e+01 -8.905160341684e+01 -5.581168080879e+01 -9.279303722467e+01 -2.986768091442e+01 -1.717859598150e+02 1.487456509603e+02 
1.001537261159e+00 3.000000000000e+01 -8.905487235345e+01 -5.580992106028e+01 -9.279577434016e+01 -3.000871686977e+01 -1.717413480287e+02 1.485980972359e+02 
1.006163238204e+00 3.000000000000e+01 -8.905817748469e+01 -5.580813118554e+01 -9.279854269731e+01 -3.015043363842e+01 -1.716964797727e+02 1.484498310076e+02 
1.010810582066e+00 3.000000000000e+01 -8.906151924246e+01 -5.580631070270e+01 -9.280134268165e+01 -3.029283447138e+01 -1.716513541115e+02 1.483008488556e+02 
1.015479391436e+00 3.000000000000e+01 -8.906489806409e+01 -5.580445912329e+01 -9.280417468365e+01 -3.043592262959e+01 -1.716059701282e+02 1.481511473491e+02 
1.020169765460e+00 3.000000000000e+01 -8.906831439239e+01 -5.580257595222e+01 -9.280703909884e+01 -3.057970138371e+01 -1.715603269264e+02 1.480007230465e+02 
1.024881803743e+00 3.000000000000e+01 -8.907176867572e+01 -5.580066068768e+01 -9.280993632785e+01 -3.072417401397e+01 -1.715144236301e+02 1.478495724954e+02 
1.029615606350e+00 3.000000000000e+01 -8.907526136803e+01 -5.579871282116e+01 -9.281286677646e+01 -3.086934381001e+01 -1.714682593847e+02 1.476976922329e+02 
1.034371273807e+00 3.000000000000e+01 -8.907879292900e+01 -5.579673183731e+01 -9.281583085570e+01 -3.101521407066e+01 -1.714218333583e+02 1.475450787859e+02 
1.039148907106e+00 3.000000000000e+01 -8.908236382401e+01 -5.579471721397e+01 -9.281882898185e+01 -3.116178810380e+01 -1.713751447418e+02 1.473917286710e+02 
1.043948607703e+00 3.000000000000e+01 -8.908597452429e+01 -5.579266842209e+01 -9.282186157659e+01 -3.130906922614e+01 -1.713281927505e+02 1.472376383947e+02 
1.048770477525e+00 3.000000000000e+01 -8.908962550695e+01 -5.579058492569e+01 -9.282492906696e+01 -3.145706076300e+01 -1.712809766245e+02 1.470828044539e+02 
1.053614618969e+00 3.000000000000e+01 -8.909331725505e+01 -5.578846618179e+01 -9.282803188555e+01 -3.160576604813e+01 -1.712334956298e+02 1.469272233359e+02 
1.058481134904e+00 3.000000000000e+01 -8.909705025770e+01 -5.578631164043e+01 -9.283117047044e+01 -3.175518842351e+01 -1.711857490590e+02 1.467708915183e+02 
1.063370128676e+00 3.000000000000e+01 -8.910082501009e+01 -5.578412074455e+01 -9.283434526537e+01 -3.190533123908e+01 -1.711377362327e+02 1.466138054699e+02 
1.068281704107e+00 3.000000000000e+01 -8.910464201359e+01 -5.578189293002e+01 -9.283755671973e+01 -3.205619785254e+01 -1.710894564999e+02 1.464559616504e+02 
1.073215965500e+00 3.000000000000e+01 -8.910850177580e+01 -5.577962762554e+01 -9.284080528867e+01 -3.220779162909e+01 -1.710409092394e+02 1.462973565106e+02 
1.078173017636e+00 3.000000000000e+01 -8.911240481067e+01 -5.577732425266e+01 -9.284409143317e+01 -3.236011594123e+01 -1.709920938607e+02 1.461379864930e+02 
1.083152965785e+00 3.000000000000e+01 -8.911635163849e+01 -5.577498222571e+01 -9.284741562009e+01 -3.251317416846e+01 -1.709430098049e+02 1.459778480318e+02 
1.088155915701e+00 3.000000000000e+01 -8.912034278606e+01 -5.577260095178e+01 -9.285077832223e+01 -3.266696969702e+01 -1.708936565457e+02 1.458169375530e+02 
1.093181973624e+00 3.000000000000e+01 -8.912437878669e+01 -5.577017983068e+01 -9.285418001843e+01 -3.282150591965e+01 -1.708440335906e+02 1.456552514752e+02 
1.098231246289e+00 3.000000000000e+01 -8.912846018031e+01 -5.576771825493e+01 -9.285762119361e+01 -3.297678623529e+01 -1.707941404821e+02 1.454927862092e+02 
1.103303840922e+00 3.000000000000e+01 -8.913258751353e+01 -5.576521560972e+01 -9.286110233888e+01 -3.313281404878e+01 -1.707439767985e+02 1.453295381587e+02 
1.108399865243e+00 3.000000000000e+01 -8.913676133975e+01 -5.576267127288e+01 -9.286462395156e+01 -3.328959277061e+01 -1.706935421551e+02 1.451655037206e+02 
1.113519427472e+00 3.000000000000e+01 -8.914098221917e+01 -5.576008461488e+01 -9.286818653529e+01 -3.344712581655e+01 -1.706428362054e+02 1.450006792849e+02 
1.118662636327e+00 3.000000000000e+01 -8.914525071893e+01 -5.575745499879e+01 -9.287179060007e+01 -3.360541660740e+01 -1.705918586422e+02 1.448350612356e+02 
1.123829601029e+00 3.000000000000e+01 -8.914956741317e+01 -5.575478178027e+01 -9.287543666238e+01 -3.376446856860e+01 -1.705406091990e+02 1.446686459503e+02 
1.129020431304e+00 3.000000000000e+01 -8.915393288310e+01 -5.575206430757e+01 -9.287912524519e+01 -3.392428512996e+01 -1.704890876508e+02 1.445014298014e+02 
1.134235237384e+00 3.000000000000e+01 -8.915834771705e+01 -5.574930192151e+01 -9.288285687810e+01 -3.408486972527e+01 -1.704372938155e+02 1.443334091554e+02 
1.139474130009e+00 3.000000000000e+01 -8.916281251063e+01 -5.574649395546e+01 -9.288663209734e+01 -3.424622579196e+01 -1.703852275553e+02 1.441645803741e+02 
1.144737220433e+00 3.000000000000e+01 -8.916732786671e+01 -5.574363973534e+01 -9.289045144590e+01 -3.440835677077e+01 -1.703328887776e+02 1.439949398147e+02 
1.150024620423e+00 3.000000000000e+01 -8.917189439557e+01 -5.574073857966e+01 -9.289431547361e+01 -3.457126610530e+01 -1.702802774367e+02 1.438244838298e+02 
1.155336442260e+00 3.000000000000e+01 -8.917651271496e+01 -5.573778979945e+01 -9.289822473714e+01 -3.473495724170e+01 -1.702273935347e+02 1.436532087683e+02 
1.160672798748e+00 3.000000000000e+01 -8.918118345017e+01 -5.573479269831e+01 -9.290217980018e+01 -3.489943362825e+01 -1.701742371229e+02 1.434811109753e+02 
1.166033803207e+00 3.000000000000e+01 -8.918590723413e+01 -5.573174657244e+01 -9.290618123341e+01 -3.506469871492e+01 -1.701208083034e+02 1.433081867931e+02 
1.171419569485e+00 3.000000000000e+01 -8.919068470745e+01 -5.572865071059e+01 -9.291022961467e+01 -3.523075595301e+01 -1.700671072302e+02 1.431344325608e+02 
1.176830211953e+00 3.000000000000e+01 -8.919551651857e+01 -5.572550439412e+01 -9.291432552895e+01 -3.539760879469e+01 -1.700131341106e+02 1.429598446156e+02 
1.182265845510e+00 3.000000000000e+01 -8.920040332378e+01 -5.572230689703e+01 -9.291846956853e+01 -3.556526069254e+01 -1.699588892067e+02 1.427844192924e+02 
1.187726585589e+00 3.000000000000e+01 -8.920534578731e+01 -5.571905748595e+01 -9.292266233303e+01 -3.573371509915e+01 -1.699043728364e+02 1.426081529247e+02 
1.193212548152e+00 3.000000000000e+01 -8.921034458146e+01 -5.571575542017e+01 -9.292690442948e+01 -3.590297546661e+01 -1.698495853757e+02 1.424310418452e+02 
1.198723849700e+00 3.000000000000e+01 -8.921540038662e+01 -5.571239995173e+01 -9.293119647242e+01 -3.607304524605e+01 -1.697945272591e+02 1.422530823858e+02 
1.204260607269e+00 3.000000000000e+01 -8.922051389139e+01 -5.570899032537e+01 -9.293553908395e+01 -3.624392788717e+01 -1.697391989817e+02 1.420742708784e+02 
1.209822938439e+00 3.000000000000e+01 -8.922568579267e+01 -5.570552577865e+01 -9.293993289381e+01 -3.641562683771e+01 -1.696836011008e+02 1.418946036551e+02 
