%%% Bode Mag Phase 
frequency speed  m1 m2 m3 p1 p2 p3
4.371602248249e-02 2.000000000000e+01 -1.624911591399e+00 -1.623760550221e+01 -3.568754198514e+01 -1.659511896316e-01 -1.793088851669e+02 -1.781091072151e+02 
4.412092863191e-02 2.000000000000e+01 -1.624533837129e+00 -1.623943491470e+01 -3.568919740566e+01 -1.675654948063e-01 -1.793018981827e+02 -1.780910711719e+02 
4.452958509943e-02 2.000000000000e+01 -1.624149050687e+00 -1.624129881559e+01 -3.569088400325e+01 -1.691969209577e-01 -1.792948297431e+02 -1.780728531726e+02 
4.494202662119e-02 2.000000000000e+01 -1.623757101123e+00 -1.624319786348e+01 -3.569260237209e+01 -1.708456876326e-01 -1.792876786091e+02 -1.780544511015e+02 
4.535828825510e-02 2.000000000000e+01 -1.623357855048e+00 -1.624513272988e+01 -3.569435311799e+01 -1.725120181284e-01 -1.792804435160e+02 -1.780358628109e+02 
4.577840538377e-02 2.000000000000e+01 -1.622951176588e+00 -1.624710409946e+01 -3.569613685855e+01 -1.741961395750e-01 -1.792731231725e+02 -1.780170861200e+02 
4.620241371751e-02 2.000000000000e+01 -1.622536927336e+00 -1.624911267032e+01 -3.569795422344e+01 -1.758982830215e-01 -1.792657162603e+02 -1.779981188144e+02 
4.663034929743e-02 2.000000000000e+01 -1.622114966306e+00 -1.625115915426e+01 -3.569980585467e+01 -1.776186835228e-01 -1.792582214332e+02 -1.779789586454e+02 
4.706224849841e-02 2.000000000000e+01 -1.621685149887e+00 -1.625324427707e+01 -3.570169240679e+01 -1.793575802297e-01 -1.792506373162e+02 -1.779596033292e+02 
4.749814803228e-02 2.000000000000e+01 -1.621247331790e+00 -1.625536877883e+01 -3.570361454718e+01 -1.811152164811e-01 -1.792429625052e+02 -1.779400505460e+02 
4.793808495089e-02 2.000000000000e+01 -1.620801362998e+00 -1.625753341418e+01 -3.570557295630e+01 -1.828918398984e-01 -1.792351955657e+02 -1.779202979396e+02 
4.838209664926e-02 2.000000000000e+01 -1.620347091721e+00 -1.625973895264e+01 -3.570756832799e+01 -1.846877024825e-01 -1.792273350325e+02 -1.779003431162e+02 
4.883022086878e-02 2.000000000000e+01 -1.619884363338e+00 -1.626198617891e+01 -3.570960136969e+01 -1.865030607135e-01 -1.792193794083e+02 -1.778801836438e+02 
4.928249570041e-02 2.000000000000e+01 -1.619413020345e+00 -1.626427589320e+01 -3.571167280277e+01 -1.883381756525e-01 -1.792113271633e+02 -1.778598170512e+02 
4.973895958790e-02 2.000000000000e+01 -1.618932902304e+00 -1.626660891152e+01 -3.571378336278e+01 -1.901933130465e-01 -1.792031767342e+02 -1.778392408273e+02 
5.019965133110e-02 2.000000000000e+01 -1.618443845788e+00 -1.626898606607e+01 -3.571593379979e+01 -1.920687434361e-01 -1.791949265233e+02 -1.778184524201e+02 
5.066461008921e-02 2.000000000000e+01 -1.617945684322e+00 -1.627140820550e+01 -3.571812487864e+01 -1.939647422652e-01 -1.791865748973e+02 -1.777974492359e+02 
5.113387538414e-02 2.000000000000e+01 -1.617438248328e+00 -1.627387619532e+01 -3.572035737928e+01 -1.958815899953e-01 -1.791781201867e+02 -1.777762286380e+02 
5.160748710386e-02 2.000000000000e+01 -1.616921365069e+00 -1.627639091822e+01 -3.572263209707e+01 -1.978195722205e-01 -1.791695606847e+02 -1.777547879462e+02 
5.208548550578e-02 2.000000000000e+01 -1.616394858585e+00 -1.627895327446e+01 -3.572494984312e+01 -1.997789797877e-01 -1.791608946459e+02 -1.777331244355e+02 
5.256791122018e-02 2.000000000000e+01 -1.615858549639e+00 -1.628156418219e+01 -3.572731144459e+01 -2.017601089183e-01 -1.791521202856e+02 -1.777112353351e+02 
5.305480525370e-02 2.000000000000e+01 -1.615312255653e+00 -1.628422457788e+01 -3.572971774504e+01 -2.037632613346e-01 -1.791432357787e+02 -1.776891178275e+02 
5.354620899274e-02 2.000000000000e+01 -1.614755790641e+00 -1.628693541668e+01 -3.573216960479e+01 -2.057887443878e-01 -1.791342392581e+02 -1.776667690472e+02 
5.404216420706e-02 2.000000000000e+01 -1.614188965156e+00 -1.628969767284e+01 -3.573466790125e+01 -2.078368711914e-01 -1.791251288142e+02 -1.776441860797e+02 
5.454271305330e-02 2.000000000000e+01 -1.613611586214e+00 -1.629251234006e+01 -3.573721352928e+01 -2.099079607562e-01 -1.791159024932e+02 -1.776213659603e+02 
5.504789807855e-02 2.000000000000e+01 -1.613023457235e+00 -1.629538043198e+01 -3.573980740158e+01 -2.120023381304e-01 -1.791065582960e+02 -1.775983056728e+02 
5.555776222399e-02 2.000000000000e+01 -1.612424377975e+00 -1.629830298256e+01 -3.574245044905e+01 -2.141203345427e-01 -1.790970941770e+02 -1.775750021487e+02 
5.607234882852e-02 2.000000000000e+01 -1.611814144454e+00 -1.630128104652e+01 -3.574514362116e+01 -2.162622875488e-01 -1.790875080428e+02 -1.775514522653e+02 
5.659170163246e-02 2.000000000000e+01 -1.611192548891e+00 -1.630431569978e+01 -3.574788788638e+01 -2.184285411832e-01 -1.790777977506e+02 -1.775276528449e+02 
5.711586478126e-02 2.000000000000e+01 -1.610559379629e+00 -1.630740803995e+01 -3.575068423257e+01 -2.206194461134e-01 -1.790679611072e+02 -1.775036006532e+02 
5.764488282926e-02 2.000000000000e+01 -1.609914421066e+00 -1.631055918674e+01 -3.575353366738e+01 -2.228353597996e-01 -1.790579958671e+02 -1.774792923982e+02 
5.817880074345e-02 2.000000000000e+01 -1.609257453577e+00 -1.631377028250e+01 -3.575643721869e+01 -2.250766466575e-01 -1.790478997312e+02 -1.774547247285e+02 
5.871766390733e-02 2.000000000000e+01 -1.608588253443e+00 -1.631704249266e+01 -3.575939593503e+01 -2.273436782269e-01 -1.790376703455e+02 -1.774298942317e+02 
5.926151812476e-02 2.000000000000e+01 -1.607906592773e+00 -1.632037700625e+01 -3.576241088604e+01 -2.296368333431e-01 -1.790273052991e+02 -1.774047974334e+02 
5.981040962381e-02 2.000000000000e+01 -1.607212239425e+00 -1.632377503642e+01 -3.576548316291e+01 -2.319564983141e-01 -1.790168021227e+02 -1.773794307954e+02 
6.036438506076e-02 2.000000000000e+01 -1.606504956928e+00 -1.632723782097e+01 -3.576861387883e+01 -2.343030671025e-01 -1.790061582870e+02 -1.773537907138e+02 
6.092349152401e-02 2.000000000000e+01 -1.605784504401e+00 -1.633076662285e+01 -3.577180416953e+01 -2.366769415122e-01 -1.789953712008e+02 -1.773278735178e+02 
6.148777653810e-02 2.000000000000e+01 -1.605050636468e+00 -1.633436273078e+01 -3.577505519368e+01 -2.390785313788e-01 -1.789844382093e+02 -1.773016754679e+02 
6.205728806777e-02 2.000000000000e+01 -1.604303103178e+00 -1.633802745973e+01 -3.577836813345e+01 -2.415082547683e-01 -1.789733565920e+02 -1.772751927539e+02 
6.263207452199e-02 2.000000000000e+01 -1.603541649918e+00 -1.634176215158e+01 -3.578174419500e+01 -2.439665381775e-01 -1.789621235613e+02 -1.772484214933e+02 
6.321218475812e-02 2.000000000000e+01 -1.602766017323e+00 -1.634556817567e+01 -3.578518460901e+01 -2.464538167426e-01 -1.789507362596e+02 -1.772213577293e+02 
6.379766808606e-02 2.000000000000e+01 -1.601975941190e+00 -1.634944692940e+01 -3.578869063122e+01 -2.489705344516e-01 -1.789391917582e+02 -1.771939974290e+02 
6.438857427240e-02 2.000000000000e+01 -1.601171152390e+00 -1.635339983890e+01 -3.579226354296e+01 -2.515171443645e-01 -1.789274870545e+02 -1.771663364816e+02 
6.498495354470e-02 2.000000000000e+01 -1.600351376768e+00 -1.635742835961e+01 -3.579590465173e+01 -2.540941088367e-01 -1.789156190700e+02 -1.771383706957e+02 
6.558685659571e-02 2.000000000000e+01 -1.599516335057e+00 -1.636153397698e+01 -3.579961529179e+01 -2.567018997516e-01 -1.789035846480e+02 -1.771100957980e+02 
6.619433458774e-02 2.000000000000e+01 -1.598665742780e+00 -1.636571820714e+01 -3.580339682472e+01 -2.593409987570e-01 -1.788913805512e+02 -1.770815074305e+02 
6.680743915696e-02 2.000000000000e+01 -1.597799310148e+00 -1.636998259756e+01 -3.580725064004e+01 -2.620118975090e-01 -1.788790034594e+02 -1.770526011485e+02 
6.742622241778e-02 2.000000000000e+01 -1.596916741968e+00 -1.637432872776e+01 -3.581117815584e+01 -2.647150979232e-01 -1.788664499667e+02 -1.770233724184e+02 
6.805073696735e-02 2.000000000000e+01 -1.596017737535e+00 -1.637875821008e+01 -3.581518081942e+01 -2.674511124314e-01 -1.788537165793e+02 -1.769938166148e+02 
6.868103588995e-02 2.000000000000e+01 -1.595101990537e+00 -1.638327269037e+01 -3.581926010792e+01 -2.702204642467e-01 -1.788407997123e+02 -1.769639290188e+02 
6.931717276155e-02 2.000000000000e+01 -1.594169188939e+00 -1.638787384877e+01 -3.582341752900e+01 -2.730236876340e-01 -1.788276956871e+02 -1.769337048146e+02 
6.995920165435e-02 2.000000000000e+01 -1.593219014885e+00 -1.639256340050e+01 -3.582765462155e+01 -2.758613281907e-01 -1.788144007286e+02 -1.769031390876e+02 
7.060717714138e-02 2.000000000000e+01 -1.592251144588e+00 -1.639734309665e+01 -3.583197295635e+01 -2.787339431326e-01 -1.788009109623e+02 -1.768722268210e+02 
7.126115430112e-02 2.000000000000e+01 -1.591265248213e+00 -1.640221472502e+01 -3.583637413683e+01 -2.816421015883e-01 -1.787872224107e+02 -1.768409628936e+02 
7.192118872221e-02 2.000000000000e+01 -1.590260989771e+00 -1.640718011094e+01 -3.584085979979e+01 -2.845863849032e-01 -1.787733309906e+02 -1.768093420764e+02 
7.258733650817e-02 2.000000000000e+01 -1.589238026997e+00 -1.641224111817e+01 -3.584543161617e+01 -2.875673869494e-01 -1.787592325094e+02 -1.767773590298e+02 
7.325965428215e-02 2.000000000000e+01 -1.588196011240e+00 -1.641739964975e+01 -3.585009129182e+01 -2.905857144465e-01 -1.787449226621e+02 -1.767450083005e+02 
7.393819919176e-02 2.000000000000e+01 -1.587134587337e+00 -1.642265764895e+01 -3.585484056830e+01 -2.936419872892e-01 -1.787303970272e+02 -1.767122843180e+02 
7.462302891391e-02 2.000000000000e+01 -1.586053393493e+00 -1.642801710017e+01 -3.585968122373e+01 -2.967368388866e-01 -1.787156510633e+02 -1.766791813919e+02 
7.531420165974e-02 2.000000000000e+01 -1.584952061158e+00 -1.643348002995e+01 -3.586461507357e+01 -2.998709165075e-01 -1.787006801053e+02 -1.766456937076e+02 
7.601177617955e-02 2.000000000000e+01 -1.583830214899e+00 -1.643904850791e+01 -3.586964397155e+01 -3.030448816377e-01 -1.786854793602e+02 -1.766118153235e+02 
7.671581176779e-02 2.000000000000e+01 -1.582687472272e+00 -1.644472464780e+01 -3.587476981050e+01 -3.062594103478e-01 -1.786700439034e+02 -1.765775401667e+02 
7.742636826811e-02 2.000000000000e+01 -1.581523443690e+00 -1.645051060852e+01 -3.587999452332e+01 -3.095151936684e-01 -1.786543686737e+02 -1.765428620298e+02 
7.814350607845e-02 2.000000000000e+01 -1.580337732288e+00 -1.645640859521e+01 -3.588532008387e+01 -3.128129379779e-01 -1.786384484698e+02 -1.765077745663e+02 
7.886728615614e-02 2.000000000000e+01 -1.579129933790e+00 -1.646242086034e+01 -3.589074850791e+01 -3.161533654011e-01 -1.786222779451e+02 -1.764722712869e+02 
7.959777002315e-02 2.000000000000e+01 -1.577899636366e+00 -1.646854970484e+01 -3.589628185417e+01 -3.195372142177e-01 -1.786058516029e+02 -1.764363455553e+02 
8.033501977125e-02 2.000000000000e+01 -1.576646420492e+00 -1.647479747925e+01 -3.590192222528e+01 -3.229652392839e-01 -1.785891637920e+02 -1.763999905837e+02 
8.107909806732e-02 2.000000000000e+01 -1.575369858807e+00 -1.648116658496e+01 -3.590767176883e+01 -3.264382124631e-01 -1.785722087011e+02 -1.763631994280e+02 
8.183006815867e-02 2.000000000000e+01 -1.574069515964e+00 -1.648765947536e+01 -3.591353267847e+01 -3.299569230725e-01 -1.785549803536e+02 -1.763259649836e+02 
8.258799387844e-02 2.000000000000e+01 -1.572744948482e+00 -1.649427865718e+01 -3.591950719497e+01 -3.335221783383e-01 -1.785374726022e+02 -1.762882799804e+02 
8.335293965098e-02 2.000000000000e+01 -1.571395704591e+00 -1.650102669174e+01 -3.592559760736e+01 -3.371348038665e-01 -1.785196791231e+02 -1.762501369772e+02 
8.412497049736e-02 2.000000000000e+01 -1.570021324077e+00 -1.650790619628e+01 -3.593180625408e+01 -3.407956441256e-01 -1.785015934103e+02 -1.762115283574e+02 
8.490415204089e-02 2.000000000000e+01 -1.568621338128e+00 -1.651491984537e+01 -3.593813552420e+01 -3.445055629428e-01 -1.784832087690e+02 -1.761724463227e+02 
8.569055051268e-02 2.000000000000e+01 -1.567195269164e+00 -1.652207037228e+01 -3.594458785860e+01 -3.482654440152e-01 -1.784645183096e+02 -1.761328828881e+02 
8.648423275732e-02 2.000000000000e+01 -1.565742630681e+00 -1.652936057046e+01 -3.595116575127e+01 -3.520761914340e-01 -1.784455149408e+02 -1.760928298756e+02 
8.728526623848e-02 2.000000000000e+01 -1.564262927078e+00 -1.653679329498e+01 -3.595787175056e+01 -3.559387302253e-01 -1.784261913630e+02 -1.760522789088e+02 
8.809371904474e-02 2.000000000000e+01 -1.562755653488e+00 -1.654437146416e+01 -3.596470846054e+01 -3.598540069037e-01 -1.784065400608e+02 -1.760112214056e+02 
8.890965989529e-02 2.000000000000e+01 -1.561220295604e+00 -1.655209806105e+01 -3.597167854235e+01 -3.638229900437e-01 -1.783865532957e+02 -1.759696485729e+02 
8.973315814584e-02 2.000000000000e+01 -1.559656329501e+00 -1.655997613510e+01 -3.597878471564e+01 -3.678466708672e-01 -1.783662230986e+02 -1.759275513989e+02 
9.056428379445e-02 2.000000000000e+01 -1.558063221455e+00 -1.656800880383e+01 -3.598602975994e+01 -3.719260638455e-01 -1.783455412612e+02 -1.758849206466e+02 
9.140310748756e-02 2.000000000000e+01 -1.556440427761e+00 -1.657619925458e+01 -3.599341651625e+01 -3.760622073215e-01 -1.783244993284e+02 -1.758417468462e+02 
9.224970052592e-02 2.000000000000e+01 -1.554787394542e+00 -1.658455074622e+01 -3.600094788848e+01 -3.802561641462e-01 -1.783030885887e+02 -1.757980202880e+02 
9.310413487069e-02 2.000000000000e+01 -1.553103557561e+00 -1.659306661103e+01 -3.600862684507e+01 -3.845090223371e-01 -1.782813000659e+02 -1.757537310140e+02 
9.396648314955e-02 2.000000000000e+01 -1.551388342023e+00 -1.660175025654e+01 -3.601645642060e+01 -3.888218957515e-01 -1.782591245095e+02 -1.757088688101e+02 
9.483681866286e-02 2.000000000000e+01 -1.549641162380e+00 -1.661060516749e+01 -3.602443971747e+01 -3.931959247819e-01 -1.782365523846e+02 -1.756634231977e+02 
9.571521538992e-02 2.000000000000e+01 -1.547861422125e+00 -1.661963490785e+01 -3.603257990758e+01 -3.976322770697e-01 -1.782135738621e+02 -1.756173834246e+02 
9.660174799523e-02 2.000000000000e+01 -1.546048513589e+00 -1.662884312279e+01 -3.604088023416e+01 -4.021321482401e-01 -1.781901788079e+02 -1.755707384562e+02 
9.749649183484e-02 2.000000000000e+01 -1.544201817728e+00 -1.663823354089e+01 -3.604934401351e+01 -4.066967626574e-01 -1.781663567718e+02 -1.755234769655e+02 
9.839952296278e-02 2.000000000000e+01 -1.542320703911e+00 -1.664780997626e+01 -3.605797463694e+01 -4.113273742024e-01 -1.781420969761e+02 -1.754755873239e+02 
9.931091813750e-02 2.000000000000e+01 -1.540404529701e+00 -1.665757633083e+01 -3.606677557268e+01 -4.160252670721e-01 -1.781173883039e+02 -1.754270575902e+02 
1.002307548284e-01 2.000000000000e+01 -1.538452640634e+00 -1.666753659662e+01 -3.607575036785e+01 -4.207917566019e-01 -1.780922192857e+02 -1.753778755006e+02 
1.011591112224e-01 2.000000000000e+01 -1.536464369988e+00 -1.667769485817e+01 -3.608490265051e+01 -4.256281901118e-01 -1.780665780876e+02 -1.753280284569e+02 
1.020960662306e-01 2.000000000000e+01 -1.534439038558e+00 -1.668805529498e+01 -3.609423613180e+01 -4.305359477774e-01 -1.780404524968e+02 -1.752775035155e+02 
1.030416994951e-01 2.000000000000e+01 -1.532375954418e+00 -1.669862218406e+01 -3.610375460809e+01 -4.355164435250e-01 -1.780138299079e+02 -1.752262873750e+02 
1.039960913954e-01 2.000000000000e+01 -1.530274412680e+00 -1.670939990254e+01 -3.611346196322e+01 -4.405711259533e-01 -1.779866973080e+02 -1.751743663635e+02 
1.049593230558e-01 2.000000000000e+01 -1.528133695249e+00 -1.672039293039e+01 -3.612336217081e+01 -4.457014792814e-01 -1.779590412613e+02 -1.751217264261e+02 
1.059314763518e-01 2.000000000000e+01 -1.525953070580e+00 -1.673160585317e+01 -3.613345929664e+01 -4.509090243245e-01 -1.779308478934e+02 -1.750683531108e+02 
1.069126339173e-01 2.000000000000e+01 -1.523731793417e+00 -1.674304336494e+01 -3.614375750111e+01 -4.561953194981e-01 -1.779021028738e+02 -1.750142315543e+02 
1.079028791516e-01 2.000000000000e+01 -1.521469104536e+00 -1.675471027123e+01 -3.615426104177e+01 -4.615619618501e-01 -1.778727913992e+02 -1.749593464676e+02 
1.089022962264e-01 2.000000000000e+01 -1.519164230487e+00 -1.676661149205e+01 -3.616497427592e+01 -4.670105881247e-01 -1.778428981747e+02 -1.749036821200e+02 
1.099109700929e-01 2.000000000000e+01 -1.516816383315e+00 -1.677875206511e+01 -3.617590166329e+01 -4.725428758554e-01 -1.778124073952e+02 -1.748472223236e+02 
1.109289864895e-01 2.000000000000e+01 -1.514424760298e+00 -1.679113714907e+01 -3.618704776887e+01 -4.781605444915e-01 -1.777813027249e+02 -1.747899504161e+02 
1.119564319484e-01 2.000000000000e+01 -1.511988543657e+00 -1.680377202686e+01 -3.619841726571e+01 -4.838653565570e-01 -1.777495672770e+02 -1.747318492436e+02 
1.129933938033e-01 2.000000000000e+01 -1.509506900281e+00 -1.681666210922e+01 -3.621001493788e+01 -4.896591188417e-01 -1.777171835915e+02 -1.746729011420e+02 
1.140399601970e-01 2.000000000000e+01 -1.506978981429e+00 -1.682981293826e+01 -3.622184568358e+01 -4.955436836302e-01 -1.776841336128e+02 -1.746130879182e+02 
1.150962200885e-01 2.000000000000e+01 -1.504403922441e+00 -1.684323019117e+01 -3.623391451821e+01 -5.015209499645e-01 -1.776503986657e+02 -1.745523908302e+02 
1.161622632609e-01 2.000000000000e+01 -1.501780842433e+00 -1.685691968404e+01 -3.624622657766e+01 -5.075928649439e-01 -1.776159594305e+02 -1.744907905660e+02 
1.172381803287e-01 2.000000000000e+01 -1.499108843992e+00 -1.687088737586e+01 -3.625878712166e+01 -5.137614250645e-01 -1.775807959172e+02 -1.744282672224e+02 
1.183240627458e-01 2.000000000000e+01 -1.496387012862e+00 -1.688513937255e+01 -3.627160153723e+01 -5.200286775975e-01 -1.775448874378e+02 -1.743648002817e+02 
1.194200028134e-01 2.000000000000e+01 -1.493614417627e+00 -1.689968193123e+01 -3.628467534224e+01 -5.263967220060e-01 -1.775082125779e+02 -1.743003685883e+02 
1.205260936871e-01 2.000000000000e+01 -1.490790109382e+00 -1.691452146457e+01 -3.629801418914e+01 -5.328677114075e-01 -1.774707491671e+02 -1.742349503240e+02 
1.216424293857e-01 2.000000000000e+01 -1.487913121409e+00 -1.692966454531e+01 -3.631162386872e+01 -5.394438540769e-01 -1.774324742472e+02 -1.741685229818e+02 
1.227691047988e-01 2.000000000000e+01 -1.484982468832e+00 -1.694511791090e+01 -3.632551031411e+01 -5.461274149941e-01 -1.773933640396e+02 -1.741010633388e+02 
1.239062156948e-01 2.000000000000e+01 -1.481997148278e+00 -1.696088846836e+01 -3.633967960476e+01 -5.529207174388e-01 -1.773533939109e+02 -1.740325474278e+02 
1.250538587290e-01 2.000000000000e+01 -1.478956137523e+00 -1.697698329924e+01 -3.635413797072e+01 -5.598261446321e-01 -1.773125383367e+02 -1.739629505076e+02 
1.262121314523e-01 2.000000000000e+01 -1.475858395137e+00 -1.699340966478e+01 -3.636889179694e+01 -5.668461414260e-01 -1.772707708637e+02 -1.738922470320e+02 
1.273811323186e-01 2.000000000000e+01 -1.472702860117e+00 -1.701017501123e+01 -3.638394762776e+01 -5.739832160447e-01 -1.772280640700e+02 -1.738204106167e+02 
1.285609606943e-01 2.000000000000e+01 -1.469488451519e+00 -1.702728697540e+01 -3.639931217153e+01 -5.812399418773e-01 -1.771843895235e+02 -1.737474140057e+02 
1.297517168658e-01 2.000000000000e+01 -1.466214068078e+00 -1.704475339031e+01 -3.641499230544e+01 -5.886189593234e-01 -1.771397177379e+02 -1.736732290348e+02 
1.309535020483e-01 2.000000000000e+01 -1.462878587820e+00 -1.706258229112e+01 -3.643099508042e+01 -5.961229776949e-01 -1.770940181267e+02 -1.735978265948e+02 
1.321664183947e-01 2.000000000000e+01 -1.459480867670e+00 -1.708078192122e+01 -3.644732772630e+01 -6.037547771748e-01 -1.770472589551e+02 -1.735211765915e+02 
1.333905690039e-01 2.000000000000e+01 -1.456019743054e+00 -1.709936073855e+01 -3.646399765705e+01 -6.115172108343e-01 -1.769994072889e+02 -1.734432479044e+02 
1.346260579299e-01 2.000000000000e+01 -1.452494027485e+00 -1.711832742210e+01 -3.648101247629e+01 -6.194132067112e-01 -1.769504289413e+02 -1.733640083437e+02 
1.358729901903e-01 2.000000000000e+01 -1.448902512150e+00 -1.713769087869e+01 -3.649837998294e+01 -6.274457699503e-01 -1.769002884164e+02 -1.732834246043e+02 
1.371314717754e-01 2.000000000000e+01 -1.445243965483e+00 -1.715746024994e+01 -3.651610817704e+01 -6.356179850094e-01 -1.768489488504e+02 -1.732014622184e+02 
1.384016096573e-01 2.000000000000e+01 -1.441517132736e+00 -1.717764491951e+01 -3.653420526579e+01 -6.439330179310e-01 -1.767963719492e+02 -1.731180855047e+02 
1.396835117989e-01 2.000000000000e+01 -1.437720735531e+00 -1.719825452055e+01 -3.655267966983e+01 -6.523941186839e-01 -1.767425179228e+02 -1.730332575161e+02 
1.409772871629e-01 2.000000000000e+01 -1.433853471415e+00 -1.721929894349e+01 -3.657154002969e+01 -6.610046235756e-01 -1.766873454164e+02 -1.729469399837e+02 
1.422830457214e-01 2.000000000000e+01 -1.429914013401e+00 -1.724078834397e+01 -3.659079521244e+01 -6.697679577377e-01 -1.766308114374e+02 -1.728590932587e+02 
1.436008984651e-01 2.000000000000e+01 -1.425901009498e+00 -1.726273315119e+01 -3.661045431864e+01 -6.786876376878e-01 -1.765728712791e+02 -1.727696762509e+02 
1.449309574126e-01 2.000000000000e+01 -1.421813082235e+00 -1.728514407642e+01 -3.663052668946e+01 -6.877672739693e-01 -1.765134784395e+02 -1.726786463639e+02 
1.462733356201e-01 2.000000000000e+01 -1.417648828176e+00 -1.730803212189e+01 -3.665102191407e+01 -6.970105738719e-01 -1.764525845359e+02 -1.725859594271e+02 
1.476281471909e-01 2.000000000000e+01 -1.413406817422e+00 -1.733140858995e+01 -3.667194983727e+01 -7.064213442364e-01 -1.763901392152e+02 -1.724915696240e+02 
1.489955072853e-01 2.000000000000e+01 -1.409085593110e+00 -1.735528509255e+01 -3.669332056739e+01 -7.160034943449e-01 -1.763260900585e+02 -1.723954294164e+02 
1.503755321300e-01 2.000000000000e+01 -1.404683670893e+00 -1.737967356101e+01 -3.671514448447e+01 -7.257610389000e-01 -1.762603824807e+02 -1.722974894649e+02 
1.517683390283e-01 2.000000000000e+01 -1.400199538417e+00 -1.740458625620e+01 -3.673743224865e+01 -7.356981010974e-01 -1.761929596244e+02 -1.721976985452e+02 
1.531740463702e-01 2.000000000000e+01 -1.395631654788e+00 -1.743003577897e+01 -3.676019480896e+01 -7.458189157913e-01 -1.761237622478e+02 -1.720960034587e+02 
1.545927736419e-01 2.000000000000e+01 -1.390978450020e+00 -1.745603508099e+01 -3.678344341226e+01 -7.561278327614e-01 -1.760527286055e+02 -1.719923489396e+02 
1.560246414366e-01 2.000000000000e+01 -1.386238324484e+00 -1.748259747593e+01 -3.680718961259e+01 -7.666293200772e-01 -1.759797943238e+02 -1.718866775562e+02 
1.574697714643e-01 2.000000000000e+01 -1.381409648338e+00 -1.750973665102e+01 -3.683144528080e+01 -7.773279675708e-01 -1.759048922667e+02 -1.717789296059e+02 
1.589282865623e-01 2.000000000000e+01 -1.376490760948e+00 -1.753746667894e+01 -3.685622261445e+01 -7.882284904159e-01 -1.758279523962e+02 -1.716690430060e+02 
1.604003107057e-01 2.000000000000e+01 -1.371479970300e+00 -1.756580203018e+01 -3.688153414810e+01 -7.993357328213e-01 -1.757489016221e+02 -1.715569531762e+02 
1.618859690178e-01 2.000000000000e+01 -1.366375552397e+00 -1.759475758566e+01 -3.690739276387e+01 -8.106546718368e-01 -1.756676636447e+02 -1.714425929161e+02 
1.633853877810e-01 2.000000000000e+01 -1.361175750643e+00 -1.762434864990e+01 -3.693381170241e+01 -8.221904212820e-01 -1.755841587868e+02 -1.713258922746e+02 
1.648986944471e-01 2.000000000000e+01 -1.355878775223e+00 -1.765459096444e+01 -3.696080457412e+01 -8.339482357987e-01 -1.754983038156e+02 -1.712067784117e+02 
1.664260176486e-01 2.000000000000e+01 -1.350482802462e+00 -1.768550072177e+01 -3.698838537078e+01 -8.459335150289e-01 -1.754100117543e+02 -1.710851754529e+02 
1.679674872093e-01 2.000000000000e+01 -1.344985974173e+00 -1.771709457960e+01 -3.701656847757e+01 -8.581518079287e-01 -1.753191916813e+02 -1.709610043338e+02 
1.695232341554e-01 2.000000000000e+01 -1.339386396998e+00 -1.774938967555e+01 -3.704536868532e+01 -8.706088172166e-01 -1.752257485171e+02 -1.708341826367e+02 
1.710933907269e-01 2.000000000000e+01 -1.333682141729e+00 -1.778240364226e+01 -3.707480120326e+01 -8.833104039656e-01 -1.751295827982e+02 -1.707046244160e+02 
1.726780903884e-01 2.000000000000e+01 -1.327871242620e+00 -1.781615462286e+01 -3.710488167207e+01 -8.962625923404e-01 -1.750305904358e+02 -1.705722400140e+02 
1.742774678409e-01 2.000000000000e+01 -1.321951696681e+00 -1.785066128681e+01 -3.713562617722e+01 -9.094715744873e-01 -1.749286624598e+02 -1.704369358650e+02 
1.758916590328e-01 2.000000000000e+01 -1.315921462966e+00 -1.788594284618e+01 -3.716705126282e+01 -9.229437155829e-01 -1.748236847459e+02 -1.702986142871e+02 
1.775208011718e-01 2.000000000000e+01 -1.309778461836e+00 -1.792201907219e+01 -3.719917394569e+01 -9.366855590417e-01 -1.747155377249e+02 -1.701571732614e+02 
1.791650327364e-01 2.000000000000e+01 -1.303520574220e+00 -1.795891031216e+01 -3.723201172980e+01 -9.507038318946e-01 -1.746040960735e+02 -1.700125061972e+02 
1.808244934878e-01 2.000000000000e+01 -1.297145640850e+00 -1.799663750668e+01 -3.726558262112e+01 -9.650054503417e-01 -1.744892283836e+02 -1.698645016820e+02 
1.824993244816e-01 2.000000000000e+01 -1.290651461485e+00 -1.803522220710e+01 -3.729990514262e+01 -9.795975254874e-01 -1.743707968105e+02 -1.697130432159e+02 
1.841896680800e-01 2.000000000000e+01 -1.284035794126e+00 -1.807468659319e+01 -3.733499834977e+01 -9.944873692561e-01 -1.742486566971e+02 -1.695580089290e+02 
1.858956679636e-01 2.000000000000e+01 -1.277296354204e+00 -1.811505349101e+01 -3.737088184611e+01 -1.009682500510e+00 -1.741226561725e+02 -1.693992712799e+02 
1.876174691439e-01 2.000000000000e+01 -1.270430813762e+00 -1.815634639083e+01 -3.740757579921e+01 -1.025190651360e+00 -1.739926357232e+02 -1.692366967347e+02 
1.893552179756e-01 2.000000000000e+01 -1.263436800615e+00 -1.819858946507e+01 -3.744510095668e+01 -1.041019773691e+00 -1.738584277347e+02 -1.690701454254e+02 
