%%% Bode Mag Phase 
frequency speed  m1 m2 m3 m4 p1 p2 p3 p4
7.63357664e-01 0.00000000e+00 -1.18344146e+01 -1.06168032e+00 -2.38328321e+01 -1.31956655e+01 4.13108727e+00 -1.68125906e+02 -1.28612515e+02 -8.18353722e+00 
7.68037716e-01 0.00000000e+00 -1.18348206e+01 -1.05949325e+00 -2.39152140e+01 -1.32797029e+01 4.10629206e+00 -1.68098707e+02 -1.28310991e+02 -8.35269288e+00 
7.72746461e-01 0.00000000e+00 -1.18351016e+01 -1.05716251e+00 -2.39990376e+01 -1.33650121e+01 4.08027309e+00 -1.68072331e+02 -1.28008144e+02 -8.52594230e+00 
7.77484074e-01 0.00000000e+00 -1.18352513e+01 -1.05468530e+00 -2.40843222e+01 -1.34516077e+01 4.05305144e+00 -1.68046805e+02 -1.27703980e+02 -8.70335805e+00 
7.82250734e-01 0.00000000e+00 -1.18352642e+01 -1.05206031e+00 -2.41710883e+01 -1.35395086e+01 4.02464717e+00 -1.68022149e+02 -1.27398493e+02 -8.88504188e+00 
7.87046617e-01 0.00000000e+00 -1.18351345e+01 -1.04928834e+00 -2.42593497e+01 -1.36287280e+01 3.99506161e+00 -1.67998383e+02 -1.27091711e+02 -9.07108612e+00 
7.91871903e-01 0.00000000e+00 -1.18348570e+01 -1.04636725e+00 -2.43491204e+01 -1.37192792e+01 3.96432620e+00 -1.67975530e+02 -1.26783612e+02 -9.26157377e+00 
7.96726772e-01 0.00000000e+00 -1.18344253e+01 -1.04330184e+00 -2.44404231e+01 -1.38111850e+01 3.93242005e+00 -1.67953619e+02 -1.26474173e+02 -9.45658143e+00 
8.01611406e-01 0.00000000e+00 -1.18338333e+01 -1.04008753e+00 -2.45332675e+01 -1.39044538e+01 3.89938668e+00 -1.67932669e+02 -1.26163441e+02 -9.65622084e+00 
8.06525987e-01 0.00000000e+00 -1.18330743e+01 -1.03672461e+00 -2.46276731e+01 -1.39991045e+01 3.86523695e+00 -1.67912705e+02 -1.25851410e+02 -9.86058701e+00 
8.11470698e-01 0.00000000e+00 -1.18321446e+01 -1.03321592e+00 -2.47236508e+01 -1.40951490e+01 3.82997592e+00 -1.67893745e+02 -1.25538057e+02 -1.00697592e+01 
8.16445726e-01 0.00000000e+00 -1.18310369e+01 -1.02955771e+00 -2.48212187e+01 -1.41926050e+01 3.79364484e+00 -1.67875812e+02 -1.25223400e+02 -1.02838442e+01 
8.21451254e-01 0.00000000e+00 -1.18297464e+01 -1.02575237e+00 -2.49203878e+01 -1.42914827e+01 3.75624747e+00 -1.67858926e+02 -1.24907444e+02 -1.05029341e+01 
8.26487471e-01 0.00000000e+00 -1.18282676e+01 -1.02180016e+00 -2.50211722e+01 -1.43918002e+01 3.71780702e+00 -1.67843107e+02 -1.24590170e+02 -1.07271134e+01 
8.31554564e-01 0.00000000e+00 -1.18265948e+01 -1.01770105e+00 -2.51235829e+01 -1.44935671e+01 3.67834686e+00 -1.67828378e+02 -1.24271586e+02 -1.09564829e+01 
8.36652722e-01 0.00000000e+00 -1.18247236e+01 -1.01345659e+00 -2.52276328e+01 -1.45967996e+01 3.63788215e+00 -1.67814754e+02 -1.23951679e+02 -1.11911325e+01 
8.41782137e-01 0.00000000e+00 -1.18226471e+01 -1.00906519e+00 -2.53333320e+01 -1.47015082e+01 3.59644926e+00 -1.67802259e+02 -1.23630492e+02 -1.14311848e+01 
8.46943000e-01 0.00000000e+00 -1.18203615e+01 -1.00452943e+00 -2.54406899e+01 -1.48077047e+01 3.55406200e+00 -1.67790910e+02 -1.23307977e+02 -1.16767016e+01 
8.52135504e-01 0.00000000e+00 -1.18178618e+01 -9.99848532e-01 -2.55497131e+01 -1.49153996e+01 3.51075708e+00 -1.67780719e+02 -1.22984155e+02 -1.19277976e+01 
8.57359842e-01 0.00000000e+00 -1.18151431e+01 -9.95025019e-01 -2.56604130e+01 -1.50246065e+01 3.46654917e+00 -1.67771711e+02 -1.22659024e+02 -1.21845640e+01 
8.62616209e-01 0.00000000e+00 -1.18122015e+01 -9.90057543e-01 -2.57727911e+01 -1.51353314e+01 3.42148119e+00 -1.67763894e+02 -1.22332565e+02 -1.24470803e+01 
8.67904803e-01 0.00000000e+00 -1.18090312e+01 -9.84948369e-01 -2.58868563e+01 -1.52475859e+01 3.37557349e+00 -1.67757292e+02 -1.22004808e+02 -1.27154675e+01 
8.73225821e-01 0.00000000e+00 -1.18056296e+01 -9.79698844e-01 -2.60026125e+01 -1.53613804e+01 3.32885694e+00 -1.67751913e+02 -1.21675725e+02 -1.29897992e+01 
8.78579461e-01 0.00000000e+00 -1.18019922e+01 -9.74309495e-01 -2.61200584e+01 -1.54767185e+01 3.28136506e+00 -1.67747770e+02 -1.21345326e+02 -1.32701750e+01 
8.83965924e-01 0.00000000e+00 -1.17981147e+01 -9.68781410e-01 -2.62391977e+01 -1.55936087e+01 3.23313200e+00 -1.67744883e+02 -1.21013624e+02 -1.35566927e+01 
8.89385410e-01 0.00000000e+00 -1.17939945e+01 -9.63116787e-01 -2.63600310e+01 -1.57120602e+01 3.18418725e+00 -1.67743258e+02 -1.20680571e+02 -1.38494199e+01 
8.94838123e-01 0.00000000e+00 -1.17896282e+01 -9.57316073e-01 -2.64825531e+01 -1.58320740e+01 3.13457087e+00 -1.67742905e+02 -1.20346223e+02 -1.41484772e+01 
9.00324265e-01 0.00000000e+00 -1.17850129e+01 -9.51381248e-01 -2.66067588e+01 -1.59536525e+01 3.08431376e+00 -1.67743836e+02 -1.20010538e+02 -1.44539251e+01 
9.05844043e-01 0.00000000e+00 -1.17801450e+01 -9.45313902e-01 -2.67326490e+01 -1.60768052e+01 3.03345487e+00 -1.67746065e+02 -1.19673542e+02 -1.47658700e+01 
9.11397661e-01 0.00000000e+00 -1.17750235e+01 -9.39116760e-01 -2.68602111e+01 -1.62015299e+01 2.98202374e+00 -1.67749590e+02 -1.19335219e+02 -1.50843817e+01 
9.16985328e-01 0.00000000e+00 -1.17696458e+01 -9.32789145e-01 -2.69894336e+01 -1.63278260e+01 2.93007398e+00 -1.67754421e+02 -1.18995573e+02 -1.54095425e+01 
9.22607253e-01 0.00000000e+00 -1.17640097e+01 -9.26335391e-01 -2.71203122e+01 -1.64556976e+01 2.87763010e+00 -1.67760571e+02 -1.18654616e+02 -1.57414508e+01 
9.28263644e-01 0.00000000e+00 -1.17581138e+01 -9.19756506e-01 -2.72528287e+01 -1.65851405e+01 2.82473512e+00 -1.67768037e+02 -1.18312325e+02 -1.60801511e+01 
9.33954715e-01 0.00000000e+00 -1.17519576e+01 -9.13054472e-01 -2.73869627e+01 -1.67161497e+01 2.77143618e+00 -1.67776825e+02 -1.17968733e+02 -1.64257457e+01 
9.39680676e-01 0.00000000e+00 -1.17455400e+01 -9.06231922e-01 -2.75227064e+01 -1.68487273e+01 2.71776400e+00 -1.67786935e+02 -1.17623814e+02 -1.67782906e+01 
9.45441743e-01 0.00000000e+00 -1.17388603e+01 -8.99290698e-01 -2.76600302e+01 -1.69828604e+01 2.66376450e+00 -1.67798371e+02 -1.17277596e+02 -1.71378602e+01 
9.51238130e-01 0.00000000e+00 -1.17319186e+01 -8.92233435e-01 -2.77989168e+01 -1.71185456e+01 2.60947892e+00 -1.67811130e+02 -1.16930074e+02 -1.75045163e+01 
9.57070054e-01 0.00000000e+00 -1.17247148e+01 -8.85062728e-01 -2.79393412e+01 -1.72557796e+01 2.55494785e+00 -1.67825216e+02 -1.16581259e+02 -1.78783289e+01 
9.62937733e-01 0.00000000e+00 -1.17172505e+01 -8.77781093e-01 -2.80812715e+01 -1.73945442e+01 2.50021167e+00 -1.67840618e+02 -1.16231152e+02 -1.82593345e+01 
9.68841386e-01 0.00000000e+00 -1.17095259e+01 -8.70391031e-01 -2.82246824e+01 -1.75348321e+01 2.44531387e+00 -1.67857336e+02 -1.15879776e+02 -1.86476000e+01 
9.74781233e-01 0.00000000e+00 -1.17015421e+01 -8.62895242e-01 -2.83695359e+01 -1.76766310e+01 2.39029853e+00 -1.67875367e+02 -1.15527132e+02 -1.90431725e+01 
9.80757497e-01 0.00000000e+00 -1.16933017e+01 -8.55296280e-01 -2.85158020e+01 -1.78199270e+01 2.33520840e+00 -1.67894700e+02 -1.15173233e+02 -1.94460974e+01 
9.86770401e-01 0.00000000e+00 -1.16848057e+01 -8.47597297e-01 -2.86634400e+01 -1.79647018e+01 2.28008265e+00 -1.67915332e+02 -1.14818125e+02 -1.98564098e+01 
9.92820169e-01 0.00000000e+00 -1.16760570e+01 -8.39801722e-01 -2.88124061e+01 -1.81109402e+01 2.22496223e+00 -1.67937252e+02 -1.14461788e+02 -2.02741413e+01 
9.98907027e-01 0.00000000e+00 -1.16670589e+01 -8.31912102e-01 -2.89626595e+01 -1.82586228e+01 2.16989171e+00 -1.67960449e+02 -1.14104264e+02 -2.06993203e+01 
1.00503120e+00 0.00000000e+00 -1.16578138e+01 -8.23931434e-01 -2.91141566e+01 -1.84077311e+01 2.11491082e+00 -1.67984913e+02 -1.13745580e+02 -2.11319717e+01 
1.01119293e+00 0.00000000e+00 -1.16483257e+01 -8.15863089e-01 -2.92668424e+01 -1.85582396e+01 2.06006281e+00 -1.68010630e+02 -1.13385752e+02 -2.15721122e+01 
1.01739243e+00 0.00000000e+00 -1.16385980e+01 -8.07709964e-01 -2.94206691e+01 -1.87101263e+01 2.00538576e+00 -1.68037588e+02 -1.13024837e+02 -2.20197571e+01 
1.02362993e+00 0.00000000e+00 -1.16286351e+01 -7.99476096e-01 -2.95755797e+01 -1.88633644e+01 1.95091645e+00 -1.68065767e+02 -1.12662851e+02 -2.24749036e+01 
1.02990568e+00 0.00000000e+00 -1.16184420e+01 -7.91163227e-01 -2.97315225e+01 -1.90179304e+01 1.89670391e+00 -1.68095156e+02 -1.12299841e+02 -2.29375548e+01 
1.03621991e+00 0.00000000e+00 -1.16080226e+01 -7.82776720e-01 -2.98884284e+01 -1.91737938e+01 1.84277681e+00 -1.68125738e+02 -1.11935839e+02 -2.34076908e+01 
1.04257284e+00 0.00000000e+00 -1.15973823e+01 -7.74318692e-01 -3.00462447e+01 -1.93309264e+01 1.78917555e+00 -1.68157492e+02 -1.11570925e+02 -2.38853112e+01 
1.04896473e+00 0.00000000e+00 -1.15865271e+01 -7.65793367e-01 -3.02048966e+01 -1.94892923e+01 1.73593595e+00 -1.68190398e+02 -1.11205131e+02 -2.43703854e+01 
1.05539580e+00 0.00000000e+00 -1.15754621e+01 -7.57203651e-01 -3.03643242e+01 -1.96488654e+01 1.68309600e+00 -1.68224439e+02 -1.10838512e+02 -2.48628860e+01 
1.06186631e+00 0.00000000e+00 -1.15641934e+01 -7.48553210e-01 -3.05244535e+01 -1.98096066e+01 1.63068796e+00 -1.68259590e+02 -1.10471144e+02 -2.53627737e+01 
1.06837648e+00 0.00000000e+00 -1.15527273e+01 -7.39845589e-01 -3.06852135e+01 -1.99714814e+01 1.57874751e+00 -1.68295831e+02 -1.10103093e+02 -2.58699999e+01 
1.07492656e+00 0.00000000e+00 -1.15410708e+01 -7.31083885e-01 -3.08465292e+01 -2.01344534e+01 1.52730740e+00 -1.68333136e+02 -1.09734434e+02 -2.63845156e+01 
1.08151681e+00 0.00000000e+00 -1.15292296e+01 -7.22272338e-01 -3.10083234e+01 -2.02984830e+01 1.47639653e+00 -1.68371486e+02 -1.09365264e+02 -2.69062686e+01 
1.08814745e+00 0.00000000e+00 -1.15172112e+01 -7.13414662e-01 -3.11705198e+01 -2.04635332e+01 1.42604097e+00 -1.68410851e+02 -1.08995642e+02 -2.74351784e+01 
1.09481875e+00 0.00000000e+00 -1.15050228e+01 -7.04513475e-01 -3.13330366e+01 -2.06295613e+01 1.37627874e+00 -1.68451208e+02 -1.08625689e+02 -2.79711796e+01 
1.10153095e+00 0.00000000e+00 -1.14926712e+01 -6.95573670e-01 -3.14957903e+01 -2.07965279e+01 1.32712650e+00 -1.68492530e+02 -1.08255488e+02 -2.85141720e+01 
1.10828430e+00 0.00000000e+00 -1.14801638e+01 -6.86597571e-01 -3.16586997e+01 -2.09643861e+01 1.27861787e+00 -1.68534793e+02 -1.07885166e+02 -2.90640825e+01 
1.11507906e+00 0.00000000e+00 -1.14675085e+01 -6.77589397e-01 -3.18216840e+01 -2.11330978e+01 1.23077227e+00 -1.68577966e+02 -1.07514823e+02 -2.96208015e+01 
1.12191547e+00 0.00000000e+00 -1.14547129e+01 -6.68552257e-01 -3.19846467e+01 -2.13026140e+01 1.18361590e+00 -1.68622022e+02 -1.07144578e+02 -3.01842199e+01 
1.12879379e+00 0.00000000e+00 -1.14417844e+01 -6.59489932e-01 -3.21475134e+01 -2.14728921e+01 1.13716778e+00 -1.68666934e+02 -1.06774570e+02 -3.07542306e+01 
1.13571429e+00 0.00000000e+00 -1.14287312e+01 -6.50405824e-01 -3.23101885e+01 -2.16438840e+01 1.09144785e+00 -1.68712673e+02 -1.06404923e+02 -3.13307014e+01 
1.14267721e+00 0.00000000e+00 -1.14155609e+01 -6.41303896e-01 -3.24725842e+01 -2.18155465e+01 1.04647267e+00 -1.68759210e+02 -1.06035765e+02 -3.19134853e+01 
1.14968283e+00 0.00000000e+00 -1.14022813e+01 -6.32186586e-01 -3.26346186e+01 -2.19878300e+01 1.00226286e+00 -1.68806515e+02 -1.05667273e+02 -3.25024669e+01 
1.15673139e+00 0.00000000e+00 -1.13889010e+01 -6.23057712e-01 -3.27961957e+01 -2.21606873e+01 9.58833926e-01 -1.68854559e+02 -1.05299577e+02 -3.30974861e+01 
1.16382317e+00 0.00000000e+00 -1.13754271e+01 -6.13920699e-01 -3.29572349e+01 -2.23340707e+01 9.16195744e-01 -1.68903314e+02 -1.04932866e+02 -3.36983987e+01 
1.17095843e+00 0.00000000e+00 -1.13618676e+01 -6.04778950e-01 -3.31176443e+01 -2.25079333e+01 8.74360813e-01 -1.68952749e+02 -1.04567270e+02 -3.43050379e+01 
1.17813743e+00 0.00000000e+00 -1.13482311e+01 -5.95635188e-01 -3.32773387e+01 -2.26822274e+01 8.33343195e-01 -1.69002833e+02 -1.04202973e+02 -3.49172272e+01 
1.18536044e+00 0.00000000e+00 -1.13345249e+01 -5.86492651e-01 -3.34362328e+01 -2.28569021e+01 7.93151408e-01 -1.69053539e+02 -1.03840171e+02 -3.55347971e+01 
1.19262774e+00 0.00000000e+00 -1.13207563e+01 -5.77355046e-01 -3.35942436e+01 -2.30319147e+01 7.53790667e-01 -1.69104838e+02 -1.03479019e+02 -3.61575659e+01 
1.19993960e+00 0.00000000e+00 -1.13069336e+01 -5.68224900e-01 -3.37512826e+01 -2.32072125e+01 7.15268880e-01 -1.69156698e+02 -1.03119709e+02 -3.67853346e+01 
1.20729628e+00 0.00000000e+00 -1.12930647e+01 -5.59104570e-01 -3.39072714e+01 -2.33827507e+01 6.77597049e-01 -1.69209091e+02 -1.02762438e+02 -3.74179143e+01 
1.21469806e+00 0.00000000e+00 -1.12791559e+01 -5.49998631e-01 -3.40621314e+01 -2.35584827e+01 6.40768180e-01 -1.69261988e+02 -1.02407379e+02 -3.80551087e+01 
1.22214523e+00 0.00000000e+00 -1.12652158e+01 -5.40908428e-01 -3.42157814e+01 -2.37343590e+01 6.04792733e-01 -1.69315362e+02 -1.02054752e+02 -3.86966882e+01 
1.22963805e+00 0.00000000e+00 -1.12512508e+01 -5.31837164e-01 -3.43681534e+01 -2.39103373e+01 5.69671337e-01 -1.69369184e+02 -1.01704747e+02 -3.93424768e+01 
1.23717681e+00 0.00000000e+00 -1.12372683e+01 -5.22787800e-01 -3.45191638e+01 -2.40863696e+01 5.35400502e-01 -1.69423423e+02 -1.01357537e+02 -3.99922155e+01 
1.24476179e+00 0.00000000e+00 -1.12232752e+01 -5.13762374e-01 -3.46687561e+01 -2.42624149e+01 5.01981847e-01 -1.69478054e+02 -1.01013353e+02 -4.06457275e+01 
1.25239327e+00 0.00000000e+00 -1.12092781e+01 -5.04764094e-01 -3.48168513e+01 -2.44384262e+01 4.69414480e-01 -1.69533051e+02 -1.00672386e+02 -4.13027441e+01 
1.26007154e+00 0.00000000e+00 -1.11952840e+01 -4.95794519e-01 -3.49633889e+01 -2.46143605e+01 4.37693697e-01 -1.69588386e+02 -1.00334820e+02 -4.19630603e+01 
1.26779688e+00 0.00000000e+00 -1.11812986e+01 -4.86857011e-01 -3.51083136e+01 -2.47901789e+01 4.06812654e-01 -1.69644032e+02 -1.00000869e+02 -4.26264381e+01 
1.27556959e+00 0.00000000e+00 -1.11673290e+01 -4.77953074e-01 -3.52515598e+01 -2.49658363e+01 3.76771878e-01 -1.69699964e+02 -9.96707294e+01 -4.32926373e+01 
1.28338995e+00 0.00000000e+00 -1.11533808e+01 -4.69085168e-01 -3.53930755e+01 -2.51412979e+01 3.47564098e-01 -1.69756159e+02 -9.93445809e+01 -4.39614136e+01 
1.29125826e+00 0.00000000e+00 -1.11394599e+01 -4.60255293e-01 -3.55328156e+01 -2.53165225e+01 3.19177575e-01 -1.69812589e+02 -9.90226079e+01 -4.46325386e+01 
1.29917480e+00 0.00000000e+00 -1.11255718e+01 -4.51465607e-01 -3.56707307e+01 -2.54914725e+01 2.91610070e-01 -1.69869232e+02 -9.87050202e+01 -4.53057730e+01 
1.30713988e+00 0.00000000e+00 -1.11117220e+01 -4.42718259e-01 -3.58067738e+01 -2.56661135e+01 2.64851603e-01 -1.69926065e+02 -9.83919709e+01 -4.59808505e+01 
1.31515380e+00 0.00000000e+00 -1.10979156e+01 -4.34014951e-01 -3.59409119e+01 -2.58404113e+01 2.38891588e-01 -1.69983063e+02 -9.80836323e+01 -4.66575496e+01 
1.32321684e+00 0.00000000e+00 -1.10841581e+01 -4.25357204e-01 -3.60731070e+01 -2.60143306e+01 2.13722034e-01 -1.70040207e+02 -9.77801908e+01 -4.73356137e+01 
1.33132932e+00 0.00000000e+00 -1.10704541e+01 -4.16747178e-01 -3.62033261e+01 -2.61878415e+01 1.89331841e-01 -1.70097473e+02 -9.74817909e+01 -4.80147982e+01 
1.33949154e+00 0.00000000e+00 -1.10568081e+01 -4.08186160e-01 -3.63315410e+01 -2.63609103e+01 1.65712205e-01 -1.70154842e+02 -9.71885823e+01 -4.86948478e+01 
1.34770380e+00 0.00000000e+00 -1.10432247e+01 -3.99675785e-01 -3.64577348e+01 -2.65335108e+01 1.42846854e-01 -1.70212292e+02 -9.69007275e+01 -4.93755406e+01 
1.35596641e+00 0.00000000e+00 -1.10297081e+01 -3.91217379e-01 -3.65818815e+01 -2.67056151e+01 1.20731442e-01 -1.70269805e+02 -9.66183400e+01 -5.00566133e+01 
1.36427967e+00 0.00000000e+00 -1.10162622e+01 -3.82812540e-01 -3.67039637e+01 -2.68771951e+01 9.93490712e-02 -1.70327362e+02 -9.63415494e+01 -5.07378264e+01 
1.37264390e+00 0.00000000e+00 -1.10028908e+01 -3.74462583e-01 -3.68239789e+01 -2.70482313e+01 7.86875452e-02 -1.70384944e+02 -9.60704774e+01 -5.14189562e+01 
1.38105941e+00 0.00000000e+00 -1.09895975e+01 -3.66168871e-01 -3.69419096e+01 -2.72186954e+01 5.87334703e-02 -1.70442534e+02 -9.58052404e+01 -5.20997517e+01 
1.38952652e+00 0.00000000e+00 -1.09763859e+01 -3.57932225e-01 -3.70577568e+01 -2.73885702e+01 3.94761591e-02 -1.70500115e+02 -9.55459105e+01 -5.27799859e+01 
1.39804553e+00 0.00000000e+00 -1.09632593e+01 -3.49753753e-01 -3.71715126e+01 -2.75578298e+01 2.08998325e-02 -1.70557670e+02 -9.52925807e+01 -5.34594042e+01 
1.40661678e+00 0.00000000e+00 -1.09502203e+01 -3.41634753e-01 -3.72831828e+01 -2.77264592e+01 2.99355625e-03 -1.70615184e+02 -9.50453394e+01 -5.41378008e+01 
1.41524057e+00 0.00000000e+00 -1.09372722e+01 -3.33576067e-01 -3.73927694e+01 -2.78944407e+01 -1.42583499e-02 -1.70672643e+02 -9.48042390e+01 -5.48149298e+01 
1.42391724e+00 0.00000000e+00 -1.09244171e+01 -3.25578584e-01 -3.75002928e+01 -2.80617625e+01 -3.08683097e-02 -1.70730031e+02 -9.45693371e+01 -5.54906144e+01 
1.43264710e+00 0.00000000e+00 -1.09116582e+01 -3.17643040e-01 -3.76057450e+01 -2.82284016e+01 -4.68519008e-02 -1.70787334e+02 -9.43406732e+01 -5.61645727e+01 
1.44143048e+00 0.00000000e+00 -1.08989973e+01 -3.09770017e-01 -3.77091599e+01 -2.83943506e+01 -6.22204394e-02 -1.70844541e+02 -9.41182879e+01 -5.68366532e+01 
1.45026772e+00 0.00000000e+00 -1.08864366e+01 -3.01960953e-01 -3.78105377e+01 -2.85595982e+01 -7.69899174e-02 -1.70901637e+02 -9.39021921e+01 -5.75065938e+01 
1.45915913e+00 0.00000000e+00 -1.08739785e+01 -2.94215490e-01 -3.79099112e+01 -2.87241321e+01 -9.11738529e-02 -1.70958611e+02 -9.36923974e+01 -5.81742250e+01 
1.46810505e+00 0.00000000e+00 -1.08616243e+01 -2.86535016e-01 -3.80072947e+01 -2.88879462e+01 -1.04785101e-01 -1.71015453e+02 -9.34889189e+01 -5.88393349e+01 
1.47710583e+00 0.00000000e+00 -1.08493759e+01 -2.78919734e-01 -3.81027102e+01 -2.90510276e+01 -1.17838776e-01 -1.71072150e+02 -9.32917339e+01 -5.95017243e+01 
1.48616178e+00 0.00000000e+00 -1.08372346e+01 -2.71370136e-01 -3.81961917e+01 -2.92133750e+01 -1.30348174e-01 -1.71128692e+02 -9.31008381e+01 -6.01612118e+01 
1.49527325e+00 0.00000000e+00 -1.08252025e+01 -2.63886500e-01 -3.82877637e+01 -2.93749812e+01 -1.42327702e-01 -1.71185069e+02 -9.29161922e+01 -6.08176099e+01 
1.50444059e+00 0.00000000e+00 -1.08132798e+01 -2.56469413e-01 -3.83774596e+01 -2.95358438e+01 -1.53789833e-01 -1.71241273e+02 -9.27377663e+01 -6.14707563e+01 
1.51366413e+00 0.00000000e+00 -1.08014685e+01 -2.49118989e-01 -3.84653060e+01 -2.96959549e+01 -1.64747232e-01 -1.71297295e+02 -9.25655208e+01 -6.21204628e+01 
1.52294422e+00 0.00000000e+00 -1.07897690e+01 -2.41835841e-01 -3.85513393e+01 -2.98553180e+01 -1.75216270e-01 -1.71353124e+02 -9.23993990e+01 -6.27665613e+01 
1.53228120e+00 0.00000000e+00 -1.07781825e+01 -2.34619768e-01 -3.86355941e+01 -3.00139303e+01 -1.85207459e-01 -1.71408756e+02 -9.22393400e+01 -6.34089044e+01 
1.54167543e+00 0.00000000e+00 -1.07667096e+01 -2.27471206e-01 -3.87181034e+01 -3.01717897e+01 -1.94735160e-01 -1.71464181e+02 -9.20852724e+01 -6.40473158e+01 
1.55112725e+00 0.00000000e+00 -1.07553508e+01 -2.20390277e-01 -3.87989114e+01 -3.03289016e+01 -2.03811760e-01 -1.71519393e+02 -9.19371377e+01 -6.46816769e+01 
1.56063702e+00 0.00000000e+00 -1.07441070e+01 -2.13377109e-01 -3.88780432e+01 -3.04852626e+01 -2.12448130e-01 -1.71574385e+02 -9.17948554e+01 -6.53118000e+01 
1.57020510e+00 0.00000000e+00 -1.07329782e+01 -2.06431769e-01 -3.89555469e+01 -3.06408792e+01 -2.20659394e-01 -1.71629150e+02 -9.16583244e+01 -6.59375811e+01 
1.57983183e+00 0.00000000e+00 -1.07219652e+01 -1.99554134e-01 -3.90314608e+01 -3.07957545e+01 -2.28458176e-01 -1.71683684e+02 -9.15274693e+01 -6.65588772e+01 
1.58951759e+00 0.00000000e+00 -1.07110677e+01 -1.92744291e-01 -3.91058206e+01 -3.09498909e+01 -2.35852888e-01 -1.71737981e+02 -9.14021899e+01 -6.71755656e+01 
1.59926272e+00 0.00000000e+00 -1.07002862e+01 -1.86002331e-01 -3.91786712e+01 -3.11032956e+01 -2.42859033e-01 -1.71792035e+02 -9.12823894e+01 -6.77875208e+01 
1.60906761e+00 0.00000000e+00 -1.06896205e+01 -1.79328087e-01 -3.92500467e+01 -3.12559722e+01 -2.49487231e-01 -1.71845842e+02 -9.11679606e+01 -6.83946179e+01 
1.61893260e+00 0.00000000e+00 -1.06790709e+01 -1.72721415e-01 -3.93199936e+01 -3.14079298e+01 -2.55746119e-01 -1.71899397e+02 -9.10588121e+01 -6.89967661e+01 
1.62885808e+00 0.00000000e+00 -1.06686372e+01 -1.66182271e-01 -3.93885474e+01 -3.15591719e+01 -2.61650708e-01 -1.71952697e+02 -9.09548145e+01 -6.95938404e+01 
1.63884441e+00 0.00000000e+00 -1.06583189e+01 -1.59710463e-01 -3.94557552e+01 -3.17097091e+01 -2.67208823e-01 -1.72005738e+02 -9.08558788e+01 -7.01857679e+01 
1.64889196e+00 0.00000000e+00 -1.06481164e+01 -1.53305559e-01 -3.95216577e+01 -3.18595474e+01 -2.72431327e-01 -1.72058518e+02 -9.07618789e+01 -7.07724524e+01 
1.65900112e+00 0.00000000e+00 -1.06380288e+01 -1.46967980e-01 -3.95862822e+01 -3.20086955e+01 -2.77332038e-01 -1.72111030e+02 -9.06726988e+01 -7.13537591e+01 
1.66917225e+00 0.00000000e+00 -1.06280559e+01 -1.40696890e-01 -3.96496849e+01 -3.21571638e+01 -2.81917232e-01 -1.72163274e+02 -9.05882299e+01 -7.19296637e+01 
1.67940574e+00 0.00000000e+00 -1.06181975e+01 -1.34492452e-01 -3.97118952e+01 -3.23049588e+01 -2.86198864e-01 -1.72215246e+02 -9.05083498e+01 -7.25000469e+01 
1.68970197e+00 0.00000000e+00 -1.06084531e+01 -1.28354009e-01 -3.97729589e+01 -3.24520925e+01 -2.90186114e-01 -1.72266946e+02 -9.04329435e+01 -7.30648603e+01 
1.70006132e+00 0.00000000e+00 -1.05988221e+01 -1.22281489e-01 -3.98329126e+01 -3.25985744e+01 -2.93886925e-01 -1.72318369e+02 -9.03618934e+01 -7.36240314e+01 
1.71048419e+00 0.00000000e+00 -1.05893038e+01 -1.16274706e-01 -3.98917943e+01 -3.27444142e+01 -2.97312337e-01 -1.72369515e+02 -9.02950879e+01 -7.41774823e+01 
1.72097096e+00 0.00000000e+00 -1.05798979e+01 -1.10333114e-01 -3.99496408e+01 -3.28896229e+01 -3.00470238e-01 -1.72420381e+02 -9.02323982e+01 -7.47251534e+01 
1.73152202e+00 0.00000000e+00 -1.05706034e+01 -1.04456503e-01 -4.00064917e+01 -3.30342117e+01 -3.03370325e-01 -1.72470967e+02 -9.01737170e+01 -7.52670037e+01 
1.74213777e+00 0.00000000e+00 -1.05614199e+01 -9.86444029e-02 -4.00623856e+01 -3.31781913e+01 -3.06020279e-01 -1.72521271e+02 -9.01189281e+01 -7.58029816e+01 
1.75281860e+00 0.00000000e+00 -1.05523465e+01 -9.28967238e-02 -4.01173504e+01 -3.33215721e+01 -3.08428907e-01 -1.72571290e+02 -9.00679144e+01 -7.63330048e+01 
1.76356492e+00 0.00000000e+00 -1.05433827e+01 -8.72126614e-02 -4.01714319e+01 -3.34643673e+01 -3.10604635e-01 -1.72621026e+02 -9.00205585e+01 -7.68570757e+01 
1.77437712e+00 0.00000000e+00 -1.05345276e+01 -8.15921039e-02 -4.02246567e+01 -3.36065861e+01 -3.12553142e-01 -1.72670477e+02 -8.99767572e+01 -7.73751272e+01 
1.78525560e+00 0.00000000e+00 -1.05257803e+01 -7.60346042e-02 -4.02770617e+01 -3.37482430e+01 -3.14283851e-01 -1.72719642e+02 -8.99363911e+01 -7.78871258e+01 
1.79620079e+00 0.00000000e+00 -1.05171399e+01 -7.05397189e-02 -4.03286849e+01 -3.38893485e+01 -3.15803590e-01 -1.72768521e+02 -8.98993584e+01 -7.83930621e+01 
