%%% Eigenvalues
num speed real imag realhz imaghz 
{7} 1.200000000000e+01 -4.266435997361e+00 3.586351501290e+01 -6.790243783652e-01 5.707855690954e+00
{8} 1.200000000000e+01 -4.266435997361e+00 -3.586351501290e+01 -6.790243783652e-01 -5.707855690954e+00
{9} 1.200000000000e+01 -2.282203557239e+01 3.049030523789e+01 -3.632239772765e+00 4.852682794991e+00
{10} 1.200000000000e+01 -2.282203557239e+01 -3.049030523789e+01 -3.632239772765e+00 -4.852682794991e+00
{11} 1.200000000000e+01 -3.591012303316e+01 1.157367422364e+01 -5.715273587765e+00 1.842007462428e+00
{12} 1.200000000000e+01 -3.591012303316e+01 -1.157367422364e+01 -5.715273587765e+00 -1.842007462428e+00
{13} 1.200000000000e+01 -3.512886311803e+01 0.000000000000e+00 -5.590932210433e+00 0.000000000000e+00
{14} 1.200000000000e+01 -4.785120325675e+00 8.099440142947e+00 -7.615755531206e-01 1.289065935027e+00
{15} 1.200000000000e+01 -4.785120325675e+00 -8.099440142947e+00 -7.615755531206e-01 -1.289065935027e+00
{16} 1.200000000000e+01 2.033995250986e-02 0.000000000000e+00 3.237203984199e-03 0.000000000000e+00
{17} 1.200000000000e+01 3.477024587007e-05 0.000000000000e+00 5.533856502742e-06 0.000000000000e+00
{18} 1.200000000000e+01 -3.471073631185e-05 0.000000000000e+00 -5.524385262390e-06 0.000000000000e+00
{19} 1.200000000000e+01 2.667448159584e-11 8.022131716393e-06 4.245375600392e-12 1.276761916798e-06
{20} 1.200000000000e+01 2.667448159584e-11 -8.022131716393e-06 4.245375600392e-12 -1.276761916798e-06
{21} 1.200000000000e+01 -5.370750517144e-11 0.000000000000e+00 -8.547814929169e-12 0.000000000000e+00
{22} 1.200000000000e+01 4.485298572486e-12 0.000000000000e+00 7.138574390541e-13 0.000000000000e+00

{1} 1.300000000000e+01 -8.531131940475e+02 0.000000000000e+00 -1.357771818496e+02 0.000000000000e+00
{2} 1.300000000000e+01 -6.596576015732e+02 0.000000000000e+00 -1.049877680385e+02 0.000000000000e+00
{3} 1.300000000000e+01 -1.194891995727e+02 1.617197833849e+02 -1.901729675810e+01 2.573850292146e+01
{4} 1.300000000000e+01 -1.194891995727e+02 -1.617197833849e+02 -1.901729675810e+01 -2.573850292146e+01
{5} 1.300000000000e+01 -7.965754501617e+01 0.000000000000e+00 -1.267789204389e+01 0.000000000000e+00
{6} 1.300000000000e+01 -4.119368227783e+00 3.610930956745e+01 -6.556178158673e-01 5.746975109294e+00
{7} 1.300000000000e+01 -4.119368227783e+00 -3.610930956745e+01 -6.556178158673e-01 -5.746975109294e+00
{8} 1.300000000000e+01 -2.298792907732e+01 3.037545027452e+01 -3.658642544102e+00 4.834403059832e+00
{9} 1.300000000000e+01 -2.298792907732e+01 -3.037545027452e+01 -3.658642544102e+00 -4.834403059832e+00
{10} 1.300000000000e+01 -6.105321392171e+01 0.000000000000e+00 -9.716920787288e+00 0.000000000000e+00
{11} 1.300000000000e+01 -3.574320474467e+01 1.186572561577e+01 -5.688707717060e+00 1.888488885122e+00
{12} 1.300000000000e+01 -3.574320474467e+01 -1.186572561577e+01 -5.688707717060e+00 -1.888488885122e+00
{13} 1.300000000000e+01 -4.637399282982e+01 0.000000000000e+00 -7.380650189774e+00 0.000000000000e+00
{14} 1.300000000000e+01 -5.294578445201e+00 8.973090160974e+00 -8.426583311415e-01 1.428111653928e+00
{15} 1.300000000000e+01 -5.294578445201e+00 -8.973090160974e+00 -8.426583311415e-01 -1.428111653928e+00
{16} 1.300000000000e+01 4.313265488916e-02 0.000000000000e+00 6.864775234287e-03 0.000000000000e+00
{17} 1.300000000000e+01 -1.814873234958e-05 0.000000000000e+00 -2.888460464287e-06 0.000000000000e+00
{18} 1.300000000000e+01 1.815836787672e-05 0.000000000000e+00 2.889994006061e-06 0.000000000000e+00
{19} 1.300000000000e+01 1.423643133519e-11 7.377291208643e-06 2.265798418984e-12 1.174132362484e-06
{20} 1.300000000000e+01 1.423643133519e-11 -7.377291208643e-06 2.265798418984e-12 -1.174132362484e-06
{21} 1.300000000000e+01 -1.274477048610e-11 0.000000000000e+00 -2.028393221435e-12 0.000000000000e+00
{22} 1.300000000000e+01 -3.483759883489e-12 0.000000000000e+00 -5.544576060025e-13 0.000000000000e+00

{1} 1.400000000000e+01 -7.930158006762e+02 0.000000000000e+00 -1.262123846276e+02 0.000000000000e+00
{2} 1.400000000000e+01 -6.125570488394e+02 0.000000000000e+00 -9.749148224857e+01 0.000000000000e+00
{3} 1.400000000000e+01 -1.195906400431e+02 1.694808049842e+02 -1.903344151038e+01 2.697370787243e+01
{4} 1.400000000000e+01 -1.195906400431e+02 -1.694808049842e+02 -1.903344151038e+01 -2.697370787243e+01
{5} 1.400000000000e+01 -3.996807438966e+00 3.632429046412e+01 -6.361116604979e-01 5.781190381670e+00
{6} 1.400000000000e+01 -3.996807438966e+00 -3.632429046412e+01 -6.361116604979e-01 -5.781190381670e+00
{7} 1.400000000000e+01 -7.028007009538e+01 0.000000000000e+00 -1.118542055652e+01 0.000000000000e+00
{8} 1.400000000000e+01 -2.313158327581e+01 3.027979447599e+01 -3.681505819886e+00 4.819178966660e+00
{9} 1.400000000000e+01 -2.313158327581e+01 -3.027979447599e+01 -3.681505819886e+00 -4.819178966660e+00
{10} 1.400000000000e+01 -5.087002068037e+01 1.829630318087e+01 -8.096215246468e+00 2.911947091543e+00
{11} 1.400000000000e+01 -5.087002068037e+01 -1.829630318087e+01 -8.096215246468e+00 -2.911947091543e+00
{12} 1.400000000000e+01 -3.559232183843e+01 1.211458161473e+01 -5.664693956704e+00 1.928095547475e+00
{13} 1.400000000000e+01 -3.559232183843e+01 -1.211458161473e+01 -5.664693956704e+00 -1.928095547475e+00
{14} 1.400000000000e+01 -5.775753732228e+00 9.859573098395e+00 -9.192397565656e-01 1.569199795385e+00
{15} 1.400000000000e+01 -5.775753732228e+00 -9.859573098395e+00 -9.192397565656e-01 -1.569199795385e+00
{16} 1.400000000000e+01 5.732692469817e-02 0.000000000000e+00 9.123863437970e-03 0.000000000000e+00
{17} 1.400000000000e+01 1.900953418481e-11 8.125057658877e-06 3.025461331387e-12 1.293143089317e-06
{18} 1.400000000000e+01 1.900953418481e-11 -8.125057658877e-06 3.025461331387e-12 -1.293143089317e-06
{19} 1.400000000000e+01 9.358155946268e-10 4.287325943894e-06 1.489396777073e-10 6.823491166168e-07
{20} 1.400000000000e+01 9.358155946268e-10 -4.287325943894e-06 1.489396777073e-10 -6.823491166168e-07
{21} 1.400000000000e+01 -7.679397950037e-12 0.000000000000e+00 -1.222214143718e-12 0.000000000000e+00
{22} 1.400000000000e+01 -5.423627271670e-12 0.000000000000e+00 -8.631970897743e-13 0.000000000000e+00

{1} 1.500000000000e+01 -7.409398452926e+02 0.000000000000e+00 -1.179242389121e+02 0.000000000000e+00
{2} 1.500000000000e+01 -5.717294245462e+02 0.000000000000e+00 -9.099356402762e+01 0.000000000000e+00
{3} 1.500000000000e+01 -1.196811094053e+02 1.768957961333e+02 -1.904784015658e+01 2.815384036679e+01
{4} 1.500000000000e+01 -1.196811094053e+02 -1.768957961333e+02 -1.904784015658e+01 -2.815384036679e+01
{5} 1.500000000000e+01 -3.893489997606e+00 3.651396504815e+01 -6.196681789978e-01 5.811378029298e+00
{6} 1.500000000000e+01 -3.893489997606e+00 -3.651396504815e+01 -6.196681789978e-01 -5.811378029298e+00
{7} 1.500000000000e+01 -2.325764070174e+01 3.019959958570e+01 -3.701568482338e+00 4.806415553460e+00
{8} 1.500000000000e+01 -2.325764070174e+01 -3.019959958570e+01 -3.701568482338e+00 -4.806415553460e+00
{9} 1.500000000000e+01 -6.378625946991e+01 0.000000000000e+00 -1.015189849598e+01 0.000000000000e+00
{10} 1.500000000000e+01 -4.755376272591e+01 2.627559608431e+01 -7.568416400447e+00 4.181890999504e+00
{11} 1.500000000000e+01 -4.755376272591e+01 -2.627559608431e+01 -7.568416400447e+00 -4.181890999504e+00
{12} 1.500000000000e+01 -3.545388986168e+01 1.233008095678e+01 -5.642661823322e+00 1.962393332995e+00
{13} 1.500000000000e+01 -3.545388986168e+01 -1.233008095678e+01 -5.642661823322e+00 -1.962393332995e+00
{14} 1.500000000000e+01 -6.226189221887e+00 1.076304856523e+01 -9.909287912888e-01 1.712992381894e+00
{15} 1.500000000000e+01 -6.226189221887e+00 -1.076304856523e+01 -9.909287912888e-01 -1.712992381894e+00
{16} 1.500000000000e+01 6.615750441567e-02 0.000000000000e+00 1.052929385038e-02 0.000000000000e+00
{17} 1.500000000000e+01 -6.992488619453e-07 7.828490834098e-06 -1.112889128300e-07 1.245943013196e-06
{18} 1.500000000000e+01 -6.992488619453e-07 -7.828490834098e-06 -1.112889128300e-07 -1.245943013196e-06
{19} 1.500000000000e+01 6.992422346156e-07 7.828406015425e-06 1.112878580577e-07 1.245929513885e-06
{20} 1.500000000000e+01 6.992422346156e-07 -7.828406015425e-06 1.112878580577e-07 -1.245929513885e-06
{21} 1.500000000000e+01 1.509865936085e-11 0.000000000000e+00 2.403026271340e-12 0.000000000000e+00
{22} 1.500000000000e+01 2.189164616764e-11 0.000000000000e+00 3.484163699998e-12 0.000000000000e+00

{1} 1.600000000000e+01 -6.953807261507e+02 0.000000000000e+00 -1.106732798977e+02 0.000000000000e+00
{2} 1.600000000000e+01 -5.359980081588e+02 0.000000000000e+00 -8.530673248588e+01 0.000000000000e+00
{3} 1.600000000000e+01 -1.197636566805e+02 1.840083316007e+02 -1.906097796346e+01 2.928583554435e+01
{4} 1.600000000000e+01 -1.197636566805e+02 -1.840083316007e+02 -1.906097796346e+01 -2.928583554435e+01
{5} 1.600000000000e+01 -3.805515595604e+00 3.668257623212e+01 -6.056666180537e-01 5.838213332687e+00
{6} 1.600000000000e+01 -3.805515595604e+00 -3.668257623212e+01 -6.056666180537e-01 -5.838213332687e+00
{7} 1.600000000000e+01 -2.336953162379e+01 3.013207134872e+01 -3.719376475669e+00 4.795668100746e+00
{8} 1.600000000000e+01 -2.336953162379e+01 -3.013207134872e+01 -3.719376475669e+00 -4.795668100746e+00
{9} 1.600000000000e+01 -4.435989821718e+01 3.150842604871e+01 -7.060097076317e+00 5.014721754698e+00
{10} 1.600000000000e+01 -4.435989821718e+01 -3.150842604871e+01 -7.060097076317e+00 -5.014721754698e+00
{11} 1.600000000000e+01 -5.864373146833e+01 0.000000000000e+00 -9.333439744538e+00 0.000000000000e+00
{12} 1.600000000000e+01 -3.532530792130e+01 1.251920142691e+01 -5.622197371918e+00 1.992492790655e+00
{13} 1.600000000000e+01 -3.532530792130e+01 -1.251920142691e+01 -5.622197371918e+00 -1.992492790655e+00
{14} 1.600000000000e+01 -6.641504432968e+00 1.168579392824e+01 -1.057028260074e+00 1.859851867633e+00
{15} 1.600000000000e+01 -6.641504432968e+00 -1.168579392824e+01 -1.057028260074e+00 -1.859851867633e+00
{16} 1.600000000000e+01 7.153127143153e-02 0.000000000000e+00 1.138455543398e-02 0.000000000000e+00
{17} 1.600000000000e+01 4.782032292546e-10 9.253669351147e-06 7.610840773838e-11 1.472767218973e-06
{18} 1.600000000000e+01 4.782032292546e-10 -9.253669351147e-06 7.610840773838e-11 -1.472767218973e-06
{19} 1.600000000000e+01 7.512756160903e-10 6.861117802523e-06 1.195692279252e-10 1.091980813407e-06
{20} 1.600000000000e+01 7.512756160903e-10 -6.861117802523e-06 1.195692279252e-10 -1.091980813407e-06
{21} 1.600000000000e+01 -2.536360033209e-11 0.000000000000e+00 -4.036742367459e-12 0.000000000000e+00
{22} 1.600000000000e+01 1.977043177771e-11 0.000000000000e+00 3.146561944484e-12 0.000000000000e+00

{1} 1.700000000000e+01 -6.551878891028e+02 0.000000000000e+00 -1.042763912047e+02 0.000000000000e+00
{2} 1.700000000000e+01 -5.044631314652e+02 0.000000000000e+00 -8.028780098030e+01 0.000000000000e+00
{3} 1.700000000000e+01 -1.198404553039e+02 1.908536815610e+02 -1.907320084399e+01 3.037530682771e+01
{4} 1.700000000000e+01 -1.198404553039e+02 -1.908536815610e+02 -1.907320084399e+01 -3.037530682771e+01
{5} 1.700000000000e+01 -3.729940006190e+00 3.683345494410e+01 -5.936383894214e-01 5.862226425506e+00
{6} 1.700000000000e+01 -3.729940006190e+00 -3.683345494410e+01 -5.936383894214e-01 -5.862226425506e+00
{7} 1.700000000000e+01 -4.142059983078e+01 3.532123506506e+01 -6.592293208900e+00 5.621549156715e+00
{8} 1.700000000000e+01 -4.142059983078e+01 -3.532123506506e+01 -6.592293208900e+00 -5.621549156715e+00
{9} 1.700000000000e+01 -2.346984341546e+01 3.007507526675e+01 -3.735341593164e+00 4.786596892565e+00
{10} 1.700000000000e+01 -2.346984341546e+01 -3.007507526675e+01 -3.735341593164e+00 -4.786596892565e+00
{11} 1.700000000000e+01 -5.433115631454e+01 0.000000000000e+00 -8.647072091357e+00 0.000000000000e+00
{12} 1.700000000000e+01 -3.520464239905e+01 1.268704113473e+01 -5.602992857591e+00 2.019205309802e+00
{13} 1.700000000000e+01 -3.520464239905e+01 -1.268704113473e+01 -5.602992857591e+00 -2.019205309802e+00
{14} 1.700000000000e+01 -7.015842134980e+00 1.262801878367e+01 -1.116605955734e+00 2.009811610879e+00
{15} 1.700000000000e+01 -7.015842134980e+00 -1.262801878367e+01 -1.116605955734e+00 -2.009811610879e+00
{16} 1.700000000000e+01 7.462330949658e-02 0.000000000000e+00 1.187666857626e-02 0.000000000000e+00
{17} 1.700000000000e+01 -6.607472812577e-06 0.000000000000e+00 -1.051611959467e-06 0.000000000000e+00
{18} 1.700000000000e+01 6.607821647980e-06 0.000000000000e+00 1.051667478346e-06 0.000000000000e+00
{19} 1.700000000000e+01 -4.809266951729e-13 7.935721430781e-06 -7.654186080162e-14 1.263009292709e-06
{20} 1.700000000000e+01 -4.809266951729e-13 -7.935721430781e-06 -7.654186080162e-14 -1.263009292709e-06
{21} 1.700000000000e+01 8.507809113848e-12 0.000000000000e+00 1.354059875351e-12 0.000000000000e+00
{22} 1.700000000000e+01 1.425041113903e-11 0.000000000000e+00 2.268023373869e-12 0.000000000000e+00

{1} 1.800000000000e+01 -6.194665056636e+02 0.000000000000e+00 -9.859115645623e+01 0.000000000000e+00
{2} 1.800000000000e+01 -4.764252518806e+02 0.000000000000e+00 -7.582543385060e+01 0.000000000000e+00
{3} 1.800000000000e+01 -1.199130306463e+02 1.974608810300e+02 -1.908475156848e+01 3.142687528320e+01
{4} 1.800000000000e+01 -1.199130306463e+02 -1.974608810300e+02 -1.908475156848e+01 -3.142687528320e+01
{5} 1.800000000000e+01 -3.664504169332e+00 3.696925766624e+01 -5.832239525300e-01 5.883840100019e+00
{6} 1.800000000000e+01 -3.664504169332e+00 -3.696925766624e+01 -5.832239525300e-01 -5.883840100019e+00
{7} 1.800000000000e+01 -3.874060149575e+01 3.825488233755e+01 -6.165758226401e+00 6.088453621419e+00
{8} 1.800000000000e+01 -3.874060149575e+01 -3.825488233755e+01 -6.165758226401e+00 -6.088453621419e+00
{9} 1.800000000000e+01 -2.356056304571e+01 3.002695055261e+01 -3.749780070753e+00 4.778937606425e+00
{10} 1.800000000000e+01 -2.356056304571e+01 -3.002695055261e+01 -3.749780070753e+00 -4.778937606425e+00
{11} 1.800000000000e+01 -3.509042582627e+01 1.283741788642e+01 -5.584814725450e+00 2.043138513160e+00
{12} 1.800000000000e+01 -3.509042582627e+01 -1.283741788642e+01 -5.584814725450e+00 -2.043138513160e+00
{13} 1.800000000000e+01 -5.064344600524e+01 0.000000000000e+00 -8.060154766942e+00 0.000000000000e+00
{14} 1.800000000000e+01 -7.342436234628e+00 1.358747956056e+01 -1.168585021078e+00 2.162514536223e+00
{15} 1.800000000000e+01 -7.342436234628e+00 -1.358747956056e+01 -1.168585021078e+00 -2.162514536223e+00
{16} 1.800000000000e+01 7.618324701715e-02 0.000000000000e+00 1.212494034357e-02 0.000000000000e+00
{17} 1.800000000000e+01 4.451762755776e-06 0.000000000000e+00 7.085200480542e-07 0.000000000000e+00
{18} 1.800000000000e+01 -4.450315205312e-06 0.000000000000e+00 -7.082896632424e-07 0.000000000000e+00
{19} 1.800000000000e+01 9.018690887452e-13 8.010077783842e-06 1.435369234956e-13 1.274843473849e-06
{20} 1.800000000000e+01 9.018690887452e-13 -8.010077783842e-06 1.435369234956e-13 -1.274843473849e-06
{21} 1.800000000000e+01 -4.873354570232e-11 0.000000000000e+00 -7.756184692919e-12 0.000000000000e+00
{22} 1.800000000000e+01 4.255739923501e-12 0.000000000000e+00 6.773220453387e-13 0.000000000000e+00

{1} 1.900000000000e+01 -5.875102005472e+02 0.000000000000e+00 -9.350515253400e+01 0.000000000000e+00
{2} 1.900000000000e+01 -4.513323057030e+02 0.000000000000e+00 -7.183176742970e+01 0.000000000000e+00
{3} 1.900000000000e+01 -1.199824181607e+02 2.038541658617e+02 -1.909579493440e+01 3.244439816676e+01
{4} 1.900000000000e+01 -1.199824181607e+02 -2.038541658617e+02 -1.909579493440e+01 -3.244439816676e+01
{5} 1.900000000000e+01 -3.607449484780e+00 3.709213167810e+01 -5.741434174570e-01 5.903396106386e+00
{6} 1.900000000000e+01 -3.607449484780e+00 -3.709213167810e+01 -5.741434174570e-01 -5.903396106386e+00
{7} 1.900000000000e+01 -3.629679267795e+01 4.059286625900e+01 -5.776813973077e+00 6.460555319388e+00
{8} 1.900000000000e+01 -3.629679267795e+01 -4.059286625900e+01 -5.776813973077e+00 -6.460555319388e+00
{9} 1.900000000000e+01 -2.364324061799e+01 2.998638435995e+01 -3.762938615065e+00 4.772481296340e+00
{10} 1.900000000000e+01 -2.364324061799e+01 -2.998638435995e+01 -3.762938615065e+00 -4.772481296340e+00
{11} 1.900000000000e+01 -3.498152464323e+01 1.297325091357e+01 -5.567482563860e+00 2.064757010866e+00
{12} 1.900000000000e+01 -3.498152464323e+01 -1.297325091357e+01 -5.567482563860e+00 -2.064757010866e+00
{13} 1.900000000000e+01 -4.747524850034e+01 0.000000000000e+00 -7.555920473345e+00 0.000000000000e+00
{14} 1.900000000000e+01 -7.614463065861e+00 1.455911688196e+01 -1.211879435922e+00 2.317155418817e+00
{15} 1.900000000000e+01 -7.614463065861e+00 -1.455911688196e+01 -1.211879435922e+00 -2.317155418817e+00
{16} 1.900000000000e+01 7.670272924126e-02 0.000000000000e+00 1.220761850739e-02 0.000000000000e+00
{17} 1.900000000000e+01 -1.968764257886e-06 7.298601608500e-06 -3.133385634251e-07 1.161608523651e-06
{18} 1.900000000000e+01 -1.968764257886e-06 -7.298601608500e-06 -3.133385634251e-07 -1.161608523651e-06
{19} 1.900000000000e+01 1.968785833098e-06 7.298507809585e-06 3.133419972268e-07 1.161593595090e-06
{20} 1.900000000000e+01 1.968785833098e-06 -7.298507809585e-06 3.133419972268e-07 -1.161593595090e-06
{21} 1.900000000000e+01 -8.322808951020e-11 0.000000000000e+00 -1.324616184964e-11 0.000000000000e+00
{22} 1.900000000000e+01 -4.972341689263e-12 0.000000000000e+00 -7.913727585880e-13 0.000000000000e+00

{1} 2.000000000000e+01 -5.587539597203e+02 0.000000000000e+00 -8.892845466165e+01 0.000000000000e+00
{2} 2.000000000000e+01 -4.287428402868e+02 0.000000000000e+00 -6.823654234690e+01 0.000000000000e+00
{3} 2.000000000000e+01 -1.200492800708e+02 2.100539970005e+02 -1.910643633790e+01 3.343113193884e+01
{4} 2.000000000000e+01 -1.200492800708e+02 -2.100539970005e+02 -1.910643633790e+01 -3.343113193884e+01
{5} 2.000000000000e+01 -3.557389127827e+00 3.720383304257e+01 -5.661760641950e-01 5.921173930691e+00
{6} 2.000000000000e+01 -3.557389127827e+00 -3.720383304257e+01 -5.661760641950e-01 -5.921173930691e+00
{7} 2.000000000000e+01 -3.406169852618e+01 4.250406539902e+01 -5.421087690547e+00 6.764732109755e+00
{8} 2.000000000000e+01 -3.406169852618e+01 -4.250406539902e+01 -5.421087690547e+00 -6.764732109755e+00
{9} 2.000000000000e+01 -2.371910230596e+01 2.995232443614e+01 -3.775012377695e+00 4.767060491104e+00
{10} 2.000000000000e+01 -2.371910230596e+01 -2.995232443614e+01 -3.775012377695e+00 -4.767060491104e+00
{11} 2.000000000000e+01 -4.476074044846e+01 0.000000000000e+00 -7.123893098826e+00 0.000000000000e+00
{12} 2.000000000000e+01 -3.487704973846e+01 1.309681255492e+01 -5.550854866338e+00 2.084422456863e+00
{13} 2.000000000000e+01 -3.487704973846e+01 -1.309681255492e+01 -5.550854866338e+00 -2.084422456863e+00
{14} 2.000000000000e+01 -7.826189191304e+00 1.553499443380e+01 -1.245576695368e+00 2.472471155045e+00
{15} 2.000000000000e+01 -7.826189191304e+00 -1.553499443380e+01 -1.245576695368e+00 -2.472471155045e+00
{16} 2.000000000000e+01 -6.740558930411e-10 1.176482105252e-05 -1.072793272977e-10 1.872429425101e-06
{17} 2.000000000000e+01 -6.740558930411e-10 -1.176482105252e-05 -1.072793272977e-10 -1.872429425101e-06
{18} 2.000000000000e+01 7.651148893591e-02 0.000000000000e+00 1.217718166747e-02 0.000000000000e+00
{19} 2.000000000000e+01 3.141090518784e-11 8.021547142543e-06 4.999200827636e-12 1.276668878980e-06
{20} 2.000000000000e+01 3.141090518784e-11 -8.021547142543e-06 4.999200827636e-12 -1.276668878980e-06
{21} 2.000000000000e+01 -6.140388761757e-11 0.000000000000e+00 -9.772732239395e-12 0.000000000000e+00
{22} 2.000000000000e+01 -1.074799452574e-11 0.000000000000e+00 -1.710596457096e-12 0.000000000000e+00

{1} 2.100000000000e+01 -5.327404904798e+02 0.000000000000e+00 -8.478828244506e+01 0.000000000000e+00
{2} 2.100000000000e+01 -4.082996645350e+02 0.000000000000e+00 -6.498290987350e+01 0.000000000000e+00
{3} 2.100000000000e+01 -1.201139964262e+02 2.160778100901e+02 -1.911673626576e+01 3.438985156831e+01
{4} 2.100000000000e+01 -1.201139964262e+02 -2.160778100901e+02 -1.911673626576e+01 -3.438985156831e+01
{5} 2.100000000000e+01 -3.513216651043e+00 3.730581270938e+01 -5.591457961663e-01 5.937404498759e+00
{6} 2.100000000000e+01 -3.513216651043e+00 -3.730581270938e+01 -5.591457961663e-01 -5.937404498759e+00
{7} 2.100000000000e+01 -3.200950967055e+01 4.409749234886e+01 -5.094471690016e+00 7.018333885279e+00
{8} 2.100000000000e+01 -3.200950967055e+01 -4.409749234886e+01 -5.094471690016e+00 -7.018333885279e+00
{9} 2.100000000000e+01 -2.378913004335e+01 2.992391702671e+01 -3.786157638254e+00 4.762539311473e+00
{10} 2.100000000000e+01 -2.378913004335e+01 -2.992391702671e+01 -3.786157638254e+00 -4.762539311473e+00
{11} 2.100000000000e+01 -3.477629438457e+01 1.320989920249e+01 -5.534819153722e+00 2.102420755822e+00
{12} 2.100000000000e+01 -3.477629438457e+01 -1.320989920249e+01 -5.534819153722e+00 -2.102420755822e+00
{13} 2.100000000000e+01 -4.245124146626e+01 0.000000000000e+00 -6.756324919742e+00 0.000000000000e+00
{14} 2.100000000000e+01 -7.974217630394e+00 1.650479843667e+01 -1.269136153168e+00 2.626820255931e+00
{15} 2.100000000000e+01 -7.974217630394e+00 -1.650479843667e+01 -1.269136153168e+00 -2.626820255931e+00
{16} 2.100000000000e+01 7.583472611418e-02 0.000000000000e+00 1.206947151909e-02 0.000000000000e+00
{17} 2.100000000000e+01 -3.053519675969e-05 0.000000000000e+00 -4.859827502588e-06 0.000000000000e+00
{18} 2.100000000000e+01 3.054794459298e-05 0.000000000000e+00 4.861856383270e-06 0.000000000000e+00
{19} 2.100000000000e+01 6.858689070067e-12 8.035933237852e-06 1.091594268632e-12 1.278958497161e-06
{20} 2.100000000000e+01 6.858689070067e-12 -8.035933237852e-06 1.091594268632e-12 -1.278958497161e-06
{21} 2.100000000000e+01 -1.130100052551e-12 0.000000000000e+00 -1.798610095520e-13 0.000000000000e+00
{22} 2.100000000000e+01 -3.323447987521e-12 0.000000000000e+00 -5.289431753228e-13 0.000000000000e+00

{1} 2.200000000000e+01 -5.090957518932e+02 0.000000000000e+00 -8.102510542089e+01 0.000000000000e+00
{2} 2.200000000000e+01 -3.897106722182e+02 0.000000000000e+00 -6.202437985919e+01 0.000000000000e+00
{3} 2.200000000000e+01 -1.201767391907e+02 2.219405779246e+02 -1.912672208686e+01 3.532294004937e+01
{4} 2.200000000000e+01 -1.201767391907e+02 -2.219405779246e+02 -1.912672208686e+01 -3.532294004937e+01
{5} 2.200000000000e+01 -3.474039951493e+00 3.739928053738e+01 -5.529106307788e-01 5.952280365604e+00
{6} 2.200000000000e+01 -3.474039951493e+00 -3.739928053738e+01 -5.529106307788e-01 -5.952280365604e+00
{7} 2.200000000000e+01 -3.011750247379e+01 4.544753305687e+01 -4.793349392286e+00 7.233199537333e+00
{8} 2.200000000000e+01 -3.011750247379e+01 -4.544753305687e+01 -4.793349392286e+00 -7.233199537333e+00
{9} 2.200000000000e+01 -2.385411880233e+01 2.990046183126e+01 -3.796500920491e+00 4.758806301176e+00
{10} 2.200000000000e+01 -2.385411880233e+01 -2.990046183126e+01 -3.796500920491e+00 -4.758806301176e+00
{11} 2.200000000000e+01 -3.467869025400e+01 1.331395038801e+01 -5.519284973876e+00 2.118981016332e+00
{12} 2.200000000000e+01 -3.467869025400e+01 -1.331395038801e+01 -5.519284973876e+00 -2.118981016332e+00
{13} 2.200000000000e+01 -4.050475390092e+01 0.000000000000e+00 -6.446531802052e+00 0.000000000000e+00
{14} 2.200000000000e+01 -8.058445964611e+00 1.745697001817e+01 -1.282541508907e+00 2.778363069799e+00
{15} 2.200000000000e+01 -8.058445964611e+00 -1.745697001817e+01 -1.282541508907e+00 -2.778363069799e+00
{16} 2.200000000000e+01 7.482859297304e-02 0.000000000000e+00 1.190934045627e-02 0.000000000000e+00
{17} 2.200000000000e+01 -2.222345183461e-05 0.000000000000e+00 -3.536972212043e-06 0.000000000000e+00
{18} 2.200000000000e+01 2.223009916375e-05 0.000000000000e+00 3.538030167333e-06 0.000000000000e+00
{19} 2.200000000000e+01 1.012357392560e-11 8.060116448466e-06 1.611216832015e-12 1.282807374670e-06
{20} 2.200000000000e+01 1.012357392560e-11 -8.060116448466e-06 1.611216832015e-12 -1.282807374670e-06
{21} 2.200000000000e+01 6.137760439153e-12 0.000000000000e+00 9.768549134051e-13 0.000000000000e+00
{22} 2.200000000000e+01 -8.944207340502e-14 0.000000000000e+00 -1.423514810280e-14 0.000000000000e+00

{1} 2.300000000000e+01 -4.875108635040e+02 0.000000000000e+00 -7.758976373766e+01 0.000000000000e+00
{2} 2.300000000000e+01 -3.727346581599e+02 0.000000000000e+00 -5.932256330782e+01 0.000000000000e+00
{3} 2.300000000000e+01 -1.202375337958e+02 2.276552428751e+02 -1.913639784878e+01 3.623245722436e+01
{4} 2.300000000000e+01 -1.202375337958e+02 -2.276552428751e+02 -1.913639784878e+01 -3.623245722436e+01
{5} 2.300000000000e+01 -2.836611181817e+01 4.660706348239e+01 -4.514606912159e+00 7.417744536220e+00
{6} 2.300000000000e+01 -2.836611181817e+01 -4.660706348239e+01 -4.514606912159e+00 -7.417744536220e+00
{7} 2.300000000000e+01 -3.439132812149e+00 3.748525366922e+01 -5.473549870030e-01 5.965963414510e+00
{8} 2.300000000000e+01 -3.439132812149e+00 -3.748525366922e+01 -5.473549870030e-01 -5.965963414510e+00
{9} 2.300000000000e+01 -2.391471850066e+01 2.988137876397e+01 -3.806145662031e+00 4.755769136686e+00
{10} 2.300000000000e+01 -2.391471850066e+01 -2.988137876397e+01 -3.806145662031e+00 -4.755769136686e+00
{11} 2.300000000000e+01 -3.458377562129e+01 1.341013356930e+01 -5.504178840910e+00 2.134289045076e+00
{12} 2.300000000000e+01 -3.458377562129e+01 -1.341013356930e+01 -5.504178840910e+00 -2.134289045076e+00
